N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
640,1,likwid-perfctr,100.3849},,,,.93,3.20,23.28,80.00,755.92,248.70,70.76,0,0,0,0,0,0
640,2,likwid-perfctr,62.0296,,93044400000.0000,2337275300.0000,1.50,5.95,37.68,148.75,467.10,128.56,136.90,0,0,0,0,0,0
640,3,likwid-perfctr,42.3927}],,,,2.20,8.25,55.13,206.25,319.23,93.75,187.73,0,0,0,0,0,0
640,4,likwid-perfctr,32.3197,,93403900000.0000,2337360700.0000,2.89,9.70,72.32,242.50,243.37,78.92,223.01,0,0,0,0,0,0
640,5,likwid-perfctr,26.5753,,93279300000.0000,2337297600.0000,3.51,10.40,87.95,260.00,200.12,70.95,248.06,0,0,0,0,0,0
640,6,likwid-perfctr,22.7926,,93449600000.0000,2337153200.0000,4.10,10.83,102.54,270.75,171.63,66.03,266.54,0,0,0,0,0,0
640,7,likwid-perfctr,20.0329}],,,,4.66,10.86,116.67,271.50,150.85,64.70,272.02,0,0,0,0,0,0
640,8,likwid-perfctr,17.5545}],,,,5.32,10.88,133.14,272.00,132.19,64.70,272.02,0,0,0,0,0,0
640,9,likwid-perfctr,15.6236}],,,,5.98,10.90,149.60,272.50,117.65,64.70,272.02,0,0,0,0,0,0
640,10,likwid-perfctr,14.2135}],,,,6.57,10.87,164.44,271.75,107.03,64.70,272.02,0,0,0,0,0,0
