N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.984707,L2 10 10 10 16 1638 10,11777605632,905969664,2.95,227.35,87.20,0,0,0,0,18546.00,46091.00,0,0,64637.00
20,524288,3.745935,L2 20 20 20 16 819 20,27917287424,2147483648,7.45,573.28,33.68,18.44,7.12,0,0,18294.00,44531.00,25.56,0,62825.00
30,65536,2.312771,L2 30 30 30 16 546 30,14974189568,1151860736,6.47,498.04,39.12,40.50,7.45,0,0,11892.00,26904.00,47.95,0,38796.00
40,32768,2.765524,L2 40 40 40 16 409 40,19874709504,1528823808,7.18,552.81,35.52,46.69,7.61,4.88,4.88,22924.00,35657.00,54.30,9.76,58581.00
50,16384,2.863205,L2 50 50 50 16 327 50,20731789312,1594753024,7.24,556.98,34.88,46.86,7.67,16.88,16.87,33201.00,32922.00,54.53,33.75,66123.00
60,8192,2.498410,L2 60 60 60 16 273 60,18702401536,1438646272,7.48,575.82,33.68,47.25,7.79,16.83,16.82,43741.00,63563.00,55.04,33.65,107304.00
70,8192,3.922655,L2 70 70 70 16 234 70,30617174016,2355167232,7.80,600.39,32.48,47.17,7.77,16.66,16.65,346283.00,296448.00,54.94,33.31,642731.00
80,4096,3.150004,L2 80 80 80 16 204 80,23374594048,1798045696,7.41,570.80,34.24,47.83,7.82,16.59,16.59,473453.00,280717.00,55.65,33.18,754170.00
90,2048,2.192218,L2 90 90 90 16 182 90,16934354944,1302642688,7.72,594.21,32.48,47.39,7.82,16.50,16.49,3506445.00,2619022.00,55.21,32.99,6125467.00
100,2048,3.129772,L2 100 100 100 16 163 100,23555211264,1811939328,7.52,578.93,33.68,47.42,7.84,16.46,16.45,22566216.00,18626281.00,55.26,32.91,41192497.00
110,2048,3.962494,L2 110 110 110 16 148 110,31709609984,2439200768,8.00,615.57,31.44,47.45,7.85,16.54,16.54,79438278.00,73609434.00,55.30,33.08,153047712.00
120,1024,2.793813,L2 120 120 120 16 136 120,20778647552,1598357504,7.43,572.10,34.24,47.53,7.86,16.62,16.61,74892250.00,72430288.00,55.39,33.23,147322538.00
130,1024,3.805941,L2 130 130 130 16 126 130,26629005312,2048385024,6.99,538.20,36.16,48.18,8.02,17.08,17.07,116561407.00,113573208.00,56.20,34.15,230134615.00
140,512,2.433697,L2 140 140 140 16 117 140,16742875136,1287913472,6.87,529.19,36.88,47.88,7.89,18.97,18.96,92176006.00,88546383.00,55.77,37.93,180722389.00
150,512,2.850915,L2 150 150 150 16 109 150,20714377216,1593413632,7.26,558.91,34.88,47.92,7.90,18.90,18.89,124286527.00,117533611.00,55.82,37.79,241820138.00
160,256,1.990456,L2 160 160 160 16 102 160,12634472448,971882496,6.34,488.27,40.00,49.45,8.08,18.79,18.78,80840215.00,75695555.00,57.53,37.57,156535770.00
170,256,2.116687,L2 170 170 170 16 96 170,15223257088,1171019776,7.19,553.22,34.88,47.91,7.91,18.84,18.83,101574165.00,96720348.00,55.82,37.67,198294513.00
180,256,2.619148,L2 180 180 180 16 91 180,18143510528,1395654656,6.92,532.86,36.16,47.94,7.92,18.45,18.44,120366760.00,116179325.00,55.86,36.89,236546085.00
190,256,3.082082,L2 190 190 190 16 86 190,21415200768,1647323136,6.94,534.48,36.16,48.22,7.93,19.16,19.14,151571339.00,140166606.00,56.15,38.30,291737945.00
200,256,3.706019,L2 200 200 200 16 81 200,25058295808,1927561216,6.75,520.11,37.60,48.12,7.93,18.97,18.96,179624644.00,163828830.00,56.05,37.93,343453474.00
210,256,3.949440,L2 210 210 210 16 78 210,29092763648,2237904896,7.36,566.63,34.24,48.09,7.93,18.95,18.93,207372986.00,190236913.00,56.02,37.88,397609899.00
220,128,2.480458,L2 220 220 220 16 74 220,16769286144,1289945088,6.75,520.04,37.60,48.13,7.94,18.81,18.80,119203747.00,109586254.00,56.07,37.61,228790001.00
230,128,2.658967,L2 230 230 230 16 71 230,19207844864,1477526528,7.22,555.67,34.88,48.23,7.95,19.06,19.05,138148354.00,125374423.00,56.18,38.11,263522777.00
240,128,3.277875,L2 240 240 240 16 68 240,21872041984,1682464768,6.67,513.27,37.60,49.11,8.08,18.98,18.97,157851236.00,142714116.00,57.19,37.95,300565352.00
250,128,3.386550,L2 250 250 250 16 65 250,24771861504,1905527808,7.31,562.67,34.24,48.75,8.15,18.85,18.84,178658593.00,161456793.00,56.90,37.69,340115386.00
260,64,2.122446,L2 260 260 260 16 63 260,13958643712,1073741824,6.57,505.89,38.40,50.20,8.13,19.32,19.31,101162250.00,90948083.00,58.33,38.63,192110333.00
270,64,2.159815,L2 270 270 270 16 60 270,15659151872,1204550144,7.24,557.70,34.88,50.84,7.95,18.96,18.93,115353451.00,101953168.00,58.79,37.89,217306619.00
280,64,2.583385,L2 280 280 280 16 58 280,17492447232,1345572864,6.77,520.85,37.60,49.02,7.99,19.20,19.19,130351565.00,113857651.00,57.01,38.39,244209216.00
