,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,7.73,594.61,0.33,9.03,694.61,0.23,662.06,610.68,23.4,14.0,7.4,9.8,0.0,31.2 ,23.4,14.0,7.0,8.0,0.0,29.0 ,31.44,15.9,15.5,7.4,17.6,0.2,50.72,8.40,59.12,17.68,17.68,35.36,.40,.24,.64,50.62,8.37,58.99,19.62,19.62,39.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
100,7.55,580.76,0.32,9.03,694.61,0.23,661.79,587.69,23.4,14.0,7.3,10.0,0.0,31.4 ,23.4,14.0,7.0,8.0,0.0,29.0 ,32.67,14.8,14.0,7.3,17.6,1.3,50.40,8.32,58.72,17.52,17.52,35.04,2.32,1.20,3.52,50.37,8.37,58.74,20.12,20.12,40.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
110,7.35,565.38,0.32,9.03,694.61,0.23,662.06,630.56,23.4,14.0,7.3,10.3,0.0,31.6 ,23.4,14.0,7.0,8.0,0.0,29.0 ,30.45,15.3,15.0,7.3,17.7,3.5,50.16,8.32,58.48,17.76,17.76,35.52,6.24,3.28,9.52,50.12,8.25,58.37,20.62,20.62,41.24,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
120,7.12,547.69,0.31,9.03,694.61,0.23,661.79,578.87,23.4,14.0,7.3,10.6,0.0,31.9 ,23.4,14.0,7.0,8.0,0.0,29.0 ,33.17,14.7,13.8,7.3,17.5,5.1,50.00,8.32,58.32,17.52,17.52,35.04,8.88,5.04,13.92,50.00,8.25,58.25,21.25,21.25,42.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
130,6.88,529.23,0.30,9.03,694.61,0.23,507.93,550.53,23.4,14.0,7.3,11.0,11.4,43.6 ,23.4,14.0,7.0,8.0,8.8,37.8 ,34.88,16.6,14.7,7.3,18.3,7.0,50.40,8.32,58.72,18.32,18.32,36.64,10.64,7.12,17.76,49.87,8.25,58.12,.25,22.00,22.25,21.75,9.12,30.87,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
140,8.73,671.53,0.22,9.03,694.61,0.23,507.93,546.08,23.4,14.0,7.2,8.4,9.2,38.8 ,23.4,14.0,7.0,8.0,8.8,37.8 ,35.16,15.0,13.7,7.2,18.5,7.8,49.68,8.24,57.92,18.56,18.56,37.12,13.04,8.16,21.20,49.62,8.25,57.87,0,16.75,16.75,16.75,8.25,25.00,48.00,8.00,56.00,16.00,8.00,24.00,16.00,8.00,24.00
150,6.74,518.46,0.29,5.66,435.38,0.23,356.72,529.47,23.4,14.0,7.2,11.2,9.2,41.6 ,23.4,14.0,7.0,24.0,8.8,53.8 ,36.26,15.6,14.5,7.2,25.7,9.2,49.68,8.24,57.92,25.68,25.68,51.36,16.88,8.24,25.12,49.62,8.25,57.87,5.87,22.50,28.37,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,3.07,236.15,0.13,5.66,435.38,0.23,356.87,435.28,23.4,14.0,7.2,24.7,9.1,55.0 ,23.4,14.0,7.0,24.0,8.8,53.8 ,44.11,16.4,13.6,7.3,41.1,9.5,50.32,8.32,58.64,41.12,41.12,82.24,17.68,8.24,25.92,49.37,8.25,57.62,32.87,49.37,82.24,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,3.07,236.15,0.13,5.66,435.38,0.23,356.87,425.14,23.4,14.0,7.2,24.7,9.1,55.0 ,23.4,14.0,7.0,24.0,8.8,53.8 ,45.16,16.3,14.3,7.2,45.3,9.8,49.36,8.16,57.52,45.36,45.28,90.64,18.56,8.16,26.72,49.37,8.25,57.62,32.75,49.37,82.12,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,3.08,236.92,0.13,5.66,435.38,0.23,356.87,422.90,23.4,14.0,7.2,24.6,9.1,54.9 ,23.4,14.0,7.0,24.0,8.8,53.8 ,45.40,16.3,13.5,7.2,46.9,9.5,49.36,8.16,57.52,46.96,46.88,93.84,17.76,8.16,25.92,49.25,8.12,57.37,32.75,49.25,82.00,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,3.08,236.92,0.13,5.66,435.38,0.23,356.87,407.68,23.4,14.0,7.2,24.6,9.1,54.9 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.10,17.2,14.2,7.2,48.9,9.7,49.36,8.16,57.52,48.96,48.88,97.84,18.32,8.16,26.48,49.25,8.12,57.37,32.75,49.25,82.00,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,3.08,236.92,0.13,5.66,435.38,0.23,356.87,410.91,23.4,14.0,7.2,24.6,9.1,54.8 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.73,16.5,13.5,7.2,49.1,9.8,49.20,8.16,57.36,49.12,49.12,98.24,18.40,8.16,26.56,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,3.08,236.92,0.13,5.66,435.38,0.23,356.87,412.06,23.4,14.0,7.2,24.6,9.0,54.7 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.60,16.6,14.0,7.2,49.1,9.6,49.12,8.16,57.28,49.20,49.12,98.32,17.92,8.16,26.08,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.00,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,3.09,237.69,0.13,5.66,435.38,0.23,356.87,408.62,23.4,14.0,7.2,24.6,9.0,54.7 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.99,16.8,13.4,7.2,49.1,9.7,49.12,8.16,57.28,49.12,49.04,98.16,18.32,8.16,26.48,49.12,8.12,57.24,32.62,49.12,81.74,16.50,8.00,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,3.09,237.69,0.13,5.66,435.38,0.23,356.72,405.21,23.4,14.0,7.1,24.5,9.0,54.7 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.38,16.2,13.9,7.1,49.0,9.8,49.04,8.16,57.20,49.04,48.96,98.00,18.48,8.16,26.64,49.00,8.12,57.12,32.62,49.00,81.62,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,3.10,238.46,0.13,5.66,435.38,0.23,356.87,412.57,23.4,14.0,7.1,24.5,9.0,54.6 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.54,16.6,13.4,7.2,49.0,9.3,49.36,8.16,57.52,49.04,48.96,98.00,17.12,8.16,25.28,49.00,8.12,57.12,32.50,49.00,81.50,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,3.10,238.46,0.13,5.66,435.38,0.23,356.72,408.57,23.4,14.0,7.1,24.4,8.9,54.5 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.99,16.7,13.9,7.2,48.9,9.6,49.36,8.24,57.60,48.96,48.88,97.84,17.92,8.16,26.08,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,3.10,238.46,0.13,5.66,435.38,0.23,356.72,401.47,23.4,14.0,7.1,24.5,9.0,54.6 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.82,17.1,13.4,7.3,48.9,9.6,50.00,8.24,58.24,48.96,48.88,97.84,18.16,8.16,26.32,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,3.10,238.46,0.13,5.66,435.38,0.23,356.87,408.41,23.4,14.0,7.1,24.4,9.0,54.6 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.01,17.0,13.8,7.5,48.9,9.7,52.08,8.08,60.16,48.88,48.80,97.68,18.40,8.16,26.56,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,3.10,238.46,0.13,5.66,435.38,0.23,356.87,412.37,23.4,14.0,7.1,24.4,9.0,54.6 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.56,16.4,13.3,7.2,48.8,9.7,49.68,8.16,57.84,48.88,48.80,97.68,18.16,8.16,26.32,48.87,8.12,56.99,32.50,48.87,81.37,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,3.11,239.23,0.13,5.66,435.38,0.23,356.87,413.63,23.4,14.0,7.1,24.4,9.0,54.5 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.42,16.3,13.7,7.1,48.8,9.7,49.12,8.08,57.20,48.80,48.72,97.52,18.24,8.08,26.32,48.75,8.12,56.87,32.50,48.75,81.25,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,3.11,239.23,0.13,5.66,435.38,0.23,356.87,415.76,23.4,14.0,7.1,24.4,8.9,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.18,16.5,13.3,7.1,48.8,9.3,48.96,8.08,57.04,48.80,48.80,97.60,17.20,8.08,25.28,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,3.11,239.23,0.13,5.66,435.38,0.23,356.87,412.46,23.4,14.0,7.1,24.4,9.0,54.5 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.55,16.8,13.7,7.2,48.7,9.8,49.12,8.16,57.28,48.80,48.72,97.52,18.40,8.08,26.48,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,3.11,239.23,0.13,5.66,435.38,0.23,356.87,390.61,23.4,14.0,7.1,24.4,9.0,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,49.15,17.5,13.3,8.1,48.7,10.0,56.64,8.24,64.88,48.72,48.72,97.44,19.20,8.08,27.28,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,3.11,239.23,0.13,5.66,435.38,0.23,356.87,408.27,23.4,14.0,7.1,24.3,9.0,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.03,16.4,13.7,7.3,48.7,9.6,49.84,8.16,58.00,48.72,48.64,97.36,18.00,8.08,26.08,48.75,8.12,56.87,32.37,48.75,81.12,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,3.11,239.23,0.13,5.66,435.38,0.23,356.87,418.02,23.4,14.0,7.1,24.3,9.0,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,45.93,16.6,13.3,7.2,48.7,9.3,49.12,8.24,57.36,48.72,48.64,97.36,17.28,8.08,25.36,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,3.11,239.23,0.13,5.66,435.38,0.23,356.87,410.72,23.4,14.0,7.1,24.3,9.0,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.75,16.5,13.6,7.9,48.6,9.6,55.12,8.16,63.28,48.72,48.64,97.36,18.00,8.08,26.08,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,3.12,240.00,0.13,5.66,435.38,0.23,356.87,412.94,23.4,14.0,7.1,24.3,8.9,54.2 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.50,16.6,13.3,8.0,48.6,9.7,56.00,8.16,64.16,48.64,48.64,97.28,18.32,8.08,26.40,48.50,8.12,56.62,32.37,48.50,80.87,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,3.12,240.00,0.13,5.66,435.38,0.23,356.87,413.67,23.4,14.0,7.1,24.3,8.9,54.3 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.41,16.0,13.5,7.4,48.6,9.6,50.80,8.16,58.96,48.64,48.56,97.20,18.16,8.08,26.24,48.50,8.12,56.62,32.37,48.50,80.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,3.12,240.00,0.13,5.66,435.38,0.23,356.87,409.66,23.4,14.0,7.1,24.3,9.0,54.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,46.87,16.8,13.8,7.9,48.6,9.7,55.12,8.24,63.36,48.64,48.48,97.12,18.24,8.08,26.32,48.62,8.12,56.74,32.37,48.62,80.99,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,3.12,240.00,0.13,5.66,435.38,0.23,356.87,408.39,23.4,14.0,8.1,24.3,9.0,55.5 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.01,16.4,13.5,8.5,48.6,9.8,60.08,8.24,68.32,48.64,48.56,97.20,18.56,8.08,26.64,56.62,8.12,64.74,32.37,48.62,80.99,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,3.12,240.00,0.13,5.66,435.38,0.23,356.87,405.12,23.4,14.0,9.1,24.3,9.0,56.4 ,23.4,14.0,7.0,24.0,8.8,53.8 ,47.39,16.5,13.7,8.9,48.5,9.8,62.64,8.24,70.88,48.64,48.48,97.12,18.72,8.08,26.80,64.75,8.12,72.87,32.37,48.62,80.99,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,3.13,240.76,0.13,5.66,435.38,0.23,344.08,407.26,23.4,14.0,9.1,24.2,8.9,56.3 ,23.4,14.0,9.0,24.0,8.8,55.8 ,47.14,16.1,13.5,7.9,48.5,9.9,54.72,8.24,62.96,48.56,48.48,97.04,18.80,8.08,26.88,64.62,8.12,72.74,32.37,48.50,80.87,16.12,8.12,24.24,64.00,8.00,72.00,48.00,8.00,56.00,16.00,8.00,24.00
420,3.12,240.00,0.13,5.66,435.38,0.23,332.17,409.09,23.4,14.0,9.1,24.3,8.9,56.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,46.93,16.1,13.7,7.6,48.5,9.8,52.40,8.24,60.64,48.56,48.48,97.04,18.64,8.08,26.72,64.62,8.12,72.74,32.25,48.62,80.87,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
430,3.13,240.76,0.13,5.66,435.38,0.23,332.04,410.08,23.4,14.0,7.1,24.2,8.9,54.2 ,23.4,14.0,11.0,24.0,8.8,57.8 ,46.82,16.2,13.4,7.9,48.5,9.7,55.28,8.32,63.60,48.56,48.48,97.04,18.40,8.08,26.48,48.50,8.12,56.62,32.25,48.50,80.75,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
440,3.13,240.76,0.13,5.66,435.38,0.23,332.17,409.16,23.4,14.0,7.1,24.2,8.9,54.2 ,23.4,14.0,11.0,24.0,8.8,57.8 ,46.93,16.1,13.7,7.7,48.5,9.8,53.20,8.24,61.44,48.56,48.40,96.96,18.48,8.08,26.56,48.50,8.12,56.62,32.25,48.50,80.75,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
450,3.12,240.00,0.13,5.66,435.38,0.23,332.17,404.28,23.4,14.0,9.1,24.3,8.9,56.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,47.49,16.9,13.4,9.0,48.5,9.9,63.52,8.32,71.84,48.56,48.40,96.96,18.96,8.08,27.04,64.62,8.12,72.74,32.25,48.62,80.87,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
460,3.12,240.00,0.13,5.66,435.38,0.23,332.17,392.19,23.4,14.0,11.1,24.3,8.9,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,48.96,16.4,13.6,10.1,48.5,10.0,72.32,8.32,80.64,48.56,48.40,96.96,19.20,8.08,27.28,80.75,8.12,88.87,32.25,48.62,80.87,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
470,3.13,240.76,0.13,5.66,435.38,0.23,332.17,401.09,23.4,14.0,9.1,24.2,8.9,56.2 ,23.4,14.0,11.0,24.0,8.8,57.8 ,47.87,16.1,13.4,8.5,48.5,10.1,59.44,8.32,67.76,48.48,48.40,96.88,19.52,8.08,27.60,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
480,3.13,240.76,0.13,5.66,435.38,0.23,332.17,392.39,23.4,14.0,9.1,24.2,8.9,56.2 ,23.4,14.0,11.0,24.0,8.8,57.8 ,48.93,16.5,13.6,8.7,48.4,10.7,61.20,8.24,69.44,48.48,48.40,96.88,21.04,8.08,29.12,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
490,3.13,240.76,0.13,5.66,435.38,0.23,332.04,392.91,23.4,14.0,9.1,24.2,8.8,56.1 ,23.4,14.0,11.0,24.0,8.8,57.8 ,48.87,16.4,13.4,8.6,48.4,10.8,60.48,8.32,68.80,48.48,48.40,96.88,21.36,8.08,29.44,64.50,8.12,72.62,32.25,48.37,80.62,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
500,3.13,240.76,0.13,5.66,435.38,0.23,332.17,380.91,23.4,14.0,11.1,24.2,9.0,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,50.40,16.4,13.6,9.6,48.4,10.8,68.64,8.32,76.96,48.48,48.40,96.88,21.20,8.08,29.28,80.62,8.12,88.74,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
510,3.12,240.00,0.13,5.66,435.38,0.23,332.17,381.83,23.4,14.0,7.1,24.3,9.1,54.4 ,23.4,14.0,11.0,24.0,8.8,57.8 ,50.28,18.1,13.4,8.6,48.4,11.0,60.40,8.32,68.72,48.48,48.40,96.88,21.92,8.08,30.00,48.62,8.12,56.74,32.25,48.50,80.75,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
520,3.12,240.00,0.13,5.66,435.38,0.23,332.17,378.34,23.4,14.0,11.1,24.3,8.9,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,50.75,16.6,13.6,11.0,48.4,11.2,80.08,8.32,88.40,48.48,48.40,96.88,22.40,8.08,30.48,80.62,8.00,88.62,32.25,48.50,80.75,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
530,3.12,240.00,0.13,5.66,435.38,0.23,332.17,362.18,23.4,14.0,11.1,24.3,9.0,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,53.01,16.8,13.4,11.2,48.4,12.1,81.12,8.32,89.44,48.48,48.40,96.88,24.88,8.08,32.96,80.62,8.00,88.62,32.25,48.50,80.75,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
540,3.13,240.76,0.13,5.66,435.38,0.23,332.17,363.55,23.4,14.0,11.1,24.2,9.0,58.2 ,23.4,14.0,11.0,24.0,8.8,57.8 ,52.81,16.4,13.5,11.2,48.4,12.3,81.12,8.32,89.44,48.48,48.40,96.88,25.28,8.08,33.36,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
550,3.13,240.76,0.13,5.66,435.38,0.23,332.17,359.54,23.4,14.0,11.1,24.2,9.0,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,53.40,16.6,13.3,11.2,48.4,12.8,81.12,8.32,89.44,48.48,48.32,96.80,26.88,8.08,34.96,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
560,3.14,241.53,0.13,5.66,435.38,0.23,332.17,354.98,23.4,14.0,11.1,24.2,8.9,58.1 ,23.4,14.0,11.0,24.0,8.8,57.8 ,54.09,16.3,13.5,11.1,48.4,13.4,80.88,8.32,89.20,48.48,48.32,96.80,28.40,8.08,36.48,80.62,8.00,88.62,32.25,48.37,80.62,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
570,3.14,241.53,0.13,5.66,435.38,0.23,332.17,354.71,23.4,14.0,11.1,24.2,8.8,58.1 ,23.4,14.0,11.0,24.0,8.8,57.8 ,54.13,16.7,13.3,11.2,48.4,13.7,81.04,8.32,89.36,48.40,48.32,96.72,29.20,8.08,37.28,80.62,8.00,88.62,32.25,48.37,80.62,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
580,3.14,241.53,0.13,5.66,435.38,0.23,332.17,350.10,23.4,14.0,11.1,24.2,9.2,58.4 ,23.4,14.0,11.0,24.0,8.8,57.8 ,54.84,16.6,13.5,11.2,48.4,14.7,80.96,8.24,89.20,48.40,48.32,96.72,31.84,8.08,39.92,80.50,8.00,88.50,32.25,48.37,80.62,16.12,9.00,25.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
590,3.14,241.53,0.13,5.66,435.38,0.23,332.04,345.07,23.4,14.0,11.1,24.2,9.0,58.3 ,23.4,14.0,11.0,24.0,8.8,57.8 ,55.64,16.6,13.3,11.2,48.4,14.8,80.96,8.24,89.20,48.40,48.32,96.72,32.16,8.08,40.24,80.50,8.00,88.50,32.25,48.37,80.62,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
600,3.12,240.00,0.13,5.66,435.38,0.23,332.04,340.32,23.4,14.0,11.1,24.3,14.0,63.4 ,23.4,14.0,11.0,24.0,8.8,57.8 ,56.42,16.1,13.5,11.2,48.4,16.2,80.96,8.24,89.20,48.40,48.24,96.64,36.00,8.08,44.08,80.50,8.00,88.50,32.25,48.50,80.75,16.25,19.25,35.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
610,3.12,240.00,0.13,5.66,435.38,0.23,332.17,340.70,23.4,14.0,11.1,24.3,12.7,62.0 ,23.4,14.0,11.0,24.0,8.8,57.8 ,56.35,16.7,13.3,11.2,48.3,16.2,80.96,8.24,89.20,48.40,48.32,96.72,36.16,8.08,44.24,80.50,8.00,88.50,32.25,48.50,80.75,16.25,15.75,32.00,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
620,3.14,241.53,0.13,5.66,435.38,0.23,332.04,330.36,23.4,14.0,11.1,24.2,9.1,58.4 ,23.4,14.0,11.0,24.0,8.8,57.8 ,58.12,16.4,13.5,11.2,48.3,16.8,81.04,8.24,89.28,48.40,48.24,96.64,37.76,8.08,45.84,80.50,8.00,88.50,32.25,48.25,80.50,16.12,8.75,24.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
