N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,3.47,86.75,CPU bound,3.47,86.75,,86.75,76.92,212.0,0.0,38.8,36.8,83.5,212.0 ,212.0,0.0,36.0,36.0,81.8,212.0 ,239.22,,,,,,,,,,,155.25,8.12,163.37,16.62,147.25,163.87,130.62,8.12,138.74,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
120,1.62,40.50,CPU bound,3.47,86.75,,85.69,25.18,212.0,0.0,266.2,36.7,83.3,386.3 ,212.0,0.0,36.0,36.0,81.8,212.0 ,730.76,,,,,,,,,,,1065.00,64.00,1129.00,16.50,146.87,163.37,130.25,8.12,138.37,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
130,3.47,86.75,CPU bound,3.47,86.75,,86.75,75.55,212.0,0.0,42.7,36.7,83.2,212.0 ,212.0,0.0,36.0,36.0,81.8,212.0 ,243.54,,,,,,,,,,,170.87,8.12,178.99,16.50,146.62,163.12,130.12,8.12,138.24,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
140,3.47,86.75,CPU bound,3.47,86.75,,86.75,76.87,212.0,0.0,36.6,36.6,83.1,212.0 ,212.0,0.0,36.0,36.0,81.8,212.0 ,239.37,,,,,,,,,,,146.50,8.12,154.62,16.50,146.50,163.00,130.00,8.12,138.12,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
150,3.47,86.75,CPU bound,3.47,86.75,,86.75,78.42,212.0,0.0,48.7,36.6,83.0,212.0 ,212.0,0.0,36.0,36.0,81.8,212.0 ,234.63,,,,,,,,,,,194.62,8.12,202.74,16.37,146.25,162.62,129.87,8.12,137.99,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
160,,,CPU bound,3.47,86.75,,85.39,1.13,212.0,0.0,294.2,262.2,82.9,639.2 ,212.0,0.0,36.0,36.0,81.8,212.0 ,16315.59,,,,,,,,,,,1176.62,64.00,1240.62,918.87,1048.62,1967.49,129.75,8.12,137.87,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
170,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.39,212.0,0.0,44.6,36.5,82.9,212.0 ,212.0,0.0,36.0,36.0,81.8,212.0 ,237.75,,,,,,,,,,,178.25,8.12,186.37,16.37,146.00,162.37,129.62,8.12,137.74,144.00,8.00,152.00,144.00,8.00,152.00,128.00,8.00,136.00
180,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.65,212.0,0.0,40.5,36.5,82.8,212.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,236.95,,,,,,,,,,,162.00,8.12,170.12,16.37,145.87,162.24,129.50,8.12,137.62,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
190,3.47,86.75,CPU bound,3.47,86.75,,86.75,76.47,212.0,0.0,40.5,36.5,82.8,212.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,240.61,,,,,,,,,,,161.87,8.12,169.99,16.37,145.87,162.24,129.50,8.25,137.75,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
200,1.62,40.50,CPU bound,3.47,86.75,,85.73,25.15,212.0,0.0,266.1,36.4,82.9,385.5 ,212.0,0.0,48.0,36.0,81.8,212.0 ,731.53,,,,,,,,,,,1064.62,64.00,1128.62,16.37,145.75,162.12,129.37,8.37,137.74,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
210,3.47,86.75,CPU bound,3.47,86.75,,86.75,79.08,212.0,0.0,44.4,36.4,82.9,212.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,232.67,,,,,,,,,,,177.75,8.12,185.87,16.25,145.62,161.87,129.37,8.37,137.74,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
220,3.47,86.75,CPU bound,3.47,86.75,,86.75,73.53,212.0,0.0,44.4,36.4,83.0,212.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,250.24,,,,,,,,,,,177.75,8.12,185.87,16.25,145.50,161.75,129.25,8.62,137.87,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
230,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.38,212.0,0.0,46.4,36.4,82.8,212.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,237.77,,,,,,,,,,,185.62,8.12,193.74,16.25,145.50,161.75,129.25,8.37,137.62,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
240,1.65,41.25,CPU bound,3.47,86.75,,85.73,24.17,212.0,0.0,262.1,36.4,82.6,381.0 ,212.0,0.0,48.0,36.0,81.8,212.0 ,761.41,,,,,,,,,,,1048.37,64.00,1112.37,16.50,145.62,162.12,129.12,8.12,137.24,192.00,8.00,200.00,144.00,8.00,152.00,128.00,8.00,136.00
250,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.68,212.0,0.0,48.4,36.3,82.8,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,236.87,,,,,,,,,,,193.62,8.12,201.74,16.25,145.25,161.50,129.12,8.50,137.62,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
260,3.47,86.75,CPU bound,3.47,86.75,,86.75,76.68,212.0,0.0,48.4,36.3,91.8,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,239.95,,,,,,,,,,,193.50,8.12,201.62,.87,145.25,146.12,144.37,8.12,152.49,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
270,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.73,212.0,0.0,48.4,36.3,92.2,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,236.70,,,,,,,,,,,193.50,8.00,201.50,0,145.25,145.25,145.25,8.00,153.25,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
280,1.62,40.50,CPU bound,3.47,86.75,,85.73,24.84,212.0,0.0,266.1,36.3,92.3,394.7 ,212.0,0.0,48.0,36.0,91.5,212.0 ,740.67,,,,,,,,,,,1064.50,64.00,1128.50,0,145.25,145.25,145.25,8.00,153.25,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
290,3.47,86.75,CPU bound,3.47,86.75,,86.75,75.53,212.0,0.0,48.3,36.3,92.3,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,243.63,,,,,,,,,,,193.37,8.00,201.37,0,145.25,145.25,145.25,8.00,153.25,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
300,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.60,212.0,0.0,48.3,36.3,92.1,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,237.10,,,,,,,,,,,193.25,8.00,201.25,0,145.12,145.12,145.12,8.00,153.12,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
310,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.49,212.0,0.0,48.3,36.3,92.2,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,237.46,,,,,,,,,,,193.25,8.00,201.25,0,145.12,145.12,145.12,8.00,153.12,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
320,,,CPU bound,3.47,86.75,,85.50,1.17,212.0,0.0,294.1,262.1,121.1,677.3 ,212.0,0.0,48.0,36.0,91.5,212.0 ,15672.10,,,,,,,,,,,1176.25,64.00,1240.25,879.25,1048.25,1927.50,169.12,32.25,201.37,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
330,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.06,212.0,0.0,48.3,36.3,92.1,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,238.77,,,,,,,,,,,193.12,8.00,201.12,0,145.00,145.00,145.00,8.00,153.00,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
340,3.47,86.75,CPU bound,3.47,86.75,,86.75,76.74,212.0,0.0,48.3,36.3,92.1,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,239.77,,,,,,,,,,,193.12,8.00,201.12,0,145.00,145.00,145.00,8.12,153.12,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
350,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.22,212.0,0.0,48.3,36.3,92.1,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,238.27,,,,,,,,,,,193.12,8.00,201.12,0,145.00,145.00,145.00,8.00,153.00,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
360,1.62,40.50,CPU bound,3.47,86.75,,85.96,24.87,212.0,0.0,266.1,36.2,92.1,394.4 ,212.0,0.0,48.0,36.0,91.5,212.0 ,739.99,,,,,,,,,,,1064.37,64.00,1128.37,0,145.00,145.00,145.00,8.12,153.12,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
370,3.47,86.75,CPU bound,3.47,86.75,,86.75,77.24,212.0,0.0,48.3,36.2,92.0,212.0 ,212.0,0.0,48.0,36.0,91.5,212.0 ,238.21,,,,,,,,,,,193.00,8.00,201.00,0,145.00,145.00,145.00,8.00,153.00,192.00,8.00,200.00,144.00,8.00,152.00,144.00,8.00,152.00
