N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.37,132.0,0.0,16.4,16.4,34.4,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,144.46,,,,,,,,,,,65.62,8.12,73.74,16.62,65.62,82.24,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
120,4.18,139.33,CPU bound,4.18,139.33,,139.33,126.57,132.0,0.0,20.5,16.4,34.4,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,145.37,,,,,,,,,,,82.12,8.12,90.24,16.50,65.50,82.00,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
130,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.54,132.0,0.0,16.3,16.3,34.3,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,143.15,,,,,,,,,,,65.37,8.12,73.49,16.50,65.37,81.87,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
140,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.19,132.0,0.0,16.3,16.3,34.2,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,143.53,,,,,,,,,,,65.25,8.12,73.37,16.50,65.25,81.75,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
150,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.01,132.0,0.0,16.3,16.3,34.2,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,142.63,,,,,,,,,,,65.12,8.12,73.24,16.37,65.12,81.49,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
160,2.29,76.33,CPU bound,4.18,139.33,,139.33,121.10,132.0,0.0,134.2,16.3,34.2,184.6 ,132.0,0.0,16.0,16.0,33.7,132.0 ,151.94,,,,,,,,,,,536.62,64.00,600.62,16.37,65.12,81.49,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
170,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.23,132.0,0.0,16.3,16.3,34.1,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,142.38,,,,,,,,,,,65.00,8.12,73.12,16.37,65.00,81.37,48.62,8.00,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
180,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.06,132.0,0.0,16.2,16.2,34.1,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,142.57,,,,,,,,,,,65.00,8.12,73.12,16.37,65.00,81.37,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
190,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.23,132.0,0.0,16.2,16.2,34.2,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,143.49,,,,,,,,,,,65.00,8.12,73.12,16.37,65.00,81.37,48.62,8.25,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
200,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.27,132.0,0.0,20.3,16.2,34.1,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,144.57,,,,,,,,,,,81.37,8.12,89.49,16.37,64.87,81.24,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
210,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.85,132.0,0.0,24.3,16.2,34.2,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,141.70,,,,,,,,,,,97.00,8.12,105.12,16.25,64.87,81.12,48.50,8.25,56.75,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
220,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.66,132.0,0.0,16.2,16.2,34.3,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,141.90,,,,,,,,,,,64.75,8.12,72.87,16.25,64.75,81.00,48.50,8.37,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
230,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.16,132.0,0.0,16.2,16.2,34.0,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,141.36,,,,,,,,,,,64.62,8.12,72.74,16.25,64.62,80.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
240,2.91,97.00,CPU bound,4.18,139.33,,139.33,124.54,132.0,0.0,102.1,16.2,34.0,152.2 ,132.0,0.0,16.0,16.0,33.7,132.0 ,147.74,,,,,,,,,,,408.37,64.00,472.37,16.25,64.62,80.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
250,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.46,132.0,0.0,20.2,16.2,34.9,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,142.13,,,,,,,,,,,80.87,8.12,88.99,16.25,64.75,81.00,48.50,9.50,58.00,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
260,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.41,132.0,0.0,22.2,16.2,34.8,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,144.42,,,,,,,,,,,88.75,8.12,96.87,16.25,64.62,80.87,48.37,9.37,57.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
270,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.99,132.0,0.0,16.2,16.2,35.0,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,141.55,,,,,,,,,,,64.62,8.00,72.62,16.25,64.62,80.87,48.37,9.75,58.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
280,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.33,132.0,0.0,20.2,16.1,34.1,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,143.38,,,,,,,,,,,80.62,8.00,88.62,16.25,64.62,80.87,48.37,8.25,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
290,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.64,132.0,0.0,20.2,16.2,34.8,132.0 ,132.0,0.0,16.0,16.0,33.7,132.0 ,144.15,,,,,,,,,,,80.75,8.00,88.75,16.25,64.75,81.00,48.37,9.50,57.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
300,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.07,132.0,0.0,22.2,16.1,34.0,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,141.46,,,,,,,,,,,88.62,8.00,96.62,16.25,64.62,80.87,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
310,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.01,132.0,0.0,18.1,16.1,34.8,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,141.53,,,,,,,,,,,72.62,8.00,80.62,16.25,64.62,80.87,48.37,9.50,57.87,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
320,2.29,76.33,CPU bound,4.18,139.33,,139.33,120.18,132.0,0.0,134.1,16.1,33.9,184.2 ,132.0,0.0,28.0,16.0,33.7,132.0 ,153.10,,,,,,,,,,,536.25,64.00,600.25,16.25,64.50,80.75,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
330,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.49,132.0,0.0,20.1,16.1,37.0,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,141.01,,,,,,,,,,,80.62,8.00,88.62,11.50,64.50,76.00,53.12,8.50,61.62,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
340,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.85,132.0,0.0,22.2,16.1,34.8,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,141.71,,,,,,,,,,,88.62,8.00,96.62,16.25,64.50,80.75,48.37,9.50,57.87,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
350,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.37,132.0,0.0,22.1,16.1,37.7,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,141.14,,,,,,,,,,,88.62,8.00,96.62,11.62,64.50,76.12,52.87,9.87,62.74,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
360,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.96,132.0,0.0,20.2,16.1,34.2,132.0 ,132.0,0.0,28.0,16.0,33.7,132.0 ,142.68,,,,,,,,,,,80.75,8.00,88.75,16.25,64.50,80.75,48.37,8.37,56.74,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
370,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.08,132.0,0.0,26.1,16.1,38.9,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.45,,,,,,,,,,,104.62,8.00,112.62,8.25,64.37,72.62,56.12,8.62,64.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
380,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.23,132.0,0.0,22.1,16.1,43.4,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.29,,,,,,,,,,,88.50,8.00,96.50,.25,64.37,64.62,64.00,8.00,72.00,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
390,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.07,132.0,0.0,28.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.46,,,,,,,,,,,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
400,2.81,93.66,CPU bound,4.18,139.33,,139.33,127.91,132.0,0.0,106.1,16.1,43.7,165.9 ,132.0,0.0,28.0,16.0,43.3,132.0 ,143.85,,,,,,,,,,,424.37,64.00,488.37,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
410,4.18,139.33,CPU bound,4.18,139.33,,139.33,129.40,132.0,0.0,24.1,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,142.19,,,,,,,,,,,96.50,8.00,104.50,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
420,4.18,139.33,CPU bound,4.18,139.33,,139.33,120.55,132.0,0.0,26.1,16.1,43.6,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,152.64,,,,,,,,,,,104.50,8.00,112.50,0,64.50,64.50,64.50,7.87,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
430,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.38,132.0,0.0,24.1,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.13,,,,,,,,,,,96.50,8.00,104.50,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
440,4.18,139.33,CPU bound,4.18,139.33,,139.33,128.20,132.0,0.0,20.2,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,143.53,,,,,,,,,,,80.62,8.00,88.62,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
450,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.80,132.0,0.0,26.1,16.1,43.6,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,143.97,,,,,,,,,,,104.50,8.00,112.50,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
460,4.18,139.33,CPU bound,4.18,139.33,,139.27,128.52,132.0,0.0,28.1,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,143.16,,,,,,,,,,,112.50,8.00,120.50,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
470,4.18,139.33,CPU bound,4.18,139.33,,139.33,130.38,132.0,0.0,28.1,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.13,,,,,,,,,,,112.50,8.00,120.50,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
480,2.29,76.33,CPU bound,4.18,139.33,,139.33,104.30,132.0,0.0,134.1,16.1,43.6,193.9 ,132.0,0.0,28.0,16.0,43.3,132.0 ,176.42,,,,,,,,,,,536.37,64.00,600.37,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
490,4.18,139.33,CPU bound,4.18,139.33,,139.27,129.84,132.0,0.0,28.1,16.1,43.6,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.71,,,,,,,,,,,112.50,8.00,120.50,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
500,4.18,139.33,CPU bound,4.18,139.33,,139.27,130.07,132.0,0.0,28.1,16.1,43.7,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.46,,,,,,,,,,,112.50,8.00,120.50,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
510,4.18,139.33,CPU bound,4.18,139.33,,139.33,83.57,132.0,0.0,48.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,220.18,,,,,,,,,,,192.37,8.00,200.37,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
520,4.18,139.33,CPU bound,4.18,139.33,,139.33,127.94,132.0,0.0,28.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,143.81,,,,,,,,,,,112.37,8.00,120.37,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
530,4.18,139.33,CPU bound,4.18,139.33,,139.27,129.22,132.0,0.0,28.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,142.39,,,,,,,,,,,112.37,8.00,120.37,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
540,4.18,139.33,CPU bound,4.18,139.33,,139.27,129.61,132.0,0.0,28.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.96,,,,,,,,,,,112.37,8.00,120.37,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
550,4.18,139.33,CPU bound,4.18,139.33,,139.27,130.34,132.0,0.0,28.1,16.1,43.5,132.0 ,132.0,0.0,28.0,16.0,43.3,132.0 ,141.17,,,,,,,,,,,112.37,8.00,120.37,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
