,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,7.02,540.00,0.23,7.09,545.38,0.23,437.52,480.44,24.0,14.0,14.8,14.1,0.0,42.9 ,24.0,14.0,14.0,14.0,0.0,42.0 ,38.30,25.8,15.1,14.8,14.9,0.0,50.96,8.40,59.36,51.12,8.40,59.52,.08,0,.08,50.62,8.37,58.99,48.25,8.37,56.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
100,6.77,520.76,0.22,7.09,545.38,0.23,437.52,493.92,24.0,14.0,14.7,14.7,0.0,43.3 ,24.0,14.0,14.0,14.0,0.0,42.0 ,37.25,24.0,13.7,14.7,14.6,0.3,50.56,8.32,58.88,49.92,8.32,58.24,.32,.24,.56,50.37,8.37,58.74,50.37,8.37,58.74,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
110,6.80,523.07,0.22,7.09,545.38,0.23,437.52,469.72,24.0,14.0,14.6,14.6,0.0,43.2 ,24.0,14.0,14.0,14.0,0.0,42.0 ,39.17,25.5,14.7,14.7,14.6,3.0,50.40,8.32,58.72,50.16,8.32,58.48,3.44,1.68,5.12,50.12,8.25,58.37,50.12,8.25,58.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
120,6.82,524.61,0.22,7.09,545.38,0.23,327.55,391.90,24.0,14.0,14.5,14.6,14.7,57.9 ,24.0,14.0,14.0,14.0,14.1,56.1 ,46.95,24.1,13.6,14.6,14.6,8.7,50.16,8.32,58.48,50.16,8.24,58.40,9.92,4.88,14.80,49.87,8.25,58.12,49.87,8.37,58.24,16.87,8.25,25.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
130,6.85,526.92,0.22,7.09,545.38,0.23,327.55,347.04,24.0,14.0,14.5,14.5,14.6,57.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.02,25.4,14.4,14.7,14.5,13.0,50.40,8.32,58.72,49.76,8.16,57.92,14.48,7.68,22.16,49.75,8.25,58.00,49.75,8.25,58.00,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
140,6.87,528.46,0.22,7.09,545.38,0.23,327.55,344.64,24.0,14.0,14.5,14.5,14.6,57.5 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.39,24.1,13.5,14.5,14.5,14.5,49.92,8.24,58.16,49.84,8.16,58.00,16.56,8.16,24.72,49.62,8.25,57.87,49.62,8.25,57.87,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
150,6.88,529.23,0.22,7.09,545.38,0.23,327.55,336.58,24.0,14.0,14.4,14.4,14.6,57.4 ,24.0,14.0,14.0,14.0,14.1,56.1 ,54.67,25.2,14.2,14.5,14.5,14.8,49.84,8.24,58.08,49.76,8.16,57.92,17.04,8.24,25.28,49.62,8.25,57.87,49.62,8.25,57.87,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,6.89,530.00,0.23,7.09,545.38,0.23,327.55,325.16,24.0,14.0,14.4,14.4,14.5,57.3 ,24.0,14.0,14.0,14.0,14.1,56.1 ,56.59,24.3,13.4,14.7,14.5,14.8,50.56,8.24,58.80,49.68,8.16,57.84,17.04,8.24,25.28,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,6.90,530.76,0.23,7.09,545.38,0.23,327.55,340.41,24.0,14.0,14.4,14.4,14.5,57.3 ,24.0,14.0,14.0,14.0,14.1,56.1 ,54.05,25.3,14.1,14.4,14.4,14.8,49.52,8.16,57.68,49.52,8.16,57.68,16.96,8.24,25.20,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,6.92,532.30,0.23,7.09,545.38,0.23,327.55,345.64,24.0,14.0,14.4,14.4,14.5,57.2 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.23,24.3,13.4,14.4,14.4,14.7,49.52,8.16,57.68,49.44,8.16,57.60,16.88,8.24,25.12,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,6.92,532.30,0.23,7.09,545.38,0.23,327.55,342.86,24.0,14.0,14.3,14.3,14.5,57.2 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.67,25.1,14.0,14.4,14.4,14.7,49.52,8.16,57.68,49.36,8.08,57.44,16.88,8.24,25.12,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,6.93,533.07,0.23,7.09,545.38,0.23,327.55,346.91,24.0,14.0,14.3,14.3,14.5,57.1 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.04,24.3,13.3,14.4,14.4,14.7,49.36,8.16,57.52,49.28,8.16,57.44,16.80,8.16,24.96,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,6.94,533.84,0.23,7.09,545.38,0.23,327.55,348.88,24.0,14.0,14.3,14.3,14.1,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.74,25.0,13.9,14.4,14.3,14.7,49.28,8.16,57.44,49.20,8.08,57.28,16.80,8.16,24.96,49.12,8.12,57.24,49.12,8.12,57.24,16.50,7.62,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,6.95,534.61,0.23,7.09,545.38,0.23,327.55,346.49,24.0,14.0,14.3,14.3,14.4,57.0 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.10,24.3,13.3,14.4,14.3,14.6,49.36,8.16,57.52,49.20,8.16,57.36,16.80,8.16,24.96,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,6.95,534.61,0.23,7.09,545.38,0.23,327.55,347.79,24.0,14.0,14.3,14.3,14.4,57.0 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.91,25.0,13.7,14.3,14.3,14.6,49.12,8.16,57.28,49.12,8.08,57.20,16.72,8.16,24.88,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,6.97,536.15,0.23,7.09,545.38,0.23,327.55,340.25,24.0,14.0,14.3,14.3,14.4,56.9 ,24.0,14.0,14.0,14.0,14.1,56.1 ,54.08,25.7,14.2,14.4,14.3,14.6,49.52,8.24,57.76,49.04,8.08,57.12,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,6.97,536.15,0.23,7.09,545.38,0.23,327.55,348.85,24.0,14.0,14.2,14.2,14.4,56.9 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.74,25.0,13.7,14.4,14.3,14.6,49.36,8.24,57.60,49.04,8.08,57.12,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,6.98,536.92,0.23,7.09,545.38,0.23,327.55,343.85,24.0,14.0,14.2,14.2,14.3,56.8 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.51,25.5,14.1,14.7,14.3,14.6,50.56,8.24,58.80,48.96,8.08,57.04,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,6.97,536.15,0.23,7.09,545.38,0.23,327.55,345.61,24.0,14.0,14.3,14.3,14.4,56.9 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.24,24.9,13.6,15.2,14.2,14.6,52.80,8.16,60.96,48.96,8.08,57.04,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,6.97,536.15,0.23,7.09,545.38,0.23,327.55,348.37,24.0,14.0,14.2,14.2,14.4,56.9 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.82,25.4,14.0,14.6,14.2,14.6,50.40,8.16,58.56,48.96,8.00,56.96,16.72,8.16,24.88,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,6.99,537.69,0.23,7.09,545.38,0.23,327.55,348.82,24.0,14.0,14.2,14.2,14.2,56.6 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.75,24.8,13.6,14.3,14.2,14.6,49.20,8.16,57.36,48.88,8.08,56.96,16.72,8.16,24.88,48.75,8.12,56.87,48.75,8.12,56.87,16.37,7.87,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,6.99,537.69,0.23,7.09,545.38,0.23,327.55,348.56,24.0,14.0,14.2,14.2,14.3,56.8 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.79,25.3,13.9,14.4,14.2,14.6,49.60,8.16,57.76,48.88,8.00,56.88,16.72,8.16,24.88,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,6.99,537.69,0.23,7.09,545.38,0.23,327.55,350.51,24.0,14.0,14.2,14.2,14.3,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.50,24.8,13.5,14.4,14.2,14.6,49.44,8.16,57.60,48.88,8.08,56.96,16.72,8.16,24.88,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,6.99,537.69,0.23,7.09,545.38,0.23,327.55,329.12,24.0,14.0,14.2,14.2,14.3,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,55.91,25.3,13.9,16.4,14.2,15.0,57.44,8.24,65.68,48.80,8.00,56.80,17.44,8.16,25.60,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,7.00,538.46,0.23,7.09,545.38,0.23,327.55,347.61,24.0,14.0,14.2,14.2,14.3,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,52.93,24.7,13.5,14.6,14.2,14.6,50.16,8.16,58.32,48.80,8.00,56.80,16.80,8.16,24.96,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,7.00,538.46,0.23,7.09,545.38,0.23,327.55,347.20,24.0,14.0,14.2,14.2,14.3,56.6 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.00,25.2,13.8,14.4,14.2,14.6,49.60,8.16,57.76,48.80,8.00,56.80,16.80,8.16,24.96,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,7.00,538.46,0.23,7.09,545.38,0.23,327.55,341.55,24.0,14.0,14.2,14.2,14.2,56.6 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.87,24.7,13.5,16.0,14.2,14.7,55.76,8.16,63.92,48.80,8.00,56.80,16.88,8.16,25.04,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,7.00,538.46,0.23,7.09,545.38,0.23,327.55,340.41,24.0,14.0,14.2,14.2,14.3,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,54.05,25.1,13.8,15.9,14.2,14.6,55.28,8.16,63.44,48.72,8.00,56.72,16.80,8.16,24.96,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,7.00,538.46,0.23,7.09,545.38,0.23,327.55,341.20,24.0,14.0,14.2,14.2,14.3,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,53.93,24.7,13.5,14.7,14.2,15.0,50.80,8.16,58.96,48.80,8.00,56.80,17.44,8.08,25.52,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,7.01,539.23,0.23,7.09,545.38,0.23,327.55,333.38,24.0,14.0,14.2,14.2,14.4,56.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,55.19,25.1,13.7,15.9,14.2,15.1,55.52,8.24,63.76,48.72,8.00,56.72,17.60,8.08,25.68,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,7.01,539.23,0.23,7.09,545.38,0.23,327.55,331.38,24.0,14.0,16.2,14.2,14.3,58.7 ,24.0,14.0,14.0,14.0,14.1,56.1 ,55.53,24.6,13.4,17.4,14.2,15.0,61.36,8.24,69.60,48.72,8.00,56.72,17.44,8.08,25.52,56.62,8.12,64.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,6.48,498.46,0.18,7.09,545.38,0.23,327.55,329.44,24.0,14.0,18.2,14.1,14.2,60.5 ,24.0,14.0,14.0,14.0,14.1,56.1 ,55.85,25.0,13.7,17.8,14.2,14.9,62.88,8.24,71.12,48.64,8.00,56.64,17.28,8.08,25.36,64.62,8.12,72.74,48.50,8.12,56.62,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,6.47,497.69,0.18,6.54,503.07,0.18,305.75,336.54,24.0,14.0,18.2,14.2,14.1,60.5 ,24.0,14.0,18.0,14.0,14.1,60.1 ,54.67,24.6,13.4,15.8,14.2,15.0,55.12,8.24,63.36,48.72,8.00,56.72,17.44,8.08,25.52,64.75,8.12,72.87,48.62,8.12,56.74,16.25,7.87,24.12,64.00,8.00,72.00,48.00,8.00,56.00,16.00,8.00,24.00
420,6.47,497.69,0.18,5.35,411.53,0.15,286.67,334.36,24.0,14.0,18.2,14.2,14.1,60.5 ,24.0,14.0,22.0,14.0,14.1,64.1 ,55.03,25.0,13.7,15.4,14.2,15.3,53.20,8.32,61.52,48.64,8.00,56.64,17.92,8.08,26.00,64.62,8.12,72.74,48.62,8.12,56.74,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
430,7.03,540.76,0.23,5.35,411.53,0.15,286.67,335.38,24.0,14.0,14.1,14.1,14.0,56.3 ,24.0,14.0,22.0,14.0,14.1,64.1 ,54.86,24.6,13.4,16.1,14.2,15.1,56.24,8.32,64.56,48.64,8.00,56.64,17.60,8.08,25.68,48.50,8.12,56.62,48.50,8.12,56.62,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
440,7.01,539.23,0.23,5.35,411.53,0.15,286.67,333.72,24.0,14.0,14.2,14.2,14.3,56.6 ,24.0,14.0,22.0,14.0,14.1,64.1 ,55.14,25.0,13.6,15.8,14.2,15.2,54.80,8.32,63.12,48.64,8.00,56.64,17.84,8.08,25.92,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
450,6.48,498.46,0.18,5.35,411.53,0.15,286.67,324.89,24.0,14.0,18.2,14.2,14.3,60.7 ,24.0,14.0,22.0,14.0,14.1,64.1 ,56.63,24.6,13.4,18.0,14.2,15.3,63.52,8.32,71.84,48.64,8.00,56.64,18.08,8.08,26.16,64.62,8.12,72.74,48.62,8.12,56.74,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
460,5.31,408.46,0.15,5.35,411.53,0.15,286.67,313.93,24.0,14.0,22.2,14.1,14.3,64.6 ,24.0,14.0,22.0,14.0,14.1,64.1 ,58.61,24.9,13.6,20.6,14.1,15.4,73.92,8.32,82.24,48.64,8.00,56.64,18.16,8.08,26.24,80.75,8.12,88.87,48.37,8.12,56.49,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
470,6.48,498.46,0.18,5.35,411.53,0.15,286.67,323.17,24.0,14.0,18.2,14.2,14.1,60.4 ,24.0,14.0,22.0,14.0,14.1,64.1 ,56.94,24.6,13.4,17.4,14.1,15.6,61.20,8.32,69.52,48.64,8.00,56.64,18.48,8.08,26.56,64.62,8.12,72.74,48.62,8.12,56.74,16.25,7.75,24.00,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
480,6.49,499.23,0.18,5.35,411.53,0.15,286.67,282.92,24.0,14.0,18.2,14.1,14.0,60.3 ,24.0,14.0,22.0,14.0,14.1,64.1 ,65.04,24.9,13.6,17.5,14.1,18.8,61.68,8.32,70.00,48.64,7.92,56.56,24.64,8.08,32.72,64.50,8.12,72.62,48.37,8.12,56.49,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
490,6.49,499.23,0.18,5.35,411.53,0.15,286.67,311.06,24.0,14.0,18.1,14.1,14.3,60.5 ,24.0,14.0,22.0,14.0,14.1,64.1 ,59.15,24.5,13.3,17.6,14.1,15.9,62.16,8.32,70.48,48.56,8.00,56.56,19.04,8.08,27.12,64.50,8.12,72.62,48.37,8.12,56.49,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
500,5.31,408.46,0.15,5.35,411.53,0.15,286.67,311.38,24.0,14.0,22.2,14.2,14.5,64.8 ,24.0,14.0,22.0,14.0,14.1,64.1 ,59.09,24.9,13.5,19.9,14.1,16.0,71.12,8.32,79.44,48.56,7.92,56.48,19.12,8.08,27.20,80.62,8.12,88.74,48.50,8.12,56.62,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
510,7.02,540.00,0.23,5.35,411.53,0.15,286.67,303.15,24.0,14.0,14.2,14.2,14.6,57.0 ,24.0,14.0,22.0,14.0,14.1,64.1 ,60.70,24.5,13.3,17.4,14.1,16.3,61.20,8.32,69.52,48.56,8.00,56.56,19.60,8.08,27.68,48.75,8.12,56.87,48.50,8.12,56.62,16.25,8.62,24.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
520,5.31,408.46,0.15,5.35,411.53,0.15,286.67,300.24,24.0,14.0,22.2,14.2,14.4,64.7 ,24.0,14.0,22.0,14.0,14.1,64.1 ,61.29,24.9,13.5,22.4,14.1,16.4,81.36,8.32,89.68,48.56,7.92,56.48,19.92,8.08,28.00,80.62,8.00,88.62,48.50,8.00,56.50,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
530,5.31,408.46,0.15,5.35,411.53,0.15,286.67,297.01,24.0,14.0,22.2,14.1,14.2,64.5 ,24.0,14.0,22.0,14.0,14.1,64.1 ,61.95,24.5,13.3,22.5,14.1,16.7,81.60,8.32,89.92,48.56,8.00,56.56,20.40,8.08,28.48,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
540,5.31,408.46,0.15,5.35,411.53,0.15,286.67,292.60,24.0,14.0,22.2,14.1,14.1,64.4 ,24.0,14.0,22.0,14.0,14.1,64.1 ,62.88,24.8,13.5,22.5,14.1,17.1,81.60,8.32,89.92,48.56,7.92,56.48,21.04,8.08,29.12,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
550,5.31,408.46,0.15,5.35,411.53,0.15,286.67,289.42,24.0,14.0,22.2,14.1,14.4,64.7 ,24.0,14.0,22.0,14.0,14.1,64.1 ,63.58,24.5,13.3,22.5,14.1,17.4,81.68,8.32,90.00,48.56,8.00,56.56,21.60,8.08,29.68,80.62,8.00,88.62,48.50,8.00,56.50,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
560,5.31,408.46,0.15,5.35,411.53,0.15,286.67,284.39,24.0,14.0,22.2,14.1,14.1,64.4 ,24.0,14.0,22.0,14.0,14.1,64.1 ,64.70,24.8,13.5,22.4,14.1,17.9,81.44,8.32,89.76,48.48,7.92,56.40,22.40,8.08,30.48,80.62,8.00,88.62,48.50,8.00,56.50,16.25,7.75,24.00,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
570,5.32,409.23,0.15,5.35,411.53,0.15,286.67,283.19,24.0,14.0,22.2,14.1,14.3,64.5 ,24.0,14.0,22.0,14.0,14.1,64.1 ,64.97,24.5,13.3,22.5,14.1,18.2,81.68,8.32,90.00,48.48,8.00,56.48,22.96,8.08,31.04,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
580,5.32,409.23,0.15,5.35,411.53,0.15,286.67,263.55,24.0,14.0,22.2,14.1,14.2,64.4 ,24.0,14.0,22.0,14.0,14.1,64.1 ,69.82,24.8,13.5,22.5,14.1,20.3,81.60,8.32,89.92,48.48,7.92,56.40,27.20,8.08,35.28,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
590,5.32,409.23,0.15,5.35,411.53,0.15,286.67,273.23,24.0,14.0,22.2,14.1,14.0,64.3 ,24.0,14.0,22.0,14.0,14.1,64.1 ,67.34,24.5,13.3,22.5,14.1,19.0,81.60,8.24,89.84,48.48,7.92,56.40,24.96,8.08,33.04,80.50,8.00,88.50,48.37,8.00,56.37,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
600,5.32,409.23,0.15,5.35,411.53,0.15,286.67,263.41,24.0,14.0,22.1,14.1,14.2,64.4 ,24.0,14.0,22.0,14.0,14.1,64.1 ,69.85,24.8,13.5,22.5,14.1,20.3,81.60,8.24,89.84,48.48,7.84,56.32,27.20,8.08,35.28,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
610,5.32,409.23,0.15,5.35,411.53,0.15,286.67,270.42,24.0,14.0,22.1,14.1,14.4,64.7 ,24.0,14.0,22.0,14.0,14.1,64.1 ,68.04,24.5,13.3,22.5,14.1,19.4,81.60,8.24,89.84,48.48,7.92,56.40,25.68,8.08,33.76,80.50,8.00,88.50,48.50,8.00,56.50,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
620,5.32,409.23,0.15,5.35,411.53,0.15,286.67,264.87,24.0,14.0,22.1,14.1,14.4,64.7 ,24.0,14.0,22.0,14.0,14.1,64.1 ,69.47,24.7,13.4,22.5,14.1,20.0,81.68,8.24,89.92,48.48,7.92,56.40,26.80,8.08,34.88,80.50,8.00,88.50,48.50,8.00,56.50,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
