,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,2.90,54.71,0.22,2.97,56.03,0.22,53.09,20.38,80.9,80.2,65.7,65.7,141.3,352.8 ,80.9,80.2,64.0,64.0,137.9,346.1 ,902.73,45.0,86.4,69.9,65.9,142.9,270.32,9.36,279.68,255.28,8.24,263.52,240.00,8.64,248.64,254.37,8.25,262.62,254.37,8.25,262.62,237.62,8.25,245.87,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
100,2.91,54.90,0.22,2.97,56.03,0.22,53.09,29.28,80.9,80.2,67.5,65.5,140.9,354.1 ,80.9,80.2,64.0,64.0,137.9,346.1 ,628.49,50.0,92.7,72.3,65.8,142.5,278.32,10.96,289.28,255.12,8.16,263.28,239.52,8.48,248.00,261.75,8.12,269.87,253.75,8.12,261.87,237.12,8.12,245.24,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
110,2.91,54.90,0.22,2.97,56.03,0.22,53.09,27.55,80.9,80.2,69.3,65.3,140.7,355.5 ,80.9,80.2,64.0,64.0,137.9,346.1 ,667.82,45.1,85.9,72.9,65.7,142.3,282.00,9.52,291.52,254.48,8.16,262.64,239.04,8.48,247.52,269.12,8.12,277.24,253.12,8.12,261.24,236.62,8.12,244.74,248.00,8.00,256.00,248.00,8.00,256.00,232.00,8.00,240.00
120,0.98,18.49,0.03,2.97,56.03,0.22,51.31,28.70,80.9,80.2,490.2,65.2,140.4,776.0 ,80.9,80.2,76.0,64.0,137.9,358.1 ,641.07,49.1,91.2,211.1,66.4,142.9,822.48,22.16,844.64,257.20,8.24,265.44,240.16,8.48,248.64,1897.00,64.00,1961.00,252.62,8.12,260.74,236.12,8.12,244.24,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
130,2.92,55.09,0.22,2.97,56.03,0.22,51.31,29.73,80.9,80.2,71.2,65.1,140.2,356.7 ,80.9,80.2,76.0,64.0,137.9,358.1 ,618.90,45.0,85.6,74.6,65.4,142.0,289.44,9.04,298.48,253.60,8.16,261.76,238.56,8.48,247.04,276.50,8.12,284.62,252.37,8.12,260.49,235.87,8.12,243.99,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
140,2.93,55.28,0.22,2.97,56.03,0.22,51.31,31.60,80.9,80.2,77.1,65.0,140.1,362.4 ,80.9,80.2,76.0,64.0,137.9,358.1 ,582.20,47.7,90.2,77.8,65.4,142.0,299.68,11.36,311.04,253.36,8.16,261.52,238.56,8.48,247.04,300.37,8.12,308.49,252.00,8.12,260.12,235.62,8.12,243.74,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
150,2.93,55.28,0.22,2.97,56.03,0.22,51.31,22.27,80.9,80.2,77.0,65.0,139.9,362.1 ,80.9,80.2,76.0,64.0,137.9,358.1 ,826.19,44.5,85.4,78.5,65.3,142.0,304.64,9.44,314.08,253.12,8.16,261.28,238.56,8.56,247.12,300.12,8.12,308.24,251.75,8.12,259.87,235.25,8.12,243.37,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
160,,,,2.97,56.03,0.22,51.31,27.74,80.9,80.2,518.2,486.2,139.7,1224.2 ,80.9,80.2,76.0,64.0,137.9,358.1 ,663.26,48.7,89.4,213.8,66.2,142.4,832.08,23.28,855.36,256.72,8.24,264.96,239.36,8.48,247.84,2008.62,64.00,2072.62,1880.62,64.00,1944.62,235.00,8.12,243.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
170,2.93,55.28,0.22,2.97,56.03,0.22,51.31,27.36,80.9,80.2,76.9,64.8,139.7,361.6 ,80.9,80.2,76.0,64.0,137.9,358.1 ,672.58,44.0,85.2,79.6,65.2,142.5,309.20,9.28,318.48,252.48,8.16,260.64,239.44,8.48,247.92,299.62,8.12,307.74,251.25,8.12,259.37,234.87,8.12,242.99,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
180,2.94,55.47,0.22,2.97,56.03,0.22,51.31,31.72,80.9,80.2,76.9,64.8,139.6,361.5 ,80.9,80.2,76.0,64.0,137.9,358.1 ,580.01,46.3,88.8,80.8,65.1,142.3,312.56,10.48,323.04,252.32,8.08,260.40,239.12,8.40,247.52,299.37,8.12,307.49,251.12,8.12,259.24,234.75,8.12,242.87,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
190,2.94,55.47,0.22,2.97,56.03,0.22,51.31,30.35,80.9,80.2,76.8,64.8,139.5,361.3 ,80.9,80.2,76.0,64.0,137.9,358.1 ,606.35,43.9,85.1,79.5,65.0,142.3,308.96,9.20,318.16,252.00,8.08,260.08,239.12,8.40,247.52,299.25,8.12,307.37,251.00,8.12,259.12,234.62,8.12,242.74,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
200,0.98,18.49,0.03,2.97,56.03,0.22,51.31,28.44,80.9,80.2,490.1,64.7,139.4,774.5 ,80.9,80.2,76.0,64.0,137.9,358.1 ,647.01,46.4,88.3,209.9,65.6,142.1,817.76,21.84,839.60,254.16,8.16,262.32,238.72,8.40,247.12,1896.62,64.00,1960.62,250.75,8.12,258.87,234.50,8.12,242.62,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
210,2.94,55.47,0.22,2.97,56.03,0.22,51.31,24.46,80.9,80.2,76.7,64.7,139.3,361.0 ,80.9,80.2,76.0,64.0,137.9,358.1 ,752.40,43.6,85.0,79.4,64.9,142.6,308.64,9.04,317.68,251.44,8.16,259.60,239.60,8.48,248.08,298.87,8.12,306.99,250.75,8.12,258.87,234.37,8.00,242.37,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
220,2.94,55.47,0.22,2.97,56.03,0.22,51.31,29.74,80.9,80.2,76.7,64.6,139.2,360.8 ,80.9,80.2,76.0,64.0,137.9,358.1 ,618.77,45.4,87.9,80.5,64.9,142.4,311.68,10.48,322.16,251.68,8.08,259.76,239.28,8.40,247.68,298.75,8.12,306.87,250.50,8.12,258.62,234.25,8.00,242.25,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
230,2.94,55.47,0.22,2.97,56.03,0.22,51.31,28.85,80.9,80.2,76.7,64.6,139.2,360.7 ,80.9,80.2,76.0,64.0,137.9,358.1 ,637.71,43.7,84.9,79.3,64.9,141.9,308.32,8.96,317.28,251.52,8.08,259.60,238.48,8.40,246.88,298.62,8.12,306.74,250.37,8.12,258.49,234.12,8.12,242.24,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
240,,,,2.97,56.03,0.22,51.31,28.51,80.9,80.2,500.1,500.1,139.1,1219.5 ,80.9,80.2,76.0,64.0,137.9,358.1 ,645.49,45.5,87.6,194.8,65.4,142.4,756.96,22.24,779.20,253.52,8.16,261.68,239.36,8.40,247.76,1936.25,64.00,2000.25,1936.25,64.00,2000.25,234.00,8.12,242.12,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
250,2.95,55.66,0.22,2.97,56.03,0.22,51.31,27.98,80.9,80.2,76.6,64.6,139.1,360.5 ,80.9,80.2,76.0,64.0,137.9,358.1 ,657.59,43.5,84.8,79.0,64.8,142.9,307.28,8.88,316.16,251.12,8.08,259.20,240.16,8.40,248.56,298.37,8.12,306.49,250.25,8.12,258.37,234.00,8.00,242.00,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
260,2.95,55.66,0.22,2.97,56.03,0.22,51.31,32.09,80.9,80.2,76.6,64.6,139.1,360.5 ,80.9,80.2,76.0,64.0,137.9,358.1 ,573.36,47.7,91.5,80.5,64.9,143.3,312.24,9.68,321.92,251.44,8.08,259.52,240.96,8.40,249.36,298.37,8.12,306.49,250.25,8.12,258.37,233.87,8.12,241.99,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
270,2.95,55.66,0.22,2.97,56.03,0.22,51.31,31.26,80.9,80.2,76.6,64.6,139.0,360.4 ,80.9,80.2,76.0,64.0,137.9,358.1 ,588.55,46.1,89.3,79.2,64.8,144.0,307.20,9.52,316.72,251.20,8.08,259.28,242.16,8.40,250.56,298.25,8.00,306.25,250.12,8.00,258.12,233.87,8.00,241.87,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
280,0.98,18.49,0.03,2.97,56.03,0.22,51.31,34.98,80.9,80.2,490.1,64.5,139.0,773.7 ,80.9,80.2,76.0,64.0,137.9,358.1 ,525.96,48.7,90.9,136.9,65.2,144.6,533.44,14.00,547.44,252.64,8.16,260.80,243.20,8.32,251.52,1896.37,64.00,1960.37,249.87,8.00,257.87,233.75,8.00,241.75,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
290,2.95,55.66,0.22,2.97,56.03,0.22,51.31,30.42,80.9,80.2,76.5,64.5,138.9,360.1 ,80.9,80.2,76.0,64.0,137.9,358.1 ,604.77,45.2,89.0,78.9,64.9,145.0,306.32,9.44,315.76,251.44,8.08,259.52,243.84,8.40,252.24,298.12,8.00,306.12,249.87,8.00,257.87,233.62,8.00,241.62,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
300,2.95,55.66,0.22,2.97,56.03,0.22,51.31,32.81,80.9,80.2,76.5,64.5,138.9,360.1 ,80.9,80.2,76.0,64.0,137.9,358.1 ,560.83,46.5,90.5,79.2,64.9,145.5,307.52,9.44,316.96,251.28,8.08,259.36,244.80,8.40,253.20,298.00,8.00,306.00,249.87,8.00,257.87,233.62,8.12,241.74,296.00,8.00,304.00,248.00,8.00,256.00,232.00,8.00,240.00
310,2.87,54.15,0.21,2.78,52.45,0.21,50.02,31.25,80.9,80.2,76.5,64.5,143.0,364.1 ,80.9,80.2,76.0,64.0,147.1,367.3 ,588.89,45.8,88.6,78.8,64.8,145.8,306.00,9.36,315.36,251.04,8.08,259.12,245.28,8.40,253.68,297.87,8.00,305.87,249.75,8.00,257.75,240.75,8.00,248.75,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
320,,,,2.78,52.45,0.21,50.02,35.33,80.9,80.2,532.1,532.1,148.0,1292.4 ,80.9,80.2,76.0,64.0,147.1,367.3 ,520.87,49.4,90.1,142.8,65.2,146.4,555.04,16.32,571.36,252.72,8.16,260.88,246.32,8.32,254.64,2064.25,64.00,2128.25,2064.25,64.00,2128.25,249.50,8.00,257.50,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
330,2.77,52.26,0.21,2.78,52.45,0.21,50.02,31.08,80.9,80.2,76.5,64.4,148.2,369.3 ,80.9,80.2,76.0,64.0,147.1,367.3 ,592.09,45.2,88.4,78.8,64.8,146.9,306.08,9.28,315.36,251.04,8.08,259.12,247.20,8.32,255.52,297.87,8.00,305.87,249.75,8.00,257.75,249.75,8.12,257.87,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
340,2.77,52.26,0.21,2.78,52.45,0.21,50.02,30.74,80.9,80.2,76.4,64.4,148.0,369.0 ,80.9,80.2,76.0,64.0,147.1,367.3 ,598.55,46.2,89.7,79.1,64.8,146.9,307.28,9.28,316.56,251.20,8.08,259.28,247.20,8.32,255.52,297.75,8.00,305.75,249.50,8.00,257.50,249.50,8.00,257.50,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
350,2.77,52.26,0.21,2.78,52.45,0.21,50.02,29.62,80.9,80.2,76.4,64.4,148.1,369.2 ,80.9,80.2,76.0,64.0,147.1,367.3 ,621.27,45.3,88.1,78.9,64.7,147.5,306.32,9.20,315.52,250.88,8.08,258.96,248.24,8.40,256.64,297.75,8.00,305.75,249.62,8.00,257.62,249.62,8.00,257.62,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
360,0.98,18.49,0.03,2.78,52.45,0.21,50.02,34.70,80.9,80.2,490.1,64.4,148.1,782.8 ,80.9,80.2,76.0,64.0,147.1,367.3 ,530.23,47.4,89.4,135.9,65.2,148.1,529.84,13.76,543.60,252.80,8.16,260.96,249.36,8.32,257.68,1896.37,64.00,1960.37,249.50,8.00,257.50,249.50,8.12,257.62,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
370,2.77,52.26,0.21,2.78,52.45,0.21,50.02,29.23,80.9,80.2,76.4,64.4,148.1,369.1 ,80.9,80.2,76.0,64.0,147.1,367.3 ,629.46,45.0,87.9,78.8,64.7,148.4,305.92,9.12,315.04,250.88,8.08,258.96,249.84,8.40,258.24,297.62,8.00,305.62,249.50,8.00,257.50,249.50,8.00,257.50,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
380,2.77,52.26,0.21,2.78,52.45,0.21,50.02,30.05,80.9,80.2,76.4,64.4,148.1,369.1 ,80.9,80.2,76.0,64.0,147.1,367.3 ,612.24,45.5,89.1,79.7,64.7,149.1,309.52,9.20,318.72,250.88,8.08,258.96,251.04,8.32,259.36,297.62,8.00,305.62,249.50,8.00,257.50,249.50,8.12,257.62,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
390,2.77,52.26,0.21,2.78,52.45,0.21,50.02,29.83,80.9,80.2,76.4,64.4,148.1,369.0 ,80.9,80.2,76.0,64.0,147.1,367.3 ,616.89,45.4,87.7,78.7,64.7,149.5,305.52,9.12,314.64,250.72,8.08,258.80,251.76,8.32,260.08,297.50,8.00,305.50,249.50,8.00,257.50,249.50,8.12,257.62,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
400,,,,2.78,52.45,0.21,50.02,35.45,80.9,80.2,508.1,504.1,148.0,1240.4 ,80.9,80.2,76.0,64.0,147.1,367.3 ,519.02,47.3,88.8,137.0,65.8,149.1,533.28,14.88,548.16,255.20,8.16,263.36,251.04,8.32,259.36,1968.25,64.00,2032.25,1952.25,64.00,2016.25,249.37,8.12,257.49,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
410,2.77,52.26,0.21,2.78,52.45,0.21,50.02,28.28,80.9,80.2,76.4,64.4,148.0,368.9 ,80.9,80.2,76.0,64.0,147.1,367.3 ,650.58,44.7,87.5,78.6,64.9,150.3,305.52,9.04,314.56,251.60,8.08,259.68,253.20,8.40,261.60,297.50,8.00,305.50,249.37,8.00,257.37,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
420,2.77,52.26,0.21,2.78,52.45,0.21,50.02,27.61,80.9,80.2,76.4,64.4,148.0,368.9 ,80.9,80.2,76.0,64.0,147.1,367.3 ,666.36,45.3,88.6,79.4,64.9,150.4,308.64,9.04,317.68,251.44,8.08,259.52,253.28,8.40,261.68,297.37,8.00,305.37,249.37,8.00,257.37,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
430,2.77,52.26,0.21,2.78,52.45,0.21,50.02,28.42,80.9,80.2,76.4,64.4,148.0,368.9 ,80.9,80.2,76.0,64.0,147.1,367.3 ,647.42,45.1,87.3,78.7,64.8,150.5,305.68,9.04,314.72,251.04,8.08,259.12,253.52,8.40,261.92,297.37,8.00,305.37,249.37,8.00,257.37,249.37,8.00,257.37,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
440,0.98,18.49,0.03,2.78,52.45,0.21,,,80.9,80.2,492.1,64.3,148.0,784.6 ,80.9,80.2,76.0,64.0,147.1,367.3 ,,,,,,,,,,,,1904.25,64.00,1968.25,249.37,8.00,257.37,249.37,8.12,257.49,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
450,2.77,52.26,0.21,2.78,52.45,0.21,,,80.9,80.2,76.3,64.3,148.0,368.9 ,80.9,80.2,76.0,64.0,147.1,367.3 ,,,,,,,,,,,,297.37,8.00,305.37,249.37,8.00,257.37,249.37,8.12,257.49,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
460,2.77,52.26,0.21,2.78,52.45,0.21,,,80.9,80.2,76.3,64.3,148.0,368.8 ,80.9,80.2,76.0,64.0,147.1,367.3 ,,,,,,,,,,,,297.25,8.00,305.25,249.37,8.00,257.37,249.37,8.12,257.49,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
470,2.77,52.26,0.21,2.78,52.45,0.21,,,80.9,80.2,76.3,64.3,147.8,368.6 ,80.9,80.2,76.0,64.0,147.1,367.3 ,,,,,,,,,,,,297.25,8.00,305.25,249.00,8.00,257.00,249.00,8.00,257.00,296.00,8.00,304.00,248.00,8.00,256.00,248.00,8.00,256.00
