N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,8.01,801.00,0.22,6.57,657.00,0.18,707.69,428.38,12.1,12.0,11.5,0.0,0.0,23.5 ,12.1,12.0,14.0,0.0,0.0,26.0 ,42.95,12.5,20.1,10.5,0.0,0.0,34.96,7.04,42.00,0,0,0,0,0,0,39.00,6.87,45.87,0,0,0,0,0,0,48.00,8.00,56.00,0,0,0,0,0,0
20,5.54,554.00,0.19,5.31,531.00,0.18,459.80,409.56,12.1,12.0,16.3,13.4,0.0,41.7 ,12.1,12.0,14.0,14.0,0.0,40.0 ,44.93,11.8,20.6,16.4,14.4,0.0,56.48,9.12,65.60,48.88,8.64,57.52,0,0,0,56.25,9.12,65.37,46.37,7.25,53.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
30,4.69,469.00,0.13,5.11,511.00,0.14,418.00,417.19,12.1,12.0,19.6,15.4,0.0,47.0 ,12.1,12.0,18.0,14.0,0.0,44.0 ,44.10,8.5,13.4,19.6,16.1,0.0,69.44,8.72,78.16,55.68,8.64,64.32,0,0,0,69.75,8.62,78.37,53.00,8.62,61.62,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
40,4.83,483.00,0.13,5.11,511.00,0.14,418.00,367.10,12.1,12.0,19.1,15.0,0.0,46.0 ,12.1,12.0,18.0,14.0,0.0,44.0 ,50.12,10.1,15.5,19.6,15.7,0.0,70.00,8.56,78.56,54.40,8.48,62.88,0,0,0,67.75,8.37,76.12,51.37,8.37,59.74,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
50,4.87,487.00,0.13,5.11,511.00,0.14,418.18,419.27,12.1,12.0,18.9,14.8,0.0,45.7 ,12.1,12.0,18.0,14.0,0.0,44.0 ,43.89,8.4,12.4,19.1,16.1,0.0,67.92,8.40,76.32,56.08,8.32,64.40,0,0,0,67.25,8.37,75.62,50.87,8.37,59.24,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
60,4.91,491.00,0.13,5.11,511.00,0.14,418.18,412.99,12.1,12.0,18.7,14.7,0.0,45.4 ,12.1,12.0,18.0,14.0,0.0,44.0 ,44.55,9.4,14.0,18.9,16.9,0.2,67.36,8.32,75.68,59.28,8.24,67.52,.24,0,.24,66.62,8.25,74.87,50.62,8.25,58.87,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
70,4.08,408.00,0.14,4.13,413.00,0.14,383.16,354.29,12.1,12.0,18.6,18.2,0.0,48.9 ,12.1,12.0,18.0,18.0,0.0,48.0 ,51.94,8.4,12.0,18.8,18.5,5.1,66.96,8.24,75.20,65.84,8.16,74.00,6.88,.88,7.76,66.25,8.25,74.50,64.75,8.25,73.00,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
80,2.66,266.00,0.17,2.85,285.00,0.18,217.49,256.30,12.1,12.0,18.5,18.5,39.3,88.3 ,12.1,12.0,18.0,18.0,36.6,84.6 ,71.79,9.4,13.2,19.1,18.6,24.7,68.00,8.24,76.24,66.40,8.00,74.40,32.32,5.44,37.76,65.87,8.25,74.12,65.62,8.12,73.74,50.37,9.62,59.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
90,2.77,277.00,0.17,2.85,285.00,0.18,217.39,223.08,12.1,12.0,18.5,18.5,37.6,86.6 ,12.1,12.0,18.0,18.0,36.6,84.6 ,82.48,8.5,11.7,18.7,18.5,36.8,66.48,8.24,74.72,66.08,8.08,74.16,48.24,8.00,56.24,65.75,8.25,74.00,65.75,8.25,74.00,49.37,8.25,57.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
100,2.78,278.00,0.17,2.85,285.00,0.18,217.39,218.52,12.1,12.0,18.4,18.4,37.5,86.4 ,12.1,12.0,18.0,18.0,36.6,84.6 ,84.20,9.3,12.7,18.6,18.4,38.0,66.24,8.16,74.40,65.76,8.00,73.76,49.84,8.16,58.00,65.50,8.12,73.62,65.50,8.12,73.62,49.25,8.12,57.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
110,2.79,279.00,0.17,2.85,285.00,0.18,217.39,229.42,12.1,12.0,18.4,18.4,37.4,86.2 ,12.1,12.0,18.0,18.0,36.6,84.6 ,80.20,8.5,11.6,18.6,18.4,37.9,66.16,8.16,74.32,65.60,8.00,73.60,49.68,8.16,57.84,65.37,8.12,73.49,65.37,8.12,73.49,49.12,8.12,57.24,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
120,2.79,279.00,0.18,2.85,285.00,0.18,217.49,219.37,12.1,12.0,18.3,18.3,37.4,86.0 ,12.1,12.0,18.0,18.0,36.6,84.6 ,83.88,9.2,12.4,19.0,18.3,37.7,67.92,8.16,76.08,65.52,7.84,73.36,49.52,8.16,57.68,65.25,8.12,73.37,65.25,8.12,73.37,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
130,2.80,280.00,0.18,2.85,285.00,0.18,217.49,223.48,12.1,12.0,18.3,18.3,37.3,85.9 ,12.1,12.0,18.0,18.0,36.6,84.6 ,82.33,8.6,11.5,18.7,18.3,37.7,66.80,8.24,75.04,65.36,7.92,73.28,49.36,8.16,57.52,65.12,8.12,73.24,65.12,8.12,73.24,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
140,2.80,280.00,0.18,2.85,285.00,0.18,217.39,222.97,12.1,12.0,18.3,18.3,37.2,85.8 ,12.1,12.0,18.0,18.0,36.6,84.6 ,82.52,10.3,13.3,18.5,18.2,37.6,65.84,8.16,74.00,65.20,7.68,72.88,49.28,8.16,57.44,65.00,8.12,73.12,65.00,8.12,73.12,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
150,2.80,280.00,0.18,2.85,285.00,0.18,217.49,226.54,12.1,12.0,18.3,18.3,37.2,85.8 ,12.1,12.0,18.0,18.0,36.6,84.6 ,81.22,9.6,12.7,18.4,18.1,37.5,65.68,8.16,73.84,65.20,7.28,72.48,49.20,8.16,57.36,65.00,8.12,73.12,65.00,8.12,73.12,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
160,2.81,281.00,0.18,2.85,285.00,0.18,217.49,217.05,12.1,12.0,18.3,18.3,37.2,85.7 ,12.1,12.0,18.0,18.0,36.6,84.6 ,84.77,10.4,13.0,18.8,18.2,37.5,66.72,8.24,74.96,65.12,7.52,72.64,49.12,8.16,57.28,64.87,8.12,72.99,64.87,8.12,72.99,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
170,2.81,281.00,0.18,2.85,285.00,0.18,217.49,226.19,12.1,12.0,18.2,18.2,37.1,85.6 ,12.1,12.0,18.0,18.0,36.6,84.6 ,81.35,9.6,12.5,18.4,18.1,37.4,65.52,8.08,73.60,65.04,7.36,72.40,49.04,8.16,57.20,64.87,8.12,72.99,64.87,8.12,72.99,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
180,2.81,281.00,0.18,2.85,285.00,0.18,217.39,224.85,12.1,12.0,18.2,18.2,37.1,85.5 ,12.1,12.0,18.0,18.0,36.6,84.6 ,81.83,9.9,12.8,18.4,18.1,37.4,65.60,8.08,73.68,64.96,7.60,72.56,49.04,8.08,57.12,64.87,8.12,72.99,64.87,8.12,72.99,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
190,2.81,281.00,0.18,2.85,285.00,0.18,217.39,221.57,12.1,12.0,18.2,18.2,37.1,85.6 ,12.1,12.0,18.0,18.0,36.6,84.6 ,83.04,9.6,12.3,18.4,18.1,37.4,65.52,8.08,73.60,64.96,7.28,72.24,48.96,8.08,57.04,64.75,8.12,72.87,64.75,8.12,72.87,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
200,2.81,281.00,0.18,2.85,285.00,0.18,217.49,220.13,12.1,12.0,18.2,18.2,37.1,85.5 ,12.1,12.0,18.0,18.0,36.6,84.6 ,83.59,10.0,12.6,18.5,18.1,37.3,65.76,8.16,73.92,64.88,7.68,72.56,48.96,8.08,57.04,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
210,2.82,282.00,0.18,2.85,285.00,0.18,217.49,219.14,12.1,12.0,18.2,18.2,37.0,85.4 ,12.1,12.0,18.0,18.0,36.6,84.6 ,83.96,9.5,12.2,18.4,18.1,37.3,65.60,8.08,73.68,64.80,7.68,72.48,48.96,8.08,57.04,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
