N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.982043,10 10 10 16 12417 10,5662310400,226492416,1.89,75.95,262.80,0,0,0,0,0,0,0,0,0
20,131072,3.912902,20 20 20 16 6208 20,13421772800,536870912,3.42,137.20,141.52,0,0,0,0,0,0,0,0,0
30,32768,3.894243,30 30 30 16 4139 30,14398259200,575930368,3.69,147.89,131.36,0,0,0,0,0,0,0,0,0
40,8192,3.225739,40 40 40 16 3104 40,9555148800,382205952,2.96,118.48,167.20,0,0,0,0,0,0,0,0,0
50,4096,2.654256,50 50 50 16 2483 50,9967206400,398688256,3.75,150.20,131.36,0,0,0,0,0,0,0,0,0
60,2048,3.710212,60 60 60 16 2069 60,8991539200,359661568,2.42,96.93,204.40,0,0,0,0,0,0,0,0,0
70,1024,3.579455,70 70 70 16 1773 70,7359897600,294395904,2.05,82.24,230.00,0,0,0,0,0,0,0,0,0
80,512,3.259461,80 80 80 16 1552 80,5618892800,224755712,1.72,68.95,306.64,0,0,0,0,0,0,0,0,0
90,256,2.007541,90 90 90 16 1379 90,4070758400,162830336,2.02,81.10,262.80,0,0,0,0,0,0,0,0,0
100,256,2.651333,100 100 100 16 1241 100,5662310400,226492416,2.13,85.42,230.00,0,0,0,0,0,0,0,0,0
110,256,3.602811,110 110 110 16 1128 110,7622502400,304900096,2.11,84.62,230.00,0,0,0,0,0,0,0,0,0
120,128,2.488175,120 120 120 16 1034 120,4994867200,199794688,2.00,80.29,262.80,0,0,0,0,0,0,0,0,0
130,128,2.986926,130 130 130 16 955 130,6401203200,256048128,2.14,85.72,230.00,0,0,0,0,0,0,0,0,0
140,128,3.707875,140 140 140 16 886 140,8049459200,321978368,2.16,86.83,230.00,0,0,0,0,0,0,0,0,0
150,64,2.386085,150 150 150 16 827 150,4979417600,199176704,2.08,83.47,262.80,0,0,0,0,0,0,0,0,0
160,64,3.759218,160 160 160 16 776 160,6074265600,242970624,1.61,64.63,306.64,0,0,0,0,0,0,0,0,0
170,64,3.446963,170 170 170 16 730 170,7318873600,292754944,2.12,84.92,230.00,0,0,0,0,0,0,0,0,0
180,32,2.015424,180 180 180 16 689 180,4361420800,174456832,2.16,86.55,230.00,0,0,0,0,0,0,0,0,0
190,32,2.391443,190 190 190 16 653 190,5147884800,205915392,2.14,86.10,230.00,0,0,0,0,0,0,0,0,0
200,32,2.968146,200 200 200 16 620 200,6023628800,240945152,2.02,81.17,230.00,0,0,0,0,0,0,0,0,0
210,32,3.401125,210 210 210 16 591 210,6993452800,279738112,2.05,82.24,262.80,0,0,0,0,0,0,0,0,0
220,32,3.760145,220 220 220 16 564 220,8062156800,322486272,2.14,85.76,230.00,0,0,0,0,0,0,0,0,0
230,16,2.145279,230 230 230 16 539 230,4617270400,184690816,2.14,86.09,230.00,0,0,0,0,0,0,0,0,0
240,16,3.046888,240 240 240 16 517 240,5257702400,210308096,1.72,69.02,306.64,0,0,0,0,0,0,0,0,0
250,16,2.835223,250 250 250 16 496 250,5954774400,238190976,2.09,84.01,230.00,0,0,0,0,0,0,0,0,0
260,16,3.214702,260 260 260 16 477 260,6710886400,268435456,2.08,83.50,230.00,0,0,0,0,0,0,0,0,0
270,16,3.577750,270 270 270 16 459 270,7528438400,301137536,2.10,84.16,230.00,0,0,0,0,0,0,0,0,0
280,8,2.100388,280 280 280 16 443 280,4204915200,168196608,1.99,80.07,262.80,0,0,0,0,0,0,0,0,0
290,8,2.226810,290 290 290 16 428 290,4678731200,187149248,2.09,84.03,230.00,0,0,0,0,0,0,0,0,0
300,8,2.485258,300 300 300 16 413 300,5186867200,207474688,2.08,83.48,230.00,0,0,0,0,0,0,0,0,0
310,8,2.755848,310 310 310 16 400 310,5730523200,229220928,2.07,83.17,262.80,0,0,0,0,0,0,0,0,0
320,4,2.623920,320 320 320 16 388 320,3155449600,126217984,1.20,48.09,460.00,0,0,0,0,0,0,0,0,0
330,8,3.290332,330 330 330 16 376 330,6929195200,277167808,2.10,84.23,230.00,0,0,0,0,0,0,0,0,0
340,8,3.668155,340 340 340 16 365 340,7586611200,303464448,2.06,82.72,230.00,0,0,0,0,0,0,0,0,0
350,8,4.008432,350 350 350 16 354 350,8284347200,331373888,2.06,82.66,230.00,0,0,0,0,0,0,0,0,0
