,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,2.97,118.80,0.19,3.12,124.80,0.20,91.13,83.93,39.2,38.2,42.0,42.0,87.9,210.0 ,39.2,38.2,40.0,40.0,83.7,201.9 ,219.23,19.3,43.4,42.6,42.3,89.7,162.00,8.48,170.48,160.96,8.40,169.36,128.72,8.40,137.12,159.50,8.37,167.87,159.50,8.37,167.87,126.00,8.37,134.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
100,2.98,119.20,0.19,3.12,124.80,0.20,91.13,88.29,39.2,38.2,41.8,41.8,87.5,209.2 ,39.2,38.2,40.0,40.0,83.7,201.9 ,208.41,17.5,39.4,42.7,42.1,88.9,162.24,8.48,170.72,160.08,8.40,168.48,127.60,8.40,136.00,158.62,8.37,166.99,158.62,8.37,166.99,125.37,8.37,133.74,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
110,2.99,119.60,0.19,3.12,124.80,0.20,91.13,82.12,39.2,38.2,41.6,41.6,87.1,208.5 ,39.2,38.2,40.0,40.0,83.7,201.9 ,224.07,18.8,42.4,42.4,41.8,88.4,160.96,8.56,169.52,159.12,8.24,167.36,126.80,8.40,135.20,158.12,8.25,166.37,158.12,8.25,166.37,124.87,8.25,133.12,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
120,,,,3.12,124.80,0.20,91.13,81.69,39.2,38.2,266.4,41.4,86.8,432.9 ,39.2,38.2,40.0,40.0,83.7,201.9 ,225.23,17.5,39.2,66.6,41.8,88.0,255.76,10.48,266.24,158.96,8.32,167.28,126.24,8.32,134.56,1001.62,64.00,1065.62,157.50,8.25,165.75,124.37,8.25,132.62,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
130,3.01,120.40,0.19,3.12,124.80,0.20,91.09,82.56,39.2,38.2,43.4,41.3,86.6,209.5 ,39.2,38.2,40.0,40.0,83.7,201.9 ,222.87,18.7,41.7,44.9,41.5,87.6,170.72,8.96,179.68,157.84,8.16,166.00,125.60,8.32,133.92,165.25,8.25,173.50,157.12,8.25,165.37,124.12,8.25,132.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
140,3.02,120.80,0.19,3.12,124.80,0.20,91.13,85.50,39.2,38.2,41.2,41.2,86.3,207.0 ,39.2,38.2,40.0,40.0,83.7,201.9 ,215.20,17.5,39.0,43.0,41.5,87.4,163.60,8.48,172.08,157.60,8.24,165.84,125.20,8.32,133.52,156.75,8.25,165.00,156.75,8.25,165.00,123.75,8.25,132.00,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
150,3.03,121.20,0.19,3.12,124.80,0.20,91.13,79.41,39.2,38.2,41.2,41.2,86.2,206.7 ,39.2,38.2,40.0,40.0,83.7,201.9 ,231.72,18.6,41.2,44.3,41.3,87.2,168.24,8.96,177.20,157.12,8.16,165.28,124.96,8.32,133.28,156.37,8.25,164.62,156.37,8.25,164.62,123.50,8.12,131.62,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
160,,,,3.12,124.80,0.20,91.13,68.89,39.2,38.2,322.1,266.3,86.0,712.6 ,39.2,38.2,40.0,40.0,83.7,201.9 ,267.09,18.2,38.9,87.2,41.5,87.2,336.80,11.92,348.72,157.76,8.24,166.00,124.96,8.32,133.28,1224.37,64.00,1288.37,1001.25,64.00,1065.25,123.25,8.25,131.50,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
170,3.04,121.60,0.19,3.12,124.80,0.20,91.13,83.65,39.2,38.2,41.1,41.0,85.9,206.2 ,39.2,38.2,40.0,40.0,83.7,201.9 ,219.96,18.5,40.8,44.3,41.2,86.9,168.16,9.04,177.20,156.56,8.08,164.64,124.48,8.24,132.72,156.25,8.25,164.50,155.87,8.25,164.12,123.12,8.25,131.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
180,3.04,121.60,0.19,3.12,124.80,0.20,87.62,83.74,39.2,38.2,45.0,41.0,85.7,209.9 ,39.2,38.2,48.0,40.0,83.7,209.9 ,219.74,19.9,42.1,46.0,41.0,86.7,174.80,9.20,184.00,156.24,7.92,164.16,124.32,8.24,132.56,171.87,8.12,179.99,155.62,8.12,163.74,122.87,8.12,130.99,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
190,3.04,121.60,0.19,3.12,124.80,0.20,87.62,83.58,39.2,38.2,47.0,40.9,85.7,211.8 ,39.2,38.2,48.0,40.0,83.7,209.9 ,220.14,19.1,40.3,47.0,41.0,86.6,178.88,8.96,187.84,156.08,7.92,164.00,124.16,8.24,132.40,179.87,8.12,187.99,155.50,8.12,163.62,122.75,8.25,131.00,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
200,,,,3.12,124.80,0.20,87.62,83.97,39.2,38.2,266.2,40.8,85.5,430.8 ,39.2,38.2,48.0,40.0,83.7,209.9 ,219.13,19.8,41.7,48.1,41.0,86.6,183.36,9.04,192.40,155.92,7.92,163.84,124.08,8.24,132.32,1001.00,64.00,1065.00,155.25,8.12,163.37,122.62,8.12,130.74,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
210,3.05,122.00,0.19,3.12,124.80,0.20,87.66,78.93,39.2,38.2,46.9,40.8,85.5,211.5 ,39.2,38.2,48.0,40.0,83.7,209.9 ,233.13,18.9,40.1,46.4,40.9,86.8,176.48,8.96,185.44,155.68,7.84,163.52,124.48,8.24,132.72,179.50,8.12,187.62,155.12,8.12,163.24,122.50,8.12,130.62,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
220,3.06,122.40,0.19,3.12,124.80,0.20,87.66,81.59,39.2,38.2,46.9,40.8,85.4,211.3 ,39.2,38.2,48.0,40.0,83.7,209.9 ,225.51,19.4,41.3,47.0,40.9,86.7,178.88,9.20,188.08,155.52,7.92,163.44,124.32,8.24,132.56,179.50,8.12,187.62,155.00,8.12,163.12,122.37,8.12,130.49,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
230,3.06,122.40,0.19,3.12,124.80,0.20,87.66,81.88,39.2,38.2,48.9,40.7,85.3,213.1 ,39.2,38.2,48.0,40.0,83.7,209.9 ,224.71,18.8,39.9,47.1,40.8,86.6,179.36,8.96,188.32,155.36,8.00,163.36,124.24,8.24,132.48,187.25,8.12,195.37,154.87,8.12,162.99,122.25,8.12,130.37,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
240,,,,3.12,124.80,0.20,87.62,81.78,39.2,38.2,294.1,266.2,85.3,683.8 ,39.2,38.2,48.0,40.0,83.7,209.9 ,225.00,19.4,41.0,49.9,40.8,86.7,190.40,9.04,199.44,155.36,8.00,163.36,124.24,8.24,132.48,1112.50,64.00,1176.50,1000.87,64.00,1064.87,122.25,8.12,130.37,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
250,3.06,122.40,0.19,3.12,124.80,0.20,87.66,80.59,39.2,38.2,48.8,40.7,85.2,212.8 ,39.2,38.2,48.0,40.0,83.7,209.9 ,228.33,18.9,39.7,49.9,40.8,86.8,190.56,8.88,199.44,155.20,7.92,163.12,124.48,8.24,132.72,187.00,8.12,195.12,154.62,8.12,162.74,122.12,8.00,130.12,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
260,3.06,122.40,0.19,3.12,124.80,0.20,87.66,80.11,39.2,38.2,48.7,40.7,85.3,212.9 ,39.2,38.2,48.0,40.0,83.7,209.9 ,229.68,19.3,40.8,50.0,40.7,87.2,190.96,9.04,200.00,155.04,7.84,162.88,125.04,8.16,133.20,186.87,8.12,194.99,154.50,8.12,162.62,122.00,8.25,130.25,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
270,3.07,122.80,0.19,3.12,124.80,0.20,87.62,78.83,39.2,38.2,48.7,40.6,85.0,212.5 ,39.2,38.2,48.0,40.0,83.7,209.9 ,233.41,18.8,39.6,50.0,41.0,87.2,190.96,8.88,199.84,156.08,7.92,164.00,125.12,8.16,133.28,186.75,8.12,194.87,154.50,8.12,162.62,122.00,7.87,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
280,,,,3.12,124.80,0.20,87.62,82.42,39.2,38.2,270.2,40.6,85.1,434.1 ,39.2,38.2,48.0,40.0,83.7,209.9 ,223.25,19.1,40.6,52.0,40.7,88.0,199.12,8.88,208.00,155.04,7.84,162.88,126.32,8.16,134.48,1016.87,64.00,1080.87,154.37,8.12,162.49,121.87,8.12,129.99,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
290,3.07,122.80,0.19,3.12,124.80,0.20,87.66,77.99,39.2,38.2,48.7,40.6,85.0,212.5 ,39.2,38.2,48.0,40.0,83.7,209.9 ,235.94,18.7,39.5,49.8,40.7,88.2,190.48,8.80,199.28,154.72,7.92,162.64,126.64,8.16,134.80,186.62,8.12,194.74,154.25,8.12,162.37,121.75,8.12,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
300,3.07,122.80,0.19,3.12,124.80,0.20,87.62,79.74,39.2,38.2,48.6,40.6,85.0,212.4 ,39.2,38.2,48.0,40.0,83.7,209.9 ,230.75,19.0,40.4,49.9,40.6,88.9,190.64,8.96,199.60,154.72,7.84,162.56,127.68,8.16,135.84,186.50,8.12,194.62,154.12,8.12,162.24,121.75,8.12,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
310,3.07,122.80,0.19,3.12,124.80,0.20,87.66,79.34,39.2,38.2,48.6,40.5,85.0,212.3 ,39.2,38.2,48.0,40.0,83.7,209.9 ,231.90,18.7,39.4,49.8,40.6,89.0,190.24,8.72,198.96,154.48,7.92,162.40,127.92,8.16,136.08,186.37,8.12,194.49,154.12,8.12,162.24,121.62,8.25,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
320,,,,3.12,124.80,0.20,87.62,69.75,39.2,38.2,340.1,336.0,84.9,799.2 ,39.2,38.2,48.0,40.0,83.7,209.9 ,263.81,19.3,40.3,74.6,40.9,91.3,289.12,9.20,298.32,155.44,8.16,163.60,131.44,8.16,139.60,1296.25,64.00,1360.25,1280.12,64.00,1344.12,121.62,8.12,129.74,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
330,3.07,122.80,0.19,3.12,124.80,0.20,87.62,79.30,39.2,38.2,48.6,40.5,84.9,212.2 ,39.2,38.2,48.0,40.0,83.7,209.9 ,232.02,18.6,39.3,49.7,40.6,90.5,190.08,8.72,198.80,154.40,7.92,162.32,130.16,8.16,138.32,186.25,8.12,194.37,154.00,8.12,162.12,121.62,8.25,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
340,3.08,123.20,0.19,3.12,124.80,0.20,87.62,78.20,39.2,38.2,48.6,40.5,84.7,212.0 ,39.2,38.2,48.0,40.0,83.7,209.9 ,235.28,18.9,40.1,49.7,40.5,92.4,190.00,8.88,198.88,154.32,7.84,162.16,133.12,8.16,141.28,186.25,8.12,194.37,153.87,8.12,161.99,121.50,8.00,129.50,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
350,2.92,116.80,0.18,3.12,124.80,0.20,87.62,78.03,39.2,38.2,48.6,40.5,89.3,216.5 ,39.2,38.2,48.0,40.0,83.7,209.9 ,235.80,18.6,39.2,49.6,40.5,93.0,189.84,8.64,198.48,154.24,7.92,162.16,133.92,8.16,142.08,186.12,8.12,194.24,153.87,8.12,161.99,128.37,8.12,136.49,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
360,,,,2.49,99.60,0.16,79.65,78.93,39.2,38.2,270.2,40.4,94.5,443.3 ,39.2,38.2,48.0,40.0,104.7,230.9 ,233.11,18.8,40.0,52.2,40.6,95.8,200.08,8.88,208.96,154.72,7.76,162.48,138.32,8.16,146.48,1016.62,64.00,1080.62,153.75,8.12,161.87,136.00,8.37,144.37,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
370,2.48,99.20,0.16,2.49,99.60,0.16,79.65,77.02,39.2,38.2,48.5,40.4,105.1,232.2 ,39.2,38.2,48.0,40.0,104.7,230.9 ,238.91,18.6,39.2,49.6,40.5,96.5,189.76,8.64,198.40,154.16,7.92,162.08,139.36,8.16,147.52,186.00,8.12,194.12,153.62,8.12,161.74,152.37,8.12,160.49,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
380,2.49,99.60,0.16,2.49,99.60,0.16,79.65,76.13,39.2,38.2,48.5,40.4,104.8,231.9 ,39.2,38.2,48.0,40.0,104.7,230.9 ,241.68,18.7,39.9,49.7,40.5,99.1,189.92,8.80,198.72,154.16,7.76,161.92,143.28,8.16,151.44,186.00,8.12,194.12,153.62,8.12,161.74,152.12,8.12,160.24,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
390,2.46,98.40,0.15,2.49,99.60,0.16,79.65,75.77,39.2,38.2,48.5,40.4,105.9,233.0 ,39.2,38.2,48.0,40.0,104.7,230.9 ,242.83,18.5,39.1,49.6,40.5,100.4,189.68,8.64,198.32,154.08,7.92,162.00,145.36,8.16,153.52,185.87,8.12,193.99,153.75,8.12,161.87,153.75,8.12,161.87,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
400,,,,2.49,99.60,0.16,79.68,75.62,39.2,38.2,298.1,266.1,105.4,707.8 ,39.2,38.2,48.0,40.0,104.7,230.9 ,243.33,18.8,39.8,53.4,40.5,102.3,204.56,8.88,213.44,154.16,7.84,162.00,148.24,8.16,156.40,1128.50,64.00,1192.50,1000.50,64.00,1064.50,153.62,7.37,160.99,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
410,2.47,98.80,0.15,2.49,99.60,0.16,79.68,75.57,39.2,38.2,48.5,40.4,105.7,232.8 ,39.2,38.2,48.0,40.0,104.7,230.9 ,243.48,18.4,39.1,49.6,40.5,103.3,189.76,8.56,198.32,154.00,7.84,161.84,149.76,8.16,157.92,185.75,8.12,193.87,153.62,8.12,161.74,153.62,7.87,161.49,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
420,2.46,98.40,0.15,2.49,99.60,0.16,79.68,74.14,39.2,38.2,48.5,40.4,105.9,232.9 ,39.2,38.2,48.0,40.0,104.7,230.9 ,248.18,18.6,39.7,49.8,40.5,104.4,190.40,8.72,199.12,154.16,7.76,161.92,151.44,8.16,159.60,185.75,8.12,193.87,153.62,8.12,161.74,153.62,8.25,161.87,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
430,2.47,98.80,0.15,2.49,99.60,0.16,79.68,74.02,39.2,38.2,48.5,40.4,105.8,232.8 ,39.2,38.2,48.0,40.0,104.7,230.9 ,248.57,18.4,39.0,49.5,40.4,105.0,189.60,8.56,198.16,153.92,7.84,161.76,152.32,8.16,160.48,185.75,8.12,193.87,153.62,8.12,161.74,153.62,8.12,161.74,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
440,,,,2.49,99.60,0.16,79.65,75.07,39.2,38.2,270.1,40.4,105.7,454.5 ,39.2,38.2,48.0,40.0,104.7,230.9 ,245.11,18.6,39.6,52.7,40.4,105.6,201.76,8.88,210.64,154.00,7.68,161.68,153.20,8.16,161.36,1016.62,64.00,1080.62,153.50,8.12,161.62,153.50,8.12,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
450,2.47,98.80,0.15,2.49,99.60,0.16,79.68,74.65,39.2,38.2,48.4,40.4,105.8,232.8 ,39.2,38.2,48.0,40.0,104.7,230.9 ,246.49,18.3,39.0,49.5,40.4,106.0,189.60,8.56,198.16,153.84,7.92,161.76,153.84,8.16,162.00,185.62,8.12,193.74,153.50,8.12,161.62,153.50,8.25,161.75,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
460,2.47,98.80,0.16,2.49,99.60,0.16,79.65,73.64,39.2,38.2,48.4,40.4,105.5,232.5 ,39.2,38.2,48.0,40.0,104.7,230.9 ,249.87,18.6,39.6,49.5,40.4,106.3,189.20,8.64,197.84,153.92,7.68,161.60,154.32,8.16,162.48,185.62,8.12,193.74,153.50,8.12,161.62,153.50,7.75,161.25,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
470,2.47,98.80,0.16,2.49,99.60,0.16,79.68,74.14,39.2,38.2,48.4,40.4,105.5,232.5 ,39.2,38.2,48.0,40.0,104.7,230.9 ,248.19,18.4,38.9,49.5,40.4,106.5,189.60,8.48,198.08,153.84,7.84,161.68,154.56,8.16,162.72,185.62,8.12,193.74,153.50,8.12,161.62,153.50,7.75,161.25,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
480,,,,2.49,99.60,0.16,79.68,73.50,39.2,38.2,326.1,266.1,105.8,736.1 ,39.2,38.2,48.0,40.0,104.7,230.9 ,250.34,18.7,39.5,56.2,40.5,106.5,215.68,8.96,224.64,153.92,7.92,161.84,154.56,8.16,162.72,1240.25,64.00,1304.25,1000.50,64.00,1064.50,153.37,8.25,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
490,2.47,98.80,0.15,2.49,99.60,0.16,79.65,74.30,39.2,38.2,48.4,40.4,105.7,232.7 ,39.2,38.2,48.0,40.0,104.7,230.9 ,247.65,18.4,38.9,49.5,40.4,106.8,189.52,8.48,198.00,153.68,7.76,161.44,155.12,8.16,163.28,185.50,8.12,193.62,153.37,8.12,161.49,153.37,8.25,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
500,2.47,98.80,0.15,2.49,99.60,0.16,79.65,73.44,39.2,38.2,48.4,40.3,105.5,232.4 ,39.2,38.2,48.0,40.0,104.7,230.9 ,250.56,18.5,39.4,49.4,40.3,106.9,189.20,8.64,197.84,153.68,7.68,161.36,155.28,8.16,163.44,185.50,8.12,193.62,153.25,8.12,161.37,153.25,8.12,161.37,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
