N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.474634,10 10 10 16 78643 10,6794772480,452984832,1.95,130.36,306.56,0,0,0,0,0,0,0,0,0
20,524288,2.893713,20 20 20 16 39321 20,32212254720,2147483648,11.13,742.11,50.40,0,0,0,0,0,0,0,0,0
30,131072,3.494244,30 30 30 16 26214 30,34555822080,2303721472,9.88,659.28,56.48,0,0,0,0,0,0,0,0,0
40,32768,2.560796,40 40 40 16 19660 40,22932357120,1528823808,8.95,597.00,62.24,0,0,0,0,0,0,0,0,0
50,16384,2.765922,50 50 50 16 15728 50,23921295360,1594753024,8.64,576.57,64.48,0,0,0,0,0,0,0,0,0
60,16384,3.317206,60 60 60 16 13107 60,43159388160,2877292544,13.00,867.38,42.72,0,0,0,0,0,0,0,0,0
70,8192,2.898378,70 70 70 16 11234 70,35327508480,2355167232,12.18,812.57,45.28,0,0,0,0,0,0,0,0,0
80,4096,2.449277,80 80 80 16 9830 80,26970685440,1798045696,11.01,734.11,50.40,0,0,0,0,0,0,0,0,0
90,4096,3.705007,90 90 90 16 8738 90,39079280640,2605285376,10.54,703.17,52.48,0,0,0,0,0,0,0,0,0
100,4096,3.961366,100 100 100 16 7864 100,54358179840,3623878656,13.72,914.80,40.32,0,0,0,0,0,0,0,0,0
110,2048,2.958055,110 110 110 16 7149 110,36588011520,2439200768,12.36,824.59,44.80,0,0,0,0,0,0,0,0,0
120,1024,2.124657,120 120 120 16 6553 120,23975362560,1598357504,11.28,752.28,49.60,0,0,0,0,0,0,0,0,0
130,1024,2.859823,130 130 130 16 6049 130,30725775360,2048385024,10.74,716.26,51.68,0,0,0,0,0,0,0,0,0
140,1024,3.470052,140 140 140 16 5617 140,38637404160,2575826944,11.13,742.30,49.60,0,0,0,0,0,0,0,0,0
150,512,2.348193,150 150 150 16 5242 150,23901204480,1593413632,10.17,678.56,54.88,0,0,0,0,0,0,0,0,0
160,512,2.988471,160 160 160 16 4915 160,29156474880,1943764992,9.75,650.41,57.44,0,0,0,0,0,0,0,0,0
170,512,3.450180,170 170 170 16 4626 170,35130593280,2342039552,10.18,678.81,54.88,0,0,0,0,0,0,0,0,0
180,256,2.041401,180 180 180 16 4369 180,20934819840,1395654656,10.25,683.67,54.08,0,0,0,0,0,0,0,0,0
190,256,2.358921,190 190 190 16 4139 190,24709847040,1647323136,10.47,698.33,53.28,0,0,0,0,0,0,0,0,0
200,256,2.805343,200 200 200 16 3932 200,28913418240,1927561216,10.30,687.10,54.08,0,0,0,0,0,0,0,0,0
210,256,3.311189,210 210 210 16 3744 210,33568573440,2237904896,10.13,675.85,54.88,0,0,0,0,0,0,0,0,0
220,256,3.620356,220 220 220 16 3574 220,38698352640,2579890176,10.68,712.60,52.48,0,0,0,0,0,0,0,0,0
230,128,2.102875,230 230 230 16 3419 230,22162897920,1477526528,10.53,702.61,53.28,0,0,0,0,0,0,0,0,0
240,128,2.463098,240 240 240 16 3276 240,25236971520,1682464768,10.24,683.06,54.08,0,0,0,0,0,0,0,0,0
250,128,2.776807,250 250 250 16 3145 250,28582917120,1905527808,10.29,686.22,54.08,0,0,0,0,0,0,0,0,0
260,128,3.114934,260 260 260 16 3024 260,32212254720,2147483648,10.34,689.41,54.08,0,0,0,0,0,0,0,0,0
270,128,3.376674,270 270 270 16 2912 270,36136504320,2409100288,10.69,713.45,51.68,0,0,0,0,0,0,0,0,0
280,128,3.811851,280 280 280 16 2808 280,40367185920,2691145728,10.58,705.99,52.48,0,0,0,0,0,0,0,0,0
290,64,2.140761,290 290 290 16 2711 290,22457909760,1497193984,10.48,699.37,53.28,0,0,0,0,0,0,0,0,0
300,64,2.399167,300 300 300 16 2621 300,24896962560,1659797504,10.37,691.81,54.08,0,0,0,0,0,0,0,0,0
310,64,2.564502,310 310 310 16 2536 310,27506511360,1833767424,10.72,715.05,51.68,0,0,0,0,0,0,0,0,0
320,64,3.013557,320 320 320 16 2457 320,30292316160,2019487744,10.05,670.13,55.68,0,0,0,0,0,0,0,0,0
330,64,3.174578,330 330 330 16 2383 330,33260136960,2217342464,10.47,698.46,53.28,0,0,0,0,0,0,0,0,0
340,64,3.394786,340 340 340 16 2313 340,36415733760,2427715584,10.72,715.12,51.68,0,0,0,0,0,0,0,0,0
350,64,3.722548,350 350 350 16 2246 350,39764866560,2650991104,10.68,712.14,51.68,0,0,0,0,0,0,0,0,0
360,32,2.021809,360 360 360 16 2184 360,21656647680,1443776512,10.70,714.09,51.68,0,0,0,0,0,0,0,0,0
370,32,2.231522,370 370 370 16 2125 370,23533390080,1568892672,10.54,703.05,53.28,0,0,0,0,0,0,0,0,0
380,32,2.471741,380 380 380 16 2069 380,25515540480,1701036032,10.32,688.19,54.08,0,0,0,0,0,0,0,0,0
390,32,2.565022,390 390 390 16 2016 390,27605978880,1840398592,10.76,717.49,51.68,0,0,0,0,0,0,0,0,0
400,32,2.832108,400 400 400 16 1966 400,29807585280,1987172352,10.52,701.65,53.28,0,0,0,0,0,0,0,0,0
410,32,3.026271,410 410 410 16 1918 410,32123239680,2141549312,10.61,707.64,52.48,0,0,0,0,0,0,0,0,0
420,32,3.407250,420 420 420 16 1872 420,34555822080,2303721472,10.14,676.12,54.88,0,0,0,0,0,0,0,0,0
430,32,3.465449,430 430 430 16 1828 430,37108212480,2473880832,10.70,713.86,51.68,0,0,0,0,0,0,0,0,0
440,32,3.792722,440 440 440 16 1787 440,39783290880,2652219392,10.48,699.28,53.28,0,0,0,0,0,0,0,0,0
450,16,2.007407,450 450 450 16 1747 450,21291968640,1419464576,10.60,707.11,52.48,0,0,0,0,0,0,0,0,0
460,16,2.123603,460 460 460 16 1709 460,22756515840,1517101056,10.71,714.39,51.68,0,0,0,0,0,0,0,0,0
470,16,2.275772,470 470 470 16 1673 470,24286727040,1619115136,10.66,711.45,52.48,0,0,0,0,0,0,0,0,0
480,16,2.579490,480 480 480 16 1638 480,25884042240,1725602816,10.03,668.96,55.68,0,0,0,0,0,0,0,0,0
490,16,2.668717,490 490 490 16 1604 490,27549901440,1836660096,10.31,688.21,54.08,0,0,0,0,0,0,0,0,0
500,16,2.773455,500 500 500 16 1572 500,29285744640,1952382976,10.55,703.95,52.48,0,0,0,0,0,0,0,0,0
510,16,3.187447,510 510 510 16 1542 510,31093011840,2072867456,9.75,650.31,57.44,0,0,0,0,0,0,0,0,0
520,16,3.204444,520 520 520 16 1512 520,32973143040,2198209536,10.28,685.98,54.08,0,0,0,0,0,0,0,0,0
530,16,3.353551,530 530 530 16 1483 530,34927578240,2328505216,10.41,694.33,53.28,0,0,0,0,0,0,0,0,0
540,16,3.509451,540 540 540 16 1456 540,36957757440,2463850496,10.52,702.06,52.48,0,0,0,0,0,0,0,0,0
550,16,3.644927,550 550 550 16 1429 550,39065120640,2604341376,10.71,714.51,51.68,0,0,0,0,0,0,0,0,0
560,16,3.955084,560 560 560 16 1404 560,41251107840,2750073856,10.42,695.32,53.28,0,0,0,0,0,0,0,0,0
570,8,2.055657,570 570 570 16 1379 570,21758579520,1450571968,10.58,705.64,52.48,0,0,0,0,0,0,0,0,0
580,8,2.157461,580 580 580 16 1355 580,22932357120,1528823808,10.62,708.61,52.48,0,0,0,0,0,0,0,0,0
590,8,2.290925,590 590 590 16 1332 590,24147606720,1609840448,10.53,702.70,53.28,0,0,0,0,0,0,0,0,0
600,8,2.414581,600 600 600 16 1310 600,25405048320,1693669888,10.51,701.43,53.28,0,0,0,0,0,0,0,0,0
610,8,2.530998,610 610 610 16 1289 610,26705401920,1780360128,10.54,703.42,52.48,0,0,0,0,0,0,0,0,0
620,8,2.661905,620 620 620 16 1268 620,28049387520,1869959168,10.53,702.48,53.28,0,0,0,0,0,0,0,0,0
630,8,2.809026,630 630 630 16 1248 630,29437725120,1962515008,10.47,698.64,53.28,0,0,0,0,0,0,0,0,0
640,8,3.340827,640 640 640 16 1228 640,30871134720,2058075648,9.24,616.03,60.32,0,0,0,0,0,0,0,0,0
650,8,3.083669,650 650 650 16 1209 650,32350336320,2156689088,10.49,699.38,53.28,0,0,0,0,0,0,0,0,0
660,8,3.218386,660 660 660 16 1191 660,33876049920,2258403328,10.52,701.71,53.28,0,0,0,0,0,0,0,0,0
670,8,3.391572,670 670 670 16 1173 670,35448995520,2363266368,10.44,696.80,53.28,0,0,0,0,0,0,0,0,0
680,8,3.576825,680 680 680 16 1156 680,37069893120,2471326208,10.36,690.92,53.28,0,0,0,0,0,0,0,0,0
690,8,3.805196,690 690 690 16 1139 690,38739462720,2582630848,10.17,678.71,54.88,0,0,0,0,0,0,0,0,0
700,4,2.008792,700 700 700 16 1123 700,20229212160,1348614144,10.06,671.35,55.68,0,0,0,0,0,0,0,0,0
710,4,2.099380,710 710 710 16 1107 710,21113748960,1407583264,10.05,670.47,55.68,0,0,0,0,0,0,0,0,0
720,4,2.238223,720 720 720 16 1092 720,22023701760,1468246784,9.83,655.98,56.48,0,0,0,0,0,0,0,0,0
730,4,2.297203,730 730 730 16 1077 730,22959430560,1530628704,9.99,666.29,55.68,0,0,0,0,0,0,0,0,0
740,4,2.441648,740 740 740 16 1062 740,23921295360,1594753024,9.79,653.14,56.48,0,0,0,0,0,0,0,0,0
750,4,2.576945,750 750 750 16 1048 750,24909656160,1660643744,9.66,644.42,57.44,0,0,0,0,0,0,0,0,0
760,4,2.721205,760 760 760 16 1034 760,25924872960,1728324864,9.52,635.13,58.40,0,0,0,0,0,0,0,0,0
770,4,2.961860,770 770 770 16 1021 770,26967305760,1797820384,9.10,606.99,61.28,0,0,0,0,0,0,0,0,0
780,4,2.971763,780 780 780 16 1008 780,28037314560,1869154304,9.43,628.97,59.20,0,0,0,0,0,0,0,0,0
