N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.162556,10 10 10 16 72090 10,5368709120,536870912,2.47,248.25,76.64,0,0,0,0,0,0,0,0,0
20,131072,2.311014,20 20 20 16 36045 20,7644119040,764411904,3.30,330.76,57.44,0,0,0,0,0,0,0,0,0
30,32768,2.088822,30 30 30 16 24030 30,7193231360,719323136,3.44,344.36,55.68,0,0,0,0,0,0,0,0,0
40,16384,2.752360,40 40 40 16 18022 40,8990228480,899022848,3.26,326.63,57.44,0,0,0,0,0,0,0,0,0
50,8192,2.646076,50 50 50 16 14418 50,9059696640,905969664,3.42,342.37,54.08,0,0,0,0,0,0,0,0,0
60,4096,2.368944,60 60 60 16 12015 60,7991787520,799178752,3.37,337.35,55.68,0,0,0,0,0,0,0,0,0
70,4096,3.895303,70 70 70 16 10299 70,12879134720,1287913472,3.30,330.63,57.44,0,0,0,0,0,0,0,0,0
80,2048,2.743832,80 80 80 16 9011 80,9718824960,971882496,3.53,354.20,52.56,0,0,0,0,0,0,0,0,0
90,1024,2.106811,90 90 90 16 8010 90,6978273280,697827328,3.30,331.22,57.44,0,0,0,0,0,0,0,0,0
100,1024,2.834254,100 100 100 16 7209 100,9637806080,963780608,3.39,340.04,55.68,0,0,0,0,0,0,0,0,0
110,1024,3.855912,110 110 110 16 6554 110,12899450880,1289945088,3.34,334.53,55.68,0,0,0,0,0,0,0,0,0
120,512,2.551490,120 120 120 16 6007 120,8412323840,841232384,3.29,329.70,57.44,0,0,0,0,0,0,0,0,0
130,512,3.414231,130 130 130 16 5545 130,10737418240,1073741824,3.14,314.48,59.28,0,0,0,0,0,0,0,0,0
140,256,2.035354,140 140 140 16 5149 140,6727864320,672786432,3.30,330.54,57.44,0,0,0,0,0,0,0,0,0
150,256,2.530203,150 150 150 16 4806 150,8298987520,829898752,3.27,327.99,57.44,0,0,0,0,0,0,0,0,0
160,256,3.065471,160 160 160 16 4506 160,10097438720,1009743872,3.29,329.39,57.44,0,0,0,0,0,0,0,0,0
170,256,3.766227,170 170 170 16 4241 170,12138577920,1213857792,3.22,322.29,57.44,0,0,0,0,0,0,0,0,0
180,128,2.075166,180 180 180 16 4005 180,7218882560,721888256,3.47,347.86,54.08,0,0,0,0,0,0,0,0,0
190,128,2.453146,190 190 190 16 3794 190,8505180160,850518016,3.46,346.70,54.08,0,0,0,0,0,0,0,0,0
200,128,2.938462,200 200 200 16 3604 200,9935861760,993586176,3.37,338.12,55.68,0,0,0,0,0,0,0,0,0
210,128,3.616693,210 210 210 16 3433 210,11518607360,1151860736,3.18,318.48,59.28,0,0,0,0,0,0,0,0,0
220,128,3.893845,220 220 220 16 3277 220,13261096960,1326109696,3.40,340.56,55.68,0,0,0,0,0,0,0,0,0
230,64,2.326986,230 230 230 16 3134 230,7585505280,758550528,3.25,325.97,57.44,0,0,0,0,0,0,0,0,0
240,64,2.601391,240 240 240 16 3004 240,8628014080,862801408,3.31,331.66,55.68,0,0,0,0,0,0,0,0,0
250,64,2.824297,250 250 250 16 2884 250,9761914880,976191488,3.45,345.63,54.08,0,0,0,0,0,0,0,0,0
260,64,3.283759,260 260 260 16 2773 260,10991047680,1099104768,3.34,334.70,55.68,0,0,0,0,0,0,0,0,0
270,64,3.706179,270 270 270 16 2670 270,12319252480,1231925248,3.32,332.39,55.68,0,0,0,0,0,0,0,0,0
280,32,2.083594,280 280 280 16 2575 280,6875184640,687518464,3.29,329.96,57.44,0,0,0,0,0,0,0,0,0
290,32,2.190460,290 290 290 16 2486 290,7644119040,764411904,3.48,348.97,54.08,0,0,0,0,0,0,0,0,0
300,32,2.424650,300 300 300 16 2403 300,8468349440,846834944,3.48,349.25,54.08,0,0,0,0,0,0,0,0,0
310,32,2.689383,310 310 310 16 2325 310,9349795840,934979584,3.47,347.65,54.08,0,0,0,0,0,0,0,0,0
320,32,3.186720,320 320 320 16 2253 320,10290378240,1029037824,3.22,322.91,57.44,0,0,0,0,0,0,0,0,0
330,32,3.257868,330 330 330 16 2185 330,11292016640,1129201664,3.46,346.60,54.08,0,0,0,0,0,0,0,0,0
340,32,3.563010,340 340 340 16 2120 340,12356631040,1235663104,3.46,346.80,54.08,0,0,0,0,0,0,0,0,0
350,32,3.903896,350 350 350 16 2060 350,13486141440,1348614144,3.45,345.45,54.08,0,0,0,0,0,0,0,0,0
360,16,2.138247,360 360 360 16 2002 360,7341233920,734123392,3.43,343.32,54.08,0,0,0,0,0,0,0,0,0
370,16,2.347413,370 370 370 16 1948 370,7973765120,797376512,3.39,339.68,55.68,0,0,0,0,0,0,0,0,0
380,16,2.651654,380 380 380 16 1897 380,8641624320,864162432,3.25,325.89,57.44,0,0,0,0,0,0,0,0,0
390,16,2.697023,390 390 390 16 1848 390,9345771520,934577152,3.46,346.51,54.08,0,0,0,0,0,0,0,0,0
400,16,2.942482,400 400 400 16 1802 400,10087166720,1008716672,3.42,342.80,55.68,0,0,0,0,0,0,0,0,0
410,16,3.149734,410 410 410 16 1758 410,10866769920,1086676992,3.44,345.00,54.08,0,0,0,0,0,0,0,0,0
420,8,2.368477,420 420 420 16 1716 420,5842770560,584277056,2.46,246.68,76.64,0,0,0,0,0,0,0,0,0
430,16,3.842982,430 430 430 16 1677 430,12544440320,1254444032,3.26,326.42,57.44,0,0,0,0,0,0,0,0,0
440,8,2.071722,440 440 440 16 1638 440,6722213760,672221376,3.24,324.47,57.44,0,0,0,0,0,0,0,0,0
450,8,2.078492,450 450 450 16 1602 450,7193231360,719323136,3.45,346.07,54.08,0,0,0,0,0,0,0,0,0
460,8,2.212919,460 460 460 16 1567 460,7685752960,768575296,3.47,347.31,54.08,0,0,0,0,0,0,0,0,0
470,8,2.385944,470 470 470 16 1534 470,8200258560,820025856,3.43,343.68,54.08,0,0,0,0,0,0,0,0,0
480,8,2.634018,480 480 480 16 1502 480,8737228160,873722816,3.31,331.70,55.68,0,0,0,0,0,0,0,0,0
490,8,2.897081,490 490 490 16 1471 490,9297141760,929714176,3.20,320.91,59.28,0,0,0,0,0,0,0,0,0
500,8,2.878534,500 500 500 16 1442 500,9880479360,988047936,3.43,343.24,54.08,0,0,0,0,0,0,0,0,0
510,8,3.625440,510 510 510 16 1414 510,10487720960,1048772096,2.89,289.28,65.68,0,0,0,0,0,0,0,0,0
520,8,3.273924,520 520 520 16 1386 520,11119346560,1111934656,3.39,339.63,55.68,0,0,0,0,0,0,0,0,0
530,8,3.481891,530 530 530 16 1360 530,11775836160,1177583616,3.38,338.20,55.68,0,0,0,0,0,0,0,0,0
540,8,3.604652,540 540 540 16 1335 540,12457669760,1245766976,3.45,345.59,54.08,0,0,0,0,0,0,0,0,0
550,8,3.900305,550 550 550 16 1311 550,13165327360,1316532736,3.37,337.54,55.68,0,0,0,0,0,0,0,0,0
560,4,2.046082,560 560 560 16 1287 560,6949644480,694964448,3.39,339.65,55.68,0,0,0,0,0,0,0,0,0
570,4,2.130282,570 570 570 16 1265 570,7330017280,733001728,3.44,344.08,54.08,0,0,0,0,0,0,0,0,0
580,4,2.371760,580 580 580 16 1243 580,7724022080,772402208,3.25,325.66,57.44,0,0,0,0,0,0,0,0,0
590,4,2.397752,590 590 590 16 1222 590,8131898880,813189888,3.39,339.14,55.68,0,0,0,0,0,0,0,0,0
600,4,2.538646,600 600 600 16 1201 600,8553887680,855388768,3.36,336.94,55.68,0,0,0,0,0,0,0,0,0
610,4,2.619437,610 610 610 16 1182 610,8990228480,899022848,3.43,343.21,55.68,0,0,0,0,0,0,0,0,0
620,4,2.935776,620 620 620 16 1163 620,9441161280,944116128,3.21,321.58,57.44,0,0,0,0,0,0,0,0,0
630,4,2.988449,630 630 630 16 1144 630,9906926080,990692608,3.31,331.50,55.68,0,0,0,0,0,0,0,0,0
640,4,3.544624,640 640 640 16 1126 640,10387762880,1038776288,2.92,293.05,63.44,0,0,0,0,0,0,0,0,0
650,4,3.214243,650 650 650 16 1109 650,10883911680,1088391168,3.38,338.61,55.68,0,0,0,0,0,0,0,0,0
660,4,3.366440,660 660 660 16 1092 660,11395612480,1139561248,3.38,338.50,55.68,0,0,0,0,0,0,0,0,0
670,4,3.541394,670 670 670 16 1076 670,11923105280,1192310528,3.36,336.67,55.68,0,0,0,0,0,0,0,0,0
680,4,3.727268,680 680 680 16 1060 680,12466630080,1246663008,3.34,334.47,55.68,0,0,0,0,0,0,0,0,0
690,4,3.856841,690 690 690 16 1045 690,13026426880,1302642688,3.37,337.74,55.68,0,0,0,0,0,0,0,0,0
700,2,2.129151,700 700 700 16 1030 700,6801367840,680136784,3.19,319.43,59.28,0,0,0,0,0,0,0,0,0
710,2,2.132399,710 710 710 16 1015 710,7097898240,709789824,3.32,332.85,57.44,0,0,0,0,0,0,0,0,0
720,2,2.232023,720 720 720 16 1001 720,7402924640,740292464,3.31,331.66,55.68,0,0,0,0,0,0,0,0,0
730,2,2.311254,730 730 730 16 988 730,7716567040,771656704,3.33,333.86,55.68,0,0,0,0,0,0,0,0,0
740,2,2.397373,740 740 740 16 974 740,8038945440,803894544,3.34,335.32,55.68,0,0,0,0,0,0,0,0,0
750,2,2.508229,750 750 750 16 961 750,8370179840,837017984,3.33,333.70,55.68,0,0,0,0,0,0,0,0,0
760,2,3.329569,760 760 760 16 949 760,8710390240,871039024,2.61,261.60,70.72,0,0,0,0,0,0,0,0,0
770,2,2.886359,770 770 770 16 936 770,9059696640,905969664,3.13,313.87,59.28,0,0,0,0,0,0,0,0,0
780,2,2.928474,780 780 780 16 924 780,9418219040,941821904,3.21,321.60,57.44,0,0,0,0,0,0,0,0,0
790,2,3.033274,790 790 790 16 913 790,9786077440,978607744,3.22,322.62,59.28,0,0,0,0,0,0,0,0,0
800,2,3.292741,800 800 800 16 901 800,10163391840,1016339184,3.08,308.65,61.28,0,0,0,0,0,0,0,0,0
810,2,3.274725,810 810 810 16 890 810,10550282240,1055028224,3.22,322.17,57.44,0,0,0,0,0,0,0,0,0
820,2,3.401168,820 820 820 16 879 820,10946868640,1094686864,3.21,321.85,57.44,0,0,0,0,0,0,0,0,0
830,2,3.598208,830 830 830 16 869 830,11353271040,1135327104,3.15,315.52,59.28,0,0,0,0,0,0,0,0,0
840,2,3.800822,840 840 840 16 858 840,11769609440,1176960944,3.09,309.65,61.28,0,0,0,0,0,0,0,0,0
850,2,3.925231,850 850 850 16 848 850,12196003840,1219600384,3.10,310.70,61.28,0,0,0,0,0,0,0,0,0
860,2,4.004671,860 860 860 16 838 860,12632574240,1263257424,3.15,315.44,59.28,0,0,0,0,0,0,0,0,0
870,2,4.107232,870 870 870 16 829 870,13079440640,1307944064,3.18,318.44,59.28,0,0,0,0,0,0,0,0,0
880,2,4.381797,880 880 880 16 819 880,13536723040,1353672304,3.08,308.93,61.28,0,0,0,0,0,0,0,0,0
890,2,4.539552,890 890 890 16 810 890,14004541440,1400454144,3.08,308.49,61.28,0,0,0,0,0,0,0,0,0
900,2,4.762465,900 900 900 16 801 900,14483015840,1448301584,3.04,304.10,61.28,0,0,0,0,0,0,0,0,0
910,2,4.671313,910 910 910 16 792 910,14972266240,1497226624,3.20,320.51,59.28,0,0,0,0,0,0,0,0,0
920,2,4.995604,920 920 920 16 784 920,15472412640,1547241264,3.09,309.72,61.28,0,0,0,0,0,0,0,0,0
930,2,5.056671,930 930 930 16 775 930,15983575040,1598357504,3.16,316.08,59.28,0,0,0,0,0,0,0,0,0
940,2,5.252728,940 940 940 16 767 940,16505873440,1650587344,3.14,314.23,59.28,0,0,0,0,0,0,0,0,0
950,2,5.324502,950 950 950 16 759 950,17039427840,1703942784,3.19,320.01,59.28,0,0,0,0,0,0,0,0,0
960,2,5.947161,960 960 960 16 751 960,17584358240,1758435824,2.95,295.67,63.44,0,0,0,0,0,0,0,0,0
970,2,5.716853,970 970 970 16 743 970,18140784640,1814078464,3.17,317.31,59.28,0,0,0,0,0,0,0,0,0
980,2,5.958528,980 980 980 16 736 980,18708827040,1870882704,3.13,313.98,59.28,0,0,0,0,0,0,0,0,0
990,2,6.090411,990 990 990 16 728 990,19288605440,1928860544,3.16,316.70,59.28,0,0,0,0,0,0,0,0,0
1000,2,6.337075,1000 1000 1000 16 721 1000,19880239840,1988023984,3.13,313.71,59.28,0,0,0,0,0,0,0,0,0
1010,2,6.481129,1010 1010 1010 16 714 1010,20483850240,2048385024,3.15,316.05,59.28,0,0,0,0,0,0,0,0,0
1020,2,8.656150,1020 1020 1020 16 707 1020,21099556640,2109955664,2.43,243.75,76.64,0,0,0,0,0,0,0,0,0
1030,2,6.995306,1030 1030 1030 16 700 1030,21727479040,2172747904,3.10,310.59,59.28,0,0,0,0,0,0,0,0,0
1040,2,7.179886,1040 1040 1040 16 693 1040,22367737440,2236773744,3.11,311.53,59.28,0,0,0,0,0,0,0,0,0
1050,2,7.185106,1050 1050 1050 16 687 1050,23020451840,2302045184,3.20,320.39,57.44,0,0,0,0,0,0,0,0,0
1060,2,7.447442,1060 1060 1060 16 680 1060,23685742240,2368574224,3.17,318.03,59.28,0,0,0,0,0,0,0,0,0
1070,2,7.667999,1070 1070 1070 16 674 1070,24363728640,2436372864,3.17,317.73,59.28,0,0,0,0,0,0,0,0,0
1080,2,8.021646,1080 1080 1080 16 667 1080,25054531040,2505453104,3.12,312.33,59.28,0,0,0,0,0,0,0,0,0
1090,2,8.123602,1090 1090 1090 16 661 1090,25758269440,2575826944,3.16,317.07,59.28,0,0,0,0,0,0,0,0,0
1100,2,8.297683,1100 1100 1100 16 655 1100,26475063840,2647506384,3.19,319.06,59.28,0,0,0,0,0,0,0,0,0
1110,2,8.423992,1110 1110 1110 16 649 1110,27205034240,2720503424,3.22,322.94,57.44,0,0,0,0,0,0,0,0,0
1120,2,9.117063,1120 1120 1120 16 644 1120,27948300640,2794830064,3.06,306.54,61.28,0,0,0,0,0,0,0,0,0
1130,2,8.974769,1130 1130 1130 16 638 1130,28704983040,2870498304,3.19,319.83,59.28,0,0,0,0,0,0,0,0,0
1140,2,9.219551,1140 1140 1140 16 632 1140,29475201440,2947520144,3.19,319.70,59.28,0,0,0,0,0,0,0,0,0
1150,2,9.906780,1150 1150 1150 16 627 1150,30259075840,3025907584,3.05,305.43,61.28,0,0,0,0,0,0,0,0,0
1160,2,10.025414,1160 1160 1160 16 621 1160,31056726240,3105672624,3.09,309.77,61.28,0,0,0,0,0,0,0,0,0
1170,2,9.982088,1170 1170 1170 16 616 1170,31868272640,3186827264,3.19,319.25,59.28,0,0,0,0,0,0,0,0,0
1180,2,10.462437,1180 1180 1180 16 611 1180,32693835040,3269383504,3.12,312.48,59.28,0,0,0,0,0,0,0,0,0
1190,2,10.549105,1190 1190 1190 16 606 1190,33533533440,3353353344,3.17,317.88,59.28,0,0,0,0,0,0,0,0,0
1200,2,11.025216,1200 1200 1200 16 601 1200,34387487840,3438748784,3.11,311.89,59.28,0,0,0,0,0,0,0,0,0
1210,2,11.072702,1210 1210 1210 16 596 1210,35255818240,3525581824,3.18,318.40,59.28,0,0,0,0,0,0,0,0,0
1220,2,12.116830,1220 1220 1220 16 591 1220,36138644640,3613864464,2.98,298.25,63.44,0,0,0,0,0,0,0,0,0
1230,2,11.882974,1230 1230 1230 16 586 1230,37036087040,3703608704,3.11,311.67,59.28,0,0,0,0,0,0,0,0,0
1240,2,12.319543,1240 1240 1240 16 581 1240,37948265440,3794826544,3.07,308.03,61.28,0,0,0,0,0,0,0,0,0
1250,2,12.285187,1250 1250 1250 16 577 1250,38875299840,3887529984,3.16,316.43,59.28,0,0,0,0,0,0,0,0,0
1260,2,12.601048,1260 1260 1260 16 572 1260,39817310240,3981731024,3.15,315.98,59.28,0,0,0,0,0,0,0,0,0
1270,2,12.953892,1270 1270 1270 16 568 1270,40774416640,4077441664,3.14,314.76,59.28,0,0,0,0,0,0,0,0,0
1280,2,15.490309,1280 1280 1280 16 563 1280,41746739040,4174673904,2.69,269.50,70.72,0,0,0,0,0,0,0,0,0
1290,2,15.896430,1290 1290 1290 16 559 1290,42734397440,4273439744,2.68,268.82,70.72,0,0,0,0,0,0,0,0,0
