N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 21 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 12 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 12 20,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 12 20,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 12 20,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 12 20,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 12 20,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 12 20,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 12 20,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 12 20,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 12 20,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 12 20,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 12 20,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 12 20,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 12 20,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 12 20,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 12 20,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 12 20,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 12 20,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 12 20,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 12 20,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 12 20,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 12 20,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 12 20,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 12 20,,,,,,,,,,,,,,
