N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,3.29,13.21,0.14,5.60,22.48,0.24,14.19,5.72,733.5,719.0,461.1,436.4,0.0,1616.4 ,733.5,719.0,264.0,256.0,0.0,1239.0 ,3077.17,1033.8,1197.9,502.4,435.6,5.6,1957.92,51.68,2009.60,1727.60,14.80,1742.40,6.00,5.92,11.92,1830.62,13.62,1844.24,1731.37,14.25,1745.62,0,0,0,1048.00,8.00,1056.00,1016.00,8.00,1024.00,0,0,0
20,0.97,3.89,0.03,5.44,21.84,0.24,14.10,6.74,733.5,719.0,2116.7,331.0,0.0,3166.7 ,733.5,719.0,264.0,264.0,0.0,1247.0 ,2612.27,747.3,993.5,978.4,344.8,5.0,3837.68,76.00,3913.68,1367.04,12.00,1379.04,5.44,5.28,10.72,8402.87,64.00,8466.87,1314.12,10.00,1324.12,0,0,0,1048.00,8.00,1056.00,1048.00,8.00,1056.00,0,0,0
30,4.66,18.71,0.20,2.96,11.88,0.24,10.45,6.65,733.5,719.0,319.5,307.7,0.0,1346.2 ,733.5,719.0,264.0,264.0,435.9,1682.9 ,2646.03,462.5,724.9,358.0,310.5,38.9,1392.48,39.60,1432.08,1231.76,10.24,1242.00,86.48,5.04,91.52,1268.75,9.25,1278.00,1221.50,9.25,1230.75,0,0,0,1048.00,8.00,1056.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
40,,,,2.96,11.88,0.24,10.21,3.27,733.5,719.0,2064.6,2064.6,484.7,5332.9 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,5389.80,840.3,767.2,752.5,707.4,497.6,2979.28,30.88,3010.16,2802.32,27.36,2829.68,1149.52,19.44,1168.96,8194.62,64.00,8258.62,8194.62,64.00,8258.62,1129.75,8.87,1138.62,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
50,2.71,10.88,0.22,2.96,11.88,0.24,10.21,3.08,733.5,719.0,331.0,288.3,475.2,1813.5 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,5710.32,842.3,664.8,359.3,291.3,485.5,1408.24,28.88,1437.12,1154.32,10.72,1165.04,1120.64,19.92,1140.56,1315.25,8.75,1324.00,1144.62,8.75,1153.37,1107.62,8.75,1116.37,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
60,0.96,3.85,0.03,2.96,11.88,0.24,10.21,2.44,733.5,719.0,2131.1,283.6,467.2,3601.0 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,7214.26,1395.6,702.9,727.8,287.6,481.2,2845.12,65.92,2911.04,1139.20,11.04,1150.24,1108.08,22.56,1130.64,8460.50,64.00,8524.50,1126.00,8.62,1134.62,1089.25,8.62,1097.87,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
70,2.78,11.16,0.23,2.96,11.88,0.24,10.21,2.53,733.5,719.0,322.7,280.9,462.9,1785.5 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,6967.36,1045.0,641.3,359.0,284.7,475.3,1407.44,28.48,1435.92,1127.28,11.76,1139.04,1094.72,22.08,1116.80,1282.37,8.50,1290.87,1115.00,8.50,1123.50,1079.00,8.50,1087.50,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
80,,,,2.96,11.88,0.24,10.21,2.45,733.5,719.0,2105.0,2072.9,3491.2,8388.1 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,7190.96,1370.7,672.4,716.9,628.2,473.6,2838.72,28.88,2867.60,2501.60,11.04,2512.64,1090.24,22.48,1112.72,8355.87,64.00,8419.87,8227.50,64.00,8291.50,8138.37,64.00,8202.37,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
90,2.82,11.32,0.23,2.96,11.88,0.24,10.21,2.65,733.5,719.0,318.3,276.9,456.5,1770.8 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,6650.46,953.9,628.7,365.1,285.5,468.4,1432.88,27.52,1460.40,1129.68,12.56,1142.24,1079.12,21.36,1100.48,1264.87,8.37,1273.24,1099.37,8.37,1107.74,1064.25,8.37,1072.62,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
100,0.95,3.81,0.03,2.96,11.88,0.24,10.21,2.35,733.5,719.0,2155.8,275.4,454.2,3604.5 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,7491.46,1178.6,654.7,710.3,279.5,467.9,2793.92,47.28,2841.20,1106.72,11.20,1117.92,1076.24,22.96,1099.20,8559.37,64.00,8623.37,1093.50,8.37,1101.87,1058.75,8.37,1067.12,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
110,2.80,11.24,0.23,2.96,11.88,0.24,10.21,2.57,733.5,719.0,315.6,274.5,459.9,1769.0 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,6842.05,900.6,620.9,355.8,284.8,465.1,1403.12,19.92,1423.04,1126.80,12.56,1139.36,1070.88,21.76,1092.64,1254.00,8.25,1262.25,1089.50,8.25,1097.75,1072.25,8.25,1080.50,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
120,,,,2.96,11.88,0.24,10.21,2.41,733.5,719.0,2072.7,2072.7,451.0,5315.4 ,733.5,719.0,304.0,264.0,435.9,1722.9 ,7289.16,1139.4,643.0,686.2,605.1,466.9,2712.96,32.00,2744.96,2395.60,24.96,2420.56,1074.32,22.64,1096.96,8226.87,64.00,8290.87,8226.87,64.00,8290.87,1051.37,8.25,1059.62,1208.00,8.00,1216.00,1048.00,8.00,1056.00,1016.00,8.00,1024.00
