N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,3.36,420.00,0.10,4.50,562.50,0.20,382.37,412.64,14.0,0.0,12.3,10.1,24.6,46.9 ,14.0,0.0,12.0,12.0,24.1,48.1 ,44.59,,,,,,,,,,,49.00,8.12,57.12,7.50,40.25,47.75,32.75,8.12,40.87,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
120,2.82,352.50,0.08,4.50,562.50,0.20,382.37,463.22,14.0,0.0,12.2,12.0,24.5,48.8 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.72,,,,,,,,,,,49.00,8.12,57.12,15.37,48.00,63.37,32.62,8.12,40.74,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
130,2.77,346.25,0.08,4.50,562.50,0.20,382.37,447.41,14.0,0.0,12.2,12.2,24.6,49.0 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.13,,,,,,,,,,,48.87,8.12,56.99,16.25,48.87,65.12,32.62,8.25,40.87,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
140,2.77,346.25,0.08,4.50,562.50,0.20,382.37,434.53,14.0,0.0,12.2,12.2,24.5,48.9 ,14.0,0.0,12.0,12.0,24.1,48.1 ,42.34,,,,,,,,,,,48.87,8.12,56.99,16.25,48.87,65.12,32.62,8.12,40.74,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
150,2.78,347.50,0.08,4.50,562.50,0.20,382.37,472.46,14.0,0.0,12.2,12.2,24.4,48.8 ,14.0,0.0,12.0,12.0,24.1,48.1 ,38.95,,,,,,,,,,,48.75,8.12,56.87,16.25,48.75,65.00,32.50,8.12,40.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
160,,,,4.50,562.50,0.20,382.37,427.45,14.0,0.0,96.0,12.2,24.4,132.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,43.05,,,,,,,,,,,384.12,64.00,448.12,16.25,48.75,65.00,32.50,8.12,40.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
170,2.78,347.50,0.08,4.50,562.50,0.20,382.37,447.23,14.0,0.0,12.2,12.2,24.4,48.8 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.14,,,,,,,,,,,48.75,8.12,56.87,16.25,48.75,65.00,32.50,8.12,40.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
180,2.78,347.50,0.08,4.50,562.50,0.20,382.37,433.48,14.0,0.0,12.2,12.2,24.4,48.7 ,14.0,0.0,12.0,12.0,24.1,48.1 ,42.45,,,,,,,,,,,48.62,8.12,56.74,16.12,48.62,64.74,32.50,8.12,40.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
190,2.79,348.75,0.08,4.50,562.50,0.20,382.37,459.29,14.0,0.0,12.2,12.2,24.4,48.7 ,14.0,0.0,12.0,12.0,24.1,48.1 ,40.06,,,,,,,,,,,48.62,8.12,56.74,16.12,48.62,64.74,32.50,8.12,40.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
200,2.79,348.75,0.08,4.50,562.50,0.20,382.37,444.85,14.0,0.0,12.1,12.1,24.4,48.7 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.36,,,,,,,,,,,48.62,8.12,56.74,16.12,48.62,64.74,32.37,8.12,40.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
210,2.79,348.75,0.08,4.50,562.50,0.20,382.37,506.96,14.0,0.0,12.1,12.1,24.3,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,36.30,,,,,,,,,,,48.50,8.12,56.62,16.12,48.50,64.62,32.37,8.12,40.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
220,2.79,348.75,0.08,4.50,562.50,0.20,382.37,465.77,14.0,0.0,12.1,12.1,24.3,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.50,,,,,,,,,,,48.50,8.12,56.62,16.12,48.50,64.62,32.37,8.12,40.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
230,2.79,348.75,0.08,4.50,562.50,0.20,382.37,428.48,14.0,0.0,12.1,12.1,24.3,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,42.94,,,,,,,,,,,48.50,8.12,56.62,16.12,48.50,64.62,32.37,8.00,40.37,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
240,2.79,348.75,0.08,4.50,562.50,0.20,382.37,430.65,14.0,0.0,12.1,12.1,24.3,48.5 ,14.0,0.0,12.0,12.0,24.1,48.1 ,42.73,,,,,,,,,,,48.50,8.12,56.62,16.12,48.50,64.62,32.37,8.00,40.37,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
250,2.79,348.75,0.08,4.50,562.50,0.20,382.37,478.59,14.0,0.0,12.1,12.1,24.3,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,38.45,,,,,,,,,,,48.50,8.12,56.62,16.12,48.50,64.62,32.37,8.12,40.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
260,2.80,350.00,0.08,4.50,562.50,0.20,382.37,490.94,14.0,0.0,12.1,12.1,24.4,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,37.48,,,,,,,,,,,48.37,8.12,56.49,16.12,48.37,64.49,32.25,8.25,40.50,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
270,2.80,350.00,0.08,4.50,562.50,0.20,382.37,453.73,14.0,0.0,12.1,12.1,25.0,49.2 ,14.0,0.0,12.0,12.0,24.1,48.1 ,40.55,,,,,,,,,,,48.50,8.00,56.50,16.12,48.50,64.62,32.37,9.12,41.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
280,2.80,350.00,0.08,4.50,562.50,0.20,382.37,460.25,14.0,0.0,12.1,12.1,25.7,50.0 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.98,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.37,10.50,42.87,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
290,2.80,350.00,0.08,4.50,562.50,0.20,382.37,477.85,14.0,0.0,12.1,12.1,24.3,48.5 ,14.0,0.0,12.0,12.0,24.1,48.1 ,38.51,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,8.00,40.25,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
300,2.80,350.00,0.08,4.50,562.50,0.20,382.37,469.64,14.0,0.0,12.1,12.1,25.5,49.7 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.18,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,10.12,42.37,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
310,2.80,350.00,0.08,4.50,562.50,0.20,382.37,462.22,14.0,0.0,12.1,12.1,24.7,48.9 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.81,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,8.75,41.00,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
320,,,,4.50,562.50,0.20,382.37,440.18,14.0,0.0,98.0,12.1,24.3,134.4 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.80,,,,,,,,,,,392.12,64.00,456.12,16.12,48.37,64.49,32.25,8.12,40.37,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
330,2.80,350.00,0.08,4.50,562.50,0.20,382.37,458.92,14.0,0.0,12.1,12.1,24.4,48.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,40.09,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,8.25,40.50,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
340,2.80,350.00,0.08,4.50,562.50,0.20,382.37,486.25,14.0,0.0,12.1,12.1,25.5,49.6 ,14.0,0.0,12.0,12.0,24.1,48.1 ,37.84,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,10.12,42.37,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
350,2.80,350.00,0.08,4.50,562.50,0.20,382.37,464.36,14.0,0.0,12.1,12.1,25.4,49.5 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.62,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,9.87,42.12,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
360,2.80,350.00,0.08,4.50,562.50,0.20,382.37,471.63,14.0,0.0,12.1,12.1,25.2,49.4 ,14.0,0.0,12.0,12.0,24.1,48.1 ,39.01,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,11.37,43.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
370,2.80,350.00,0.08,4.50,562.50,0.20,382.37,443.82,14.0,0.0,12.1,12.1,25.2,49.4 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.46,,,,,,,,,,,48.37,8.00,56.37,16.12,48.37,64.49,32.25,11.37,43.62,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
380,2.80,350.00,0.08,4.50,562.50,0.20,382.37,502.71,14.0,0.0,12.1,12.1,28.0,52.1 ,14.0,0.0,12.0,12.0,24.1,48.1 ,36.60,,,,,,,,,,,48.37,8.00,56.37,12.87,48.37,61.24,35.50,11.00,46.50,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
390,2.81,351.25,0.08,4.50,562.50,0.20,382.37,471.89,14.0,0.0,12.1,12.1,28.2,52.3 ,14.0,0.0,12.0,12.0,24.1,48.1 ,38.99,,,,,,,,,,,48.25,8.00,56.25,11.00,48.25,59.25,37.25,9.62,46.87,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
400,2.80,350.00,0.08,4.50,562.50,0.20,382.37,407.79,14.0,0.0,12.1,12.1,30.4,54.5 ,14.0,0.0,12.0,12.0,24.1,48.1 ,45.12,,,,,,,,,,,48.25,8.00,56.25,6.00,48.25,54.25,42.37,8.12,50.49,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
410,2.81,351.25,0.08,4.50,562.50,0.20,382.37,439.10,14.0,0.0,12.1,12.1,31.4,55.5 ,14.0,0.0,12.0,12.0,24.1,48.1 ,41.90,,,,,,,,,,,48.25,8.00,56.25,5.12,48.25,53.37,43.00,9.00,52.00,48.00,8.00,56.00,48.00,8.00,56.00,32.00,8.00,40.00
420,2.81,351.25,0.08,3.21,401.25,0.14,318.75,463.05,14.0,0.0,12.1,12.1,31.1,55.2 ,14.0,0.0,12.0,12.0,33.7,57.7 ,39.74,,,,,,,,,,,48.25,8.00,56.25,5.12,48.25,53.37,43.12,8.50,51.62,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
430,2.81,351.25,0.08,3.21,401.25,0.14,318.75,492.32,14.0,0.0,12.1,12.1,33.1,57.2 ,14.0,0.0,12.0,12.0,33.7,57.7 ,37.37,,,,,,,,,,,48.25,8.00,56.25,1.37,48.25,49.62,46.87,8.12,54.99,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
440,2.81,351.25,0.08,3.21,401.25,0.14,318.75,464.53,14.0,0.0,12.1,12.1,31.2,55.4 ,14.0,0.0,12.0,12.0,33.7,57.7 ,39.61,,,,,,,,,,,48.25,8.00,56.25,4.62,48.25,52.87,43.62,8.37,51.99,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
450,2.81,351.25,0.08,3.21,401.25,0.14,318.75,387.84,14.0,0.0,12.1,12.1,33.7,57.8 ,14.0,0.0,12.0,12.0,33.7,57.7 ,47.44,,,,,,,,,,,48.25,8.00,56.25,.12,48.25,48.37,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
460,2.80,350.00,0.08,3.21,401.25,0.14,318.75,405.56,14.0,0.0,12.1,12.1,33.9,58.0 ,14.0,0.0,12.0,12.0,33.7,57.7 ,45.37,,,,,,,,,,,48.25,8.00,56.25,0,48.25,48.25,48.25,8.00,56.25,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
470,2.81,351.25,0.08,3.21,401.25,0.14,318.75,416.32,14.0,0.0,12.1,12.1,33.8,58.0 ,14.0,0.0,12.0,12.0,33.7,57.7 ,44.20,,,,,,,,,,,48.25,8.00,56.25,0,48.25,48.25,48.25,8.00,56.25,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
480,,,,3.21,401.25,0.14,318.75,420.92,14.0,0.0,82.0,12.1,33.9,128.0 ,14.0,0.0,12.0,12.0,33.7,57.7 ,43.71,,,,,,,,,,,328.12,64.00,392.12,0,48.25,48.25,48.25,8.12,56.37,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
490,2.81,351.25,0.08,3.21,401.25,0.14,318.75,452.33,14.0,0.0,12.1,12.1,33.8,58.0 ,14.0,0.0,12.0,12.0,33.7,57.7 ,40.68,,,,,,,,,,,48.25,8.00,56.25,0,48.25,48.25,48.25,8.00,56.25,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
500,2.81,351.25,0.08,3.21,401.25,0.14,318.75,395.43,14.0,0.0,12.1,12.1,33.8,58.0 ,14.0,0.0,12.0,12.0,33.7,57.7 ,46.53,,,,,,,,,,,48.25,8.00,56.25,0,48.25,48.25,48.25,8.00,56.25,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
510,2.81,351.25,0.08,3.21,401.25,0.14,318.75,395.64,14.0,0.0,12.1,12.1,33.9,58.1 ,14.0,0.0,12.0,12.0,33.7,57.7 ,46.51,,,,,,,,,,,48.25,8.00,56.25,0,48.25,48.25,48.25,8.12,56.37,48.00,8.00,56.00,48.00,8.00,56.00,48.00,8.00,56.00
520,2.81,351.25,0.08,3.21,401.25,0.14,298.08,438.94,14.0,0.0,16.1,12.1,33.9,62.1 ,14.0,0.0,16.0,12.0,33.7,61.7 ,41.92,,,,,,,,,,,64.25,8.00,72.25,0,48.25,48.25,48.25,8.12,56.37,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
530,2.81,351.25,0.08,3.21,401.25,0.14,298.08,387.00,14.0,0.0,14.1,12.1,33.9,60.1 ,14.0,0.0,16.0,12.0,33.7,61.7 ,47.55,,,,,,,,,,,56.25,8.00,64.25,0,48.25,48.25,48.25,8.12,56.37,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
540,2.81,351.25,0.08,3.21,401.25,0.14,298.08,437.24,14.0,0.0,14.1,12.1,33.9,60.1 ,14.0,0.0,16.0,12.0,33.7,61.7 ,42.08,,,,,,,,,,,56.25,8.00,64.25,0,48.25,48.25,48.25,8.12,56.37,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
550,2.81,351.25,0.08,3.21,401.25,0.14,298.08,437.63,14.0,0.0,14.1,12.1,33.8,60.0 ,14.0,0.0,16.0,12.0,33.7,61.7 ,42.05,,,,,,,,,,,56.25,8.00,64.25,0,48.25,48.25,48.25,8.00,56.25,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
560,2.81,351.25,0.08,3.21,401.25,0.14,298.08,380.80,14.0,0.0,12.1,12.0,33.8,57.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,48.32,,,,,,,,,,,48.25,8.00,56.25,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
570,2.81,351.25,0.08,3.21,401.25,0.14,298.08,400.14,14.0,0.0,16.1,12.1,33.9,62.0 ,14.0,0.0,16.0,12.0,33.7,61.7 ,45.98,,,,,,,,,,,64.25,8.00,72.25,0,48.25,48.25,48.25,8.12,56.37,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
580,2.81,351.25,0.08,3.21,401.25,0.14,298.08,441.28,14.0,0.0,16.1,12.0,33.8,61.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,41.70,,,,,,,,,,,64.25,8.00,72.25,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
590,2.81,351.25,0.08,3.21,401.25,0.14,298.08,468.44,14.0,0.0,16.1,12.0,33.8,61.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,39.28,,,,,,,,,,,64.25,8.00,72.25,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
600,2.81,351.25,0.08,3.21,401.25,0.14,298.08,429.27,14.0,0.0,16.1,12.0,33.8,61.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,42.86,,,,,,,,,,,64.25,8.00,72.25,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
610,2.81,351.25,0.08,3.21,401.25,0.14,298.08,407.58,14.0,0.0,14.0,12.0,33.8,59.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,45.14,,,,,,,,,,,56.12,8.00,64.12,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
620,2.81,351.25,0.08,3.21,401.25,0.14,298.08,439.23,14.0,0.0,14.0,12.0,33.8,59.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,41.89,,,,,,,,,,,56.12,8.00,64.12,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
630,2.81,351.25,0.08,3.21,401.25,0.14,298.08,454.21,14.0,0.0,16.1,12.0,33.8,61.9 ,14.0,0.0,16.0,12.0,33.7,61.7 ,40.51,,,,,,,,,,,64.25,8.00,72.25,0,48.12,48.12,48.12,8.00,56.12,64.00,8.00,72.00,48.00,8.00,56.00,48.00,8.00,56.00
