,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,12.00,400.00,CPU bound,12.00,400.00,,399.82,293.29,46.0,28.0,10.4,6.5,0.0,46.0 ,46.0,28.0,10.0,6.0,0.0,46.0 ,62.74,46.0,27.7,10.4,8.4,0.0,33.36,8.16,41.52,25.52,8.16,33.68,0,0,0,33.25,8.25,41.50,17.87,8.25,26.12,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,12.00,400.00,CPU bound,12.00,400.00,,383.33,304.98,46.0,28.0,10.3,10.3,0.0,48.6 ,46.0,28.0,10.0,10.0,0.0,48.0 ,60.33,48.9,29.7,10.3,10.0,1.1,33.20,8.16,41.36,31.92,8.16,40.08,.80,.64,1.44,33.12,8.12,41.24,32.87,8.12,40.99,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
110,12.00,400.00,CPU bound,12.00,400.00,,284.70,293.64,46.0,28.0,10.3,10.3,18.5,67.1 ,46.0,28.0,10.0,10.0,16.6,64.6 ,62.66,46.1,27.6,10.3,10.1,10.1,33.12,8.16,41.28,32.16,8.16,40.32,8.88,5.68,14.56,33.12,8.12,41.24,33.12,8.12,41.24,17.12,9.62,26.74,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
120,12.00,400.00,CPU bound,12.00,400.00,,284.70,281.49,46.0,28.0,10.3,10.3,17.0,65.6 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.37,48.5,29.3,10.3,10.3,16.3,32.96,8.16,41.12,33.04,8.16,41.20,15.44,8.08,23.52,33.00,8.12,41.12,33.00,8.12,41.12,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
130,12.00,400.00,CPU bound,12.00,400.00,,284.70,285.05,46.0,28.0,10.3,10.3,17.0,65.6 ,46.0,28.0,10.0,10.0,16.6,64.6 ,64.55,46.3,27.5,10.3,10.3,17.2,33.12,8.16,41.28,32.96,8.16,41.12,16.64,8.16,24.80,33.00,8.12,41.12,33.00,8.12,41.12,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,12.00,400.00,CPU bound,12.00,400.00,,284.70,290.12,46.0,28.0,10.2,10.2,17.0,65.4 ,46.0,28.0,10.0,10.0,16.6,64.6 ,63.42,48.2,28.9,10.2,10.3,17.1,32.88,8.08,40.96,32.88,8.08,40.96,16.56,8.16,24.72,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,12.00,400.00,CPU bound,12.00,400.00,,284.70,302.49,46.0,28.0,10.2,10.2,16.9,65.4 ,46.0,28.0,10.0,10.0,16.6,64.6 ,60.83,46.3,27.4,10.2,10.2,17.1,32.80,8.08,40.88,32.80,8.08,40.88,16.56,8.16,24.72,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,12.00,400.00,CPU bound,12.00,400.00,,284.82,255.70,46.0,28.0,10.2,10.2,16.9,65.3 ,46.0,28.0,10.0,10.0,16.6,64.6 ,71.96,48.1,28.7,10.5,10.2,17.1,33.92,8.08,42.00,32.88,8.08,40.96,16.56,8.08,24.64,32.75,8.12,40.87,32.75,8.12,40.87,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,12.00,400.00,CPU bound,12.00,400.00,,284.70,312.22,46.0,28.0,10.2,10.2,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,58.93,46.4,27.4,10.2,10.2,17.1,32.72,8.08,40.80,32.72,8.08,40.80,16.48,8.08,24.56,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,12.00,400.00,CPU bound,12.00,400.00,,284.82,301.88,46.0,28.0,10.2,10.2,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,60.95,47.8,28.5,10.2,10.2,17.0,32.64,8.08,40.72,32.72,8.08,40.80,16.48,8.08,24.56,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,12.00,400.00,CPU bound,12.00,400.00,,284.70,316.46,46.0,28.0,10.2,10.2,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,58.14,46.3,27.3,10.2,10.2,17.0,32.64,8.08,40.72,32.64,8.08,40.72,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,12.00,400.00,CPU bound,12.00,400.00,,284.70,294.89,46.0,28.0,10.2,10.2,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,62.40,47.7,28.3,10.2,10.2,17.0,32.72,8.08,40.80,32.64,8.08,40.72,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,12.00,400.00,CPU bound,12.00,400.00,,284.70,279.69,46.0,28.0,10.2,10.2,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.79,46.3,27.3,10.2,10.2,17.0,32.56,8.08,40.64,32.56,8.08,40.64,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,12.00,400.00,CPU bound,12.00,400.00,,284.70,305.44,46.0,28.0,10.1,10.1,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,60.24,47.5,28.2,10.4,10.2,17.0,33.20,8.32,41.52,32.56,8.08,40.64,16.40,8.08,24.48,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,12.00,400.00,CPU bound,12.00,400.00,,284.82,315.76,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,58.27,46.3,27.3,10.2,10.1,17.0,32.64,8.08,40.72,32.56,8.08,40.64,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,12.00,400.00,CPU bound,12.00,400.00,,284.70,282.20,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.20,47.4,28.1,10.4,10.1,16.9,33.28,8.16,41.44,32.56,8.08,40.64,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,12.00,400.00,CPU bound,12.00,400.00,,284.70,289.89,46.0,28.0,10.1,10.2,16.8,65.1 ,46.0,28.0,10.0,10.0,16.6,64.6 ,63.47,46.3,27.3,10.2,10.1,16.9,32.56,8.08,40.64,32.48,8.08,40.56,16.32,8.08,24.40,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,12.00,400.00,CPU bound,12.00,400.00,,284.70,292.78,46.0,28.0,10.1,10.1,16.9,65.2 ,46.0,28.0,10.0,10.0,16.6,64.6 ,62.85,47.3,28.0,10.4,10.1,16.9,33.68,8.08,41.76,32.48,8.08,40.56,16.32,8.08,24.40,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,12.00,400.00,CPU bound,12.00,400.00,,284.82,294.28,46.0,28.0,10.1,10.2,16.8,65.1 ,46.0,28.0,10.0,10.0,16.6,64.6 ,62.52,46.3,27.2,10.2,10.1,16.9,32.80,8.08,40.88,32.48,8.08,40.56,16.32,8.08,24.40,32.50,8.00,40.50,32.50,8.12,40.62,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,12.00,400.00,CPU bound,12.00,400.00,,284.70,302.27,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,60.87,47.2,28.0,10.2,10.1,16.9,32.64,8.08,40.72,32.48,8.08,40.56,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,12.00,400.00,CPU bound,12.00,400.00,,284.70,279.42,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.85,46.3,27.2,11.1,10.1,16.9,36.56,8.08,44.64,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,12.00,400.00,CPU bound,12.00,400.00,,284.70,281.44,46.0,28.0,10.1,10.2,16.8,65.1 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.38,47.2,27.9,11.1,10.1,16.9,36.32,8.08,44.40,32.48,8.08,40.56,16.32,8.08,24.40,32.50,8.00,40.50,32.50,8.12,40.62,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,12.00,400.00,CPU bound,12.00,400.00,,284.70,313.90,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,58.62,46.2,27.2,10.8,10.1,16.9,35.28,8.08,43.36,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,12.00,400.00,CPU bound,12.00,400.00,,284.70,266.58,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,69.02,47.1,27.8,10.9,10.1,16.9,35.60,8.08,43.68,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,12.00,400.00,CPU bound,12.00,400.00,,284.82,294.83,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,62.41,46.2,27.2,11.1,10.1,16.9,36.40,8.08,44.48,32.40,8.08,40.48,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.12,40.49,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,12.00,400.00,CPU bound,12.00,400.00,,284.70,311.86,46.0,28.0,10.1,10.0,16.7,64.8 ,46.0,28.0,10.0,10.0,16.6,64.6 ,59.00,47.1,27.8,10.6,10.1,16.9,34.48,8.08,42.56,32.40,8.08,40.48,16.24,8.08,24.32,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,12.00,400.00,CPU bound,12.00,400.00,,284.70,319.41,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,57.61,46.2,27.2,10.7,10.1,16.9,34.80,8.08,42.88,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,12.00,400.00,CPU bound,12.00,400.00,,284.82,263.59,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,10.0,10.0,16.6,64.6 ,69.80,47.0,27.7,11.2,10.1,16.9,36.88,8.16,45.04,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,12.00,400.00,CPU bound,12.00,400.00,,284.82,282.56,46.0,28.0,10.1,10.1,16.7,64.8 ,46.0,28.0,10.0,10.0,16.6,64.6 ,65.12,46.2,27.2,10.7,10.1,16.9,34.56,8.08,42.64,32.32,8.08,40.40,16.24,8.08,24.32,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,12.00,400.00,CPU bound,12.00,400.00,,284.70,285.55,46.0,28.0,10.1,10.1,16.6,64.8 ,46.0,28.0,10.0,10.0,16.6,64.6 ,64.44,47.0,27.7,11.8,10.1,16.9,39.20,8.08,47.28,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,7.75,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,12.00,400.00,CPU bound,12.00,400.00,,284.82,303.96,46.0,28.0,10.1,10.0,17.0,65.1 ,46.0,28.0,10.0,10.0,16.6,64.6 ,60.53,46.2,27.2,11.2,10.1,16.9,36.64,8.16,44.80,32.32,8.00,40.32,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.50,24.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,12.00,400.00,CPU bound,12.00,400.00,,284.82,257.27,46.0,28.0,10.1,10.1,16.7,64.9 ,46.0,28.0,10.0,10.0,16.6,64.6 ,71.52,46.9,27.7,13.8,10.1,16.9,46.96,8.16,55.12,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,12.00,400.00,CPU bound,12.00,400.00,,240.20,279.19,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.91,46.2,27.2,12.8,10.1,16.9,43.20,8.16,51.36,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
420,12.00,400.00,CPU bound,12.00,400.00,,240.10,274.95,46.0,28.0,12.1,10.0,16.7,66.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,66.92,46.9,27.6,13.1,10.1,16.9,44.00,8.16,52.16,32.32,8.00,40.32,16.24,8.08,24.32,40.25,8.00,48.25,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
430,12.00,400.00,CPU bound,12.00,400.00,,240.10,290.78,46.0,28.0,10.0,10.0,16.6,64.7 ,46.0,28.0,22.0,10.0,16.6,76.6 ,63.28,46.2,27.1,12.1,10.1,16.9,40.16,8.16,48.32,32.32,8.00,40.32,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
440,12.00,400.00,CPU bound,12.00,400.00,,240.20,278.29,46.0,28.0,10.1,10.1,16.8,65.0 ,46.0,28.0,22.0,10.0,16.6,76.6 ,66.12,46.8,27.6,11.4,10.1,16.9,37.36,8.16,45.52,32.24,8.00,40.24,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
450,12.00,400.00,CPU bound,12.00,400.00,,240.10,283.05,46.0,28.0,14.1,10.0,16.8,68.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.01,46.2,27.1,13.1,10.1,17.0,44.24,8.16,52.40,32.24,8.00,40.24,16.48,8.08,24.56,48.25,8.00,56.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
460,12.00,400.00,CPU bound,12.00,400.00,,240.20,278.87,46.0,28.0,20.1,10.0,16.8,74.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.98,46.8,27.6,20.4,10.1,16.9,73.44,8.16,81.60,32.24,8.00,40.24,16.40,8.08,24.48,72.37,8.00,80.37,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
470,12.00,400.00,CPU bound,12.00,400.00,,240.10,294.66,46.0,28.0,18.1,10.0,16.7,72.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,62.44,46.2,27.1,15.5,10.1,17.0,53.76,8.16,61.92,32.24,8.00,40.24,16.48,8.08,24.56,64.25,8.00,72.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
480,12.00,400.00,CPU bound,12.00,400.00,,240.10,245.38,46.0,28.0,10.0,10.0,16.7,64.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,74.99,46.7,27.6,10.8,10.1,17.1,35.12,8.08,43.20,32.24,8.00,40.24,16.56,8.08,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
490,12.00,400.00,CPU bound,12.00,400.00,,240.20,263.16,46.0,28.0,14.1,10.0,16.8,68.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,69.92,46.2,27.1,15.1,10.1,17.1,51.92,8.24,60.16,32.24,8.00,40.24,16.64,8.08,24.72,48.25,8.00,56.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
500,12.00,400.00,CPU bound,12.00,400.00,,240.10,292.54,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,62.90,46.7,27.5,15.4,10.1,17.2,53.28,8.16,61.44,32.24,8.00,40.24,16.72,8.08,24.80,80.37,8.00,88.37,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
510,12.00,400.00,CPU bound,12.00,400.00,,240.20,219.36,46.0,28.0,14.1,10.1,16.8,69.0 ,46.0,28.0,22.0,10.0,16.6,76.6 ,83.88,46.1,27.1,20.3,10.1,17.2,73.04,8.24,81.28,32.24,8.00,40.24,16.72,8.08,24.80,48.37,8.00,56.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
520,12.00,400.00,CPU bound,12.00,400.00,,240.20,258.65,46.0,28.0,22.1,10.1,16.9,77.1 ,46.0,28.0,22.0,10.0,16.6,76.6 ,71.14,46.7,27.5,22.0,10.1,17.3,79.76,8.16,87.92,32.24,8.00,40.24,16.88,8.08,24.96,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
530,12.00,400.00,CPU bound,12.00,400.00,,240.10,283.13,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,64.99,46.2,27.1,22.3,10.1,17.6,80.80,8.16,88.96,32.24,8.00,40.24,17.28,8.08,25.36,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
540,12.00,400.00,CPU bound,12.00,400.00,,240.10,280.07,46.0,28.0,22.1,10.0,16.5,76.6 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.70,46.7,27.5,22.3,10.1,17.5,80.96,8.16,89.12,32.24,8.00,40.24,17.28,8.08,25.36,80.25,8.00,88.25,32.12,8.00,40.12,16.00,7.75,23.75,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
550,12.00,400.00,CPU bound,12.00,400.00,,240.10,285.55,46.0,28.0,22.1,10.0,16.9,77.0 ,46.0,28.0,22.0,10.0,16.6,76.6 ,64.44,46.2,27.1,22.2,10.1,17.7,80.80,8.16,88.96,32.24,8.00,40.24,17.52,8.08,25.60,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.25,24.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
560,12.00,400.00,CPU bound,12.00,400.00,,240.10,249.64,46.0,28.0,22.1,10.1,16.9,77.1 ,46.0,28.0,22.0,10.0,16.6,76.6 ,73.70,46.6,27.5,22.5,10.1,17.9,81.84,8.16,90.00,32.24,8.00,40.24,17.76,8.08,25.84,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
570,12.00,400.00,CPU bound,12.00,400.00,,240.10,283.88,46.0,28.0,22.1,10.1,16.9,77.1 ,46.0,28.0,22.0,10.0,16.6,76.6 ,64.82,46.2,27.1,22.3,10.1,18.2,80.88,8.16,89.04,32.24,8.00,40.24,18.16,8.08,26.24,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
580,12.00,400.00,CPU bound,12.00,400.00,,240.10,276.66,46.0,28.0,22.1,10.1,16.9,77.1 ,46.0,28.0,22.0,10.0,16.6,76.6 ,66.51,46.7,27.5,22.3,10.1,18.5,81.12,8.16,89.28,32.24,8.00,40.24,18.72,8.08,26.80,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
590,12.00,400.00,CPU bound,12.00,400.00,,240.10,287.73,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,63.95,46.2,27.1,22.3,10.1,18.6,80.96,8.16,89.12,32.16,8.00,40.16,18.80,8.08,26.88,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
600,12.00,400.00,CPU bound,12.00,400.00,,240.20,259.72,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,70.85,46.6,27.4,22.3,10.0,19.1,80.96,8.16,89.12,32.16,8.00,40.16,19.52,8.08,27.60,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
610,12.00,400.00,CPU bound,12.00,400.00,,240.20,279.86,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.75,47.1,27.7,22.3,10.1,18.9,80.80,8.32,89.12,32.16,8.00,40.16,19.28,8.08,27.36,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
620,12.00,400.00,CPU bound,12.00,400.00,,240.10,253.72,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,72.52,47.5,28.0,22.3,10.0,19.2,80.80,8.32,89.12,32.16,8.00,40.16,19.68,8.08,27.76,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
