N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.887003,L2 10 10 10 16 614 10,16106127360,536870912,5.57,185.96,102.16,0,0,0,0,150451.00,149081.00,0,0,299532.00
20,65536,2.091681,L2 20 20 20 16 307 20,11466178560,382205952,5.47,182.72,102.16,19.96,8.91,.36,.03,139072.00,114363.00,28.87,.39,253435.00
30,32768,3.171430,L2 30 30 30 16 205 30,21579694080,719323136,6.80,226.81,83.60,22.35,8.73,17.77,8.00,167991.00,165287.00,31.08,25.77,333278.00
40,8192,2.169405,L2 40 40 40 16 153 40,13485342720,449511424,6.21,207.20,92.00,35.26,8.52,18.36,8.45,114048.00,111967.00,43.78,26.81,226015.00
50,8192,3.807663,L2 50 50 50 16 123 50,27179089920,905969664,7.13,237.93,80.00,34.54,8.40,18.03,8.35,196859.00,195055.00,42.94,26.38,391914.00
60,4096,3.334333,L2 60 60 60 16 102 60,23975362560,799178752,7.18,239.67,80.00,34.13,8.30,18.46,8.25,176264.00,172930.00,42.43,26.71,349194.00
70,2048,2.656734,L2 70 70 70 16 88 70,19318702080,643956736,7.26,242.38,76.64,33.75,8.26,19.20,8.24,140041.00,138151.00,42.01,27.44,278192.00
80,2048,3.983274,L2 80 80 80 16 77 80,29156474880,971882496,7.31,243.99,76.64,35.07,8.24,21.14,8.22,204889.00,203905.00,43.31,29.36,408794.00
90,1024,3.453795,L2 90 90 90 16 68 90,20934819840,697827328,6.06,202.04,96.80,34.07,8.22,21.78,8.18,205919.00,209881.00,42.29,29.96,415800.00
100,1024,3.714604,L2 100 100 100 16 61 100,28913418240,963780608,7.78,259.45,73.60,33.79,8.18,20.12,8.15,6157230.39,7603748.00,41.97,28.27,13760978.39
110,512,2.643324,L2 110 110 110 16 56 110,19349176320,644972544,7.31,243.99,76.64,33.66,8.17,20.13,8.14,45619405.50,52107669.00,41.83,28.27,97727074.50
120,512,3.960536,L2 120 120 120 16 51 120,25236971520,841232384,6.37,212.40,87.60,33.99,8.16,20.69,8.14,101004042.66,104666506.00,42.15,28.83,205670548.66
130,256,2.637606,L2 130 130 130 16 47 130,16106127360,536870912,6.10,203.54,92.00,33.89,8.15,20.17,8.11,69354171.25,68288374.00,42.04,28.28,137642545.25
140,256,3.324813,L2 140 140 140 16 44 140,20183592960,672786432,6.06,202.35,92.00,33.47,8.15,21.09,8.10,87289336.28,85495645.00,41.62,29.19,172784981.28
150,256,3.688981,L2 150 150 150 16 41 150,24896962560,829898752,6.74,224.96,83.60,34.09,8.13,20.25,8.10,107449766.27,105377723.00,42.22,28.35,212827489.27
160,128,2.185764,L2 160 160 160 16 38 160,15146158080,504871936,6.92,230.98,83.60,35.76,8.16,22.20,8.11,65360553.27,64050412.00,43.92,30.31,129410965.27
170,128,2.454617,L2 170 170 170 16 36 170,18207866880,606928896,7.41,247.25,76.64,34.01,8.14,20.03,8.09,78432892.25,76928332.00,42.15,28.12,155361224.25
180,128,2.763912,L2 180 180 180 16 34 180,21656647680,721888256,7.83,261.18,70.72,34.16,8.11,20.37,8.08,93180720.24,91410686.00,42.27,28.45,184591406.24
190,128,3.420359,L2 190 190 190 16 32 190,25515540480,850518016,7.45,248.66,76.64,34.14,8.13,19.03,8.09,110038472.26,107658218.00,42.27,27.12,217696690.26
200,128,3.864086,L2 200 200 200 16 31 200,29807585280,993586176,7.71,257.13,73.60,34.71,8.16,19.15,8.09,129464309.32,125705639.00,42.87,27.24,255169948.32
210,64,2.294287,L2 210 210 210 16 29 210,17277911040,575930368,7.52,251.02,76.64,34.42,8.10,20.14,8.08,75534130.37,72825673.00,42.52,28.22,148359803.37
220,64,2.495816,L2 220 220 220 16 28 220,19891645440,663054848,7.96,265.66,70.72,34.66,8.35,19.02,8.07,87036031.38,83784858.00,43.01,27.09,170820889.38
230,64,3.040388,L2 230 230 230 16 27 230,22756515840,758550528,7.48,249.49,76.64,35.04,8.09,18.86,8.06,100192143.43,95837441.00,43.13,26.92,196029584.43
240,64,3.393478,L2 240 240 240 16 25 240,25884042240,862801408,7.62,254.25,73.60,35.94,8.38,24.88,8.07,113866983.43,108983164.00,44.32,32.95,222850147.43
250,64,3.899759,L2 250 250 250 16 24 250,29285744640,976191488,7.50,250.32,76.64,34.90,8.09,21.01,8.06,129389494.46,123250167.00,42.99,29.07,252639661.46
260,32,2.050324,L2 260 260 260 16 24 260,16486571520,549552384,8.03,268.03,70.72,36.41,8.12,20.83,8.06,73253929.51,69347802.00,44.53,28.89,142601731.51
270,32,2.586951,L2 270 270 270 16 23 270,18478878720,615962624,7.13,238.10,80.00,36.97,8.11,19.40,8.05,82256982.53,77721109.00,45.08,27.45,159978091.53
280,32,2.636323,L2 280 280 280 16 22 280,20625553920,687518464,7.82,260.78,73.60,35.82,8.09,20.73,8.06,91766881.52,86723817.00,43.91,28.79,178490698.52
290,32,3.022760,L2 290 290 290 16 21 290,22932357120,764411904,7.58,252.88,73.60,40.66,8.08,21.18,8.04,102370221.55,96401407.00,48.74,29.22,198771628.55
300,32,3.138895,L2 300 300 300 16 20 300,25405048320,846834944,8.09,269.78,70.72,39.92,8.09,22.36,8.05,113484962.56,106760357.00,48.01,30.41,220245319.56
310,32,3.710838,L2 310 310 310 16 20 310,28049387520,934979584,7.55,251.95,73.60,38.92,8.17,20.91,8.05,125565815.58,117858790.00,47.09,28.96,243424605.58
320,16,2.240561,L2 320 320 320 16 19 320,15435567360,514518912,6.88,229.63,83.60,38.62,8.29,24.62,8.05,69050248.57,64857368.00,46.91,32.67,133907616.57
330,16,2.363532,L2 330 330 330 16 18 330,16938024960,564600832,7.16,238.87,80.00,39.09,8.20,21.45,8.05,75950777.59,71150874.00,47.29,29.50,147101651.59
340,16,2.267907,L2 340 340 340 16 18 340,18534946560,617831552,8.17,272.42,70.72,39.98,8.20,22.48,8.03,83228572.60,77835733.00,48.18,30.51,161064305.60
350,16,2.668676,L2 350 350 350 16 17 350,20229212160,674307072,7.57,252.67,73.60,40.64,8.19,19.35,8.04,90731232.59,84937226.00,48.83,27.39,175668458.59
360,16,2.766627,L2 360 360 360 16 17 360,22023701760,734123392,7.95,265.34,70.72,41.34,8.42,20.84,8.04,98856188.60,92454216.00,49.76,28.88,191310404.60
370,16,3.138930,L2 370 370 370 16 16 370,23921295360,797376512,7.62,254.02,73.60,39.58,8.22,21.60,8.04,107297249.59,100411153.00,47.80,29.64,207708402.59
380,16,3.182757,L2 380 380 380 16 16 380,25924872960,864162432,8.14,271.51,68.08,42.55,8.30,20.00,8.03,116349504.60,108789723.00,50.85,28.03,225139227.60
390,16,3.686180,L2 390 390 390 16 16 390,28037314560,934577152,7.60,253.53,73.60,41.48,8.26,23.34,8.04,125930169.61,117657073.00,49.74,31.38,243587242.61
400,16,3.829745,L2 400 400 400 16 15 400,30261500160,1008716672,7.90,263.38,70.72,52.23,8.53,24.76,8.04,135736823.59,126975848.00,60.76,32.80,262712671.59
410,8,2.136523,L2 410 410 410 16 15 410,16300154880,543338496,7.62,254.30,73.60,46.61,8.36,21.89,8.04,73106574.59,68383927.00,54.97,29.93,141490501.59
420,8,2.584980,L2 420 420 420 16 15 420,17528311680,584277056,6.77,226.02,83.60,49.29,8.68,26.51,8.03,78727813.60,73537989.00,57.97,34.54,152265802.60
