,Roofline,,,,,,,,ECM,,,,,,,,,,,,,Data Transfer,,,,,,,,,,,
100,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,220,162.64,36,44,18,18,0,80,36,44,18,18,0,80,108.22,421.92,8.56,69.12,77.68,69.12,8.56,69.6,78.16,69.6,0.24,0.24,0.48
110,3.32,174.736842105263,0.24,3.69,194.210526315789,0.26,220,153.65,36,44,18,20,0,82,36,44,18,18,0,80,114.55,386.24,8.48,68.32,76.8,68.32,8.48,69.04,77.52,69.04,0.48,0.56,1.04
120,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,163.41,36,44,18,18,0,80,36,44,18,18,10.8,90.8,107.7,412.48,8.48,67.92,76.4,67.92,8.4,68.48,76.88,68.48,3.68,5.12,8.8
130,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,125.07,36,44,18.2,18,13.7,93.9,36,44,18,18,10.8,90.8,140.72,383.36,8.64,69.52,78.16,69.52,8.4,68.08,76.48,68.08,8.08,13.76,21.84
140,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,163.7,36,44,18,18,15.8,95.8,36,44,18,18,10.8,90.8,107.51,405.84,8.4,67.36,75.76,67.36,8.32,67.6,75.92,67.6,8.56,17.12,25.68
150,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,152.21,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,115.63,381.28,8.48,67.68,76.16,67.68,8.32,67.28,75.6,67.28,8.56,17.68,26.24
160,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,156.22,36,44,18,18,7.5,87.5,36,44,18,18,10.8,90.8,112.66,400.96,8.64,76.72,85.36,76.72,8.32,66.88,75.2,66.88,8.56,17.52,26.08
170,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,151.14,36,44,18,18,7.5,87.5,36,44,18,18,10.8,90.8,116.45,379.68,8.4,67.04,75.44,67.04,8.32,66.96,75.28,66.96,8.56,17.52,26.08
180,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,166.35,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,105.8,397.2,8.32,67.28,75.6,67.28,8.32,66.64,74.96,66.64,8.48,17.36,25.84
190,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,151.22,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,116.39,378.4,8.32,67.52,75.84,67.52,8.24,66.56,74.8,66.56,8.48,17.36,25.84
200,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,165.75,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,106.18,394.24,8.32,67.36,75.68,67.36,8.24,66.4,74.64,66.4,8.48,17.28,25.76
210,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,153.2,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,114.88,377.44,8.24,69.36,77.6,69.36,8.24,66.24,74.48,66.24,8.48,17.2,25.68
220,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,166.53,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,105.69,391.84,8.24,71.36,79.6,71.36,8.24,66.16,74.4,66.16,8.4,17.2,25.6
230,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,152.39,36,44,17.9,18,15.8,95.7,36,44,18,18,10.8,90.8,115.49,376.64,8.32,70.08,78.4,70.08,8.16,66.08,74.24,66.08,8.4,17.12,25.52
240,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,164.83,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,106.78,389.76,8.32,75.12,83.44,75.12,8.16,65.92,74.08,65.92,8.4,17.12,25.52
250,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,193.832599118943,153.16,36,44,18,18,10.8,90.8,36,44,18,18,10.8,90.8,114.92,375.92,8.32,71.12,79.44,71.12,8.16,66.08,74.24,66.08,8.4,17.12,25.52
260,2.38,125.263157894737,0.22,3.69,194.210526315789,0.26,193.832599118943,164.83,36,44,18,18,39.7,119.7,36,44,18,18,10.8,90.8,106.77,388.08,8.4,75.2,83.6,75.2,8.16,65.68,73.84,65.68,8.4,17.04,25.44
270,2.01,105.789473684211,0.18,3.69,194.210526315789,0.26,193.832599118943,152.88,36,44,18,18,47,127,36,44,18,18,10.8,90.8,115.12,375.36,8.32,76,84.32,76,8.16,65.76,73.92,65.76,8.4,16.96,25.36
280,1.88,98.9473684210526,0.16,3.69,194.210526315789,0.26,193.832599118943,167.31,36,44,18,18,58.7,138.7,36,44,18,18,10.8,90.8,105.19,386.64,8.32,73.76,82.08,73.76,8.16,65.6,73.76,65.6,8.4,16.96,25.36
290,2.38,125.263157894737,0.22,3.69,194.210526315789,0.26,193.832599118943,153.18,36,44,22,18,39.7,123.7,36,44,18,18,10.8,90.8,114.89,374.88,8.32,72.88,81.2,72.88,8.16,65.76,73.92,65.76,8.4,16.96,25.36
300,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,166.64,36,44,24,18,15.8,101.8,36,44,30,18,10.8,102.8,105.62,385.44,8.4,84.24,92.64,84.24,8.16,67.2,75.36,67.2,8.4,16.96,25.36
310,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,151.85,36,44,26,18,10.8,98.8,36,44,30,18,10.8,102.8,115.9,374.4,8.4,89.52,97.92,89.52,8.16,65.6,73.76,65.6,8.4,16.96,25.36
320,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,156.75,36,44,22,18,10.8,94.8,36,44,30,18,10.8,102.8,112.28,384.24,8.48,88.88,97.36,88.88,8.16,68.72,76.88,68.72,8.4,16.88,25.28
330,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,150.5,36,44,26,18,15.8,103.8,36,44,30,18,10.8,102.8,116.95,374.08,8.4,102.8,111.2,102.8,8.16,65.28,73.44,65.28,8.4,16.88,25.28
340,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,162.85,36,44,26,18,10.8,98.8,36,44,30,18,10.8,102.8,108.08,383.36,8.4,91.84,100.24,91.84,8.08,65.2,73.28,65.2,8.32,16.88,25.2
350,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,149.73,36,44,30,18,15.8,107.8,36,44,30,18,10.8,102.8,117.54,373.68,8.32,113.92,122.24,113.92,8.08,64.96,73.04,64.96,8.4,16.88,25.28
360,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,161.24,36,44,30,18,7.5,99.5,36,44,30,18,10.8,102.8,109.15,382.48,8.32,114.16,122.48,114.16,7.92,64.48,72.4,64.48,8.32,16.88,25.2
370,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,149.46,36,44,30,18,7.5,99.5,36,44,30,18,10.8,102.8,117.76,373.44,8.32,114.08,122.4,114.08,8.08,64.96,73.04,64.96,8.4,16.88,25.28
380,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,162.76,36,44,28,18,7.5,97.5,36,44,30,18,10.8,102.8,108.13,381.76,8.4,103.2,111.6,103.2,8.08,64.72,72.8,64.72,8.32,16.88,25.2
390,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,149.09,36,44,30,18,10.8,102.8,36,44,30,18,10.8,102.8,118.05,373.12,8.32,114,122.32,114,8.08,64.88,72.96,64.88,8.4,16.96,25.36
400,3.69,194.210526315789,0.26,3.69,194.210526315789,0.26,171.206225680934,162.42,36,44,26,18,10.8,98.8,36,44,30,18,10.8,102.8,108.36,381.04,8.32,102.56,110.88,102.56,8.08,64.8,72.88,64.8,8.32,16.88,25.2
410,,,,3.69,194.210526315789,0.26,171.206225680934,148.83,,,,,,,36,44,30,18,10.8,102.8,118.25,372.88,8.32,113.84,122.16,113.84,8.08,64.88,72.96,64.88,8.32,16.96,25.28
420,,,,3.69,194.210526315789,0.26,171.206225680934,162.54,,,,,,,36,44,30,18,10.8,102.8,108.28,380.48,8.32,113.84,122.16,113.84,8,64.64,72.64,64.64,8.32,17.04,25.36
430,,,,3.69,194.210526315789,0.26,171.206225680934,149.56,,,,,,,36,44,30,18,10.8,102.8,117.68,372.72,8.32,114,122.32,114,8.08,64.88,72.96,64.88,8.32,17.12,25.44
440,,,,3.69,194.210526315789,0.26,171.206225680934,162.11,,,,,,,36,44,30,18,10.8,102.8,108.57,379.92,8.32,113.76,122.08,113.76,7.92,64.4,72.32,64.4,8.32,17.12,25.44
450,,,,3.69,194.210526315789,0.26,171.206225680934,148.51,,,,,,,36,44,30,18,10.8,102.8,118.51,372.48,8.32,114,122.32,114,8.08,64.96,73.04,64.96,8.32,17.2,25.52
460,,,,3.69,194.210526315789,0.26,171.206225680934,163.25,,,,,,,36,44,30,18,10.8,102.8,107.81,379.36,8.24,113.92,122.16,113.92,8,64.64,72.64,64.64,8.32,17.28,25.6
470,,,,3.69,194.210526315789,0.26,171.206225680934,149.95,,,,,,,36,44,30,18,10.8,102.8,117.37,372.32,8.24,113.84,122.08,113.84,8.08,64.8,72.88,64.8,8.32,17.6,25.92
480,,,,3.69,194.210526315789,0.26,171.206225680934,152.53,,,,,,,36,44,30,18,10.8,102.8,115.39,378.88,8.48,108.16,116.64,108.16,8,64.64,72.64,64.64,8.32,17.44,25.76
490,,,,3.69,194.210526315789,0.26,171.206225680934,148.45,,,,,,,36,44,30,18,10.8,102.8,118.56,372.16,8.24,114.4,122.64,114.4,8.08,64.72,72.8,64.72,8.32,17.92,26.24
500,,,,3.69,194.210526315789,0.26,171.206225680934,161.88,,,,,,,36,44,30,18,10.8,102.8,108.72,378.48,8.24,113.52,121.76,113.52,8,64.64,72.64,64.64,8.32,18.32,26.64
510,,,,3.69,194.210526315789,0.26,171.206225680934,114.85,,,,,,,36,44,30,18,10.8,102.8,153.24,372,9.36,138.88,148.24,138.88,8.08,65.04,73.12,65.04,8.4,18.4,26.8
520,,,,3.69,194.210526315789,0.26,171.206225680934,155.81,,,,,,,36,44,30,18,10.8,102.8,112.96,378.08,8.24,113.84,122.08,113.84,8,64.56,72.56,64.56,8.32,18.96,27.28
530,,,,3.69,194.210526315789,0.26,171.206225680934,148.72,,,,,,,36,44,30,18,10.8,102.8,118.35,371.84,8.32,114.16,122.48,114.16,8,64.64,72.64,64.64,8.32,19.52,27.84
540,,,,3.69,194.210526315789,0.26,171.206225680934,161.53,,,,,,,36,44,30,18,10.8,102.8,108.96,377.76,8.24,113.76,122,113.76,8,64.48,72.48,64.48,8.32,20.16,28.48
550,,,,3.69,194.210526315789,0.26,171.206225680934,149.15,,,,,,,36,44,30,18,10.8,102.8,118,371.76,8.24,113.68,121.92,113.68,8.08,64.72,72.8,64.72,8.32,21.84,30.16
560,,,,3.69,194.210526315789,0.26,171.206225680934,158.61,,,,,,,36,44,30,18,10.8,102.8,110.96,377.36,8.24,114,122.24,114,7.92,64.16,72.08,64.16,8.32,22.32,30.64
570,,,,3.69,194.210526315789,0.26,171.206225680934,149.32,,,,,,,36,44,30,18,10.8,102.8,117.86,371.6,8.24,113.44,121.68,113.44,8,64.48,72.48,64.48,8.32,24.56,32.88
580,,,,3.69,194.210526315789,0.26,171.206225680934,160.09,,,,,,,36,44,30,18,10.8,102.8,109.94,377.04,8.24,113.92,122.16,113.92,7.92,64.08,72,64.08,8.32,24.24,32.56
590,,,,3.69,194.210526315789,0.26,171.206225680934,148.93,,,,,,,36,44,30,18,10.8,102.8,118.17,371.52,8.24,113.52,121.76,113.52,8,64.56,72.56,64.56,8.32,28.16,36.48
600,,,,3.69,194.210526315789,0.26,171.206225680934,161.43,,,,,,,36,44,30,18,10.8,102.8,109.03,376.8,8.24,113.52,121.76,113.52,7.92,64.08,72,64.08,8.32,28.48,36.8
610,,,,3.69,194.210526315789,0.26,171.206225680934,147.87,,,,,,,36,44,30,18,10.8,102.8,119.02,371.36,8.24,113.52,121.76,113.52,8,64.48,72.48,64.48,8.32,31.92,40.24
620,,,,3.69,194.210526315789,0.26,171.206225680934,157.17,,,,,,,36,44,30,18,10.8,102.8,111.98,376.48,8.24,113.52,121.76,113.52,8,64,72,64,8.32,33.12,41.44
630,,,,3.69,194.210526315789,0.26,171.206225680934,148.05,,,,,,,36,44,30,18,10.8,102.8,118.88,371.28,8.24,113.92,122.16,113.92,8,64.24,72.24,64.24,8.32,36.4,44.72
640,,,,3.69,194.210526315789,0.26,171.206225680934,142.05,,,,,,,36,44,30,18,10.8,102.8,123.9,376.16,8.32,122,130.32,122,7.92,66.4,74.32,66.4,8.32,33.76,42.08
650,,,,2.47,130,0.26,141.821112006446,147.04,,,,,,,36,44,30,18,32.1,124.1,119.7,371.2,8.24,113.92,122.16,113.92,8,64.16,72.16,64.16,8.32,39.68,48
660,,,,2.47,130,0.26,141.821112006446,158.77,,,,,,,36,44,30,18,32.1,124.1,110.85,376,8.24,113.36,121.6,113.36,7.92,63.68,71.6,63.68,8.32,40.48,48.8
670,,,,2.47,130,0.26,141.821112006446,146.99,,,,,,,36,44,30,18,32.1,124.1,119.74,371.12,8.16,113.28,121.44,113.28,8,64,72,64,8.32,42.8,51.12
680,,,,2.47,130,0.26,141.821112006446,154.39,,,,,,,36,44,30,18,32.1,124.1,114,375.76,8.24,113.28,121.52,113.28,7.76,63.44,71.2,63.44,8.32,44.4,52.72
690,,,,2.47,130,0.26,141.821112006446,146.24,,,,,,,36,44,30,18,32.1,124.1,120.35,371.04,8.16,113.28,121.44,113.28,7.92,63.84,71.76,63.84,8.32,46.8,55.12
700,,,,2.47,130,0.26,141.821112006446,152.11,,,,,,,36,44,30,18,32.1,124.1,115.7,375.52,8.24,113.68,121.92,113.68,7.84,62.96,70.8,62.96,8.32,49.2,57.52
710,,,,2.47,130,0.26,141.821112006446,146.26,,,,,,,36,44,30,18,32.1,124.1,120.33,370.96,8.16,113.28,121.44,113.28,8,63.92,71.92,63.92,8.32,50.08,58.4
720,,,,2.47,130,0.26,141.821112006446,152.28,,,,,,,36,44,30,18,32.1,124.1,115.58,375.36,8.16,113.68,121.84,113.68,7.68,62.8,70.48,62.8,8.32,51.84,60.16
730,,,,2.47,130,0.26,141.821112006446,147.29,,,,,,,36,44,30,18,32.1,124.1,119.5,370.88,8.16,113.6,121.76,113.6,7.92,63.76,71.68,63.76,8.32,53.28,61.6
740,,,,2.47,130,0.26,141.821112006446,154.62,,,,,,,36,44,30,18,32.1,124.1,113.83,375.12,8.16,113.12,121.28,113.12,7.68,62.48,70.16,62.48,8.32,54.56,62.88
750,,,,2.47,130,0.26,141.821112006446,146.14,,,,,,,36,44,30,18,32.1,124.1,120.43,370.8,8.16,113.2,121.36,113.2,7.92,63.44,71.36,63.44,8.32,55.6,63.92
760,,,,2.47,130,0.26,141.821112006446,154.42,,,,,,,36,44,30,18,32.1,124.1,113.98,374.96,8.24,113.12,121.36,113.12,7.52,62,69.52,62,8.32,56.88,65.2
770,,,,2.47,130,0.26,141.821112006446,119.67,,,,,,,36,44,30,18,32.1,124.1,147.08,370.72,8.4,120.08,128.48,120.08,8,64.24,72.24,64.24,8.32,59.28,67.6
780,,,,2.47,130,0.26,141.821112006446,155.1,,,,,,,36,44,30,18,32.1,124.1,113.47,374.8,8.16,113.2,121.36,113.2,7.68,62.56,70.24,62.56,8.32,59.12,67.44
790,,,,2.47,130,0.26,141.821112006446,145.65,,,,,,,36,44,30,18,32.1,124.1,120.84,370.72,8.16,113.28,121.44,113.28,7.84,63.04,70.88,63.04,8.32,60.08,68.4
800,,,,2.47,130,0.26,141.821112006446,136.61,,,,,,,36,44,30,18,32.1,124.1,128.84,374.64,8.24,120.96,129.2,120.96,7.68,62.96,70.64,62.96,8.32,61.52,69.84
810,,,,2.47,130,0.26,141.821112006446,144.44,,,,,,,36,44,30,18,32.1,124.1,121.85,370.64,8.16,113.12,121.28,113.12,7.76,63.12,70.88,63.12,8.32,61.2,69.52
820,,,,2.47,130,0.26,141.821112006446,155.39,,,,,,,36,44,30,18,32.1,124.1,113.26,374.48,8.16,113.12,121.28,113.12,7.52,62.16,69.68,62.16,8.32,62.4,70.72
830,,,,2.47,130,0.26,141.821112006446,140.93,,,,,,,36,44,30,18,32.1,124.1,124.88,370.56,8.16,113.2,121.36,113.2,7.84,63.44,71.28,63.44,8.32,62.48,70.8
840,,,,2.47,130,0.26,141.821112006446,152.38,,,,,,,36,44,30,18,32.1,124.1,115.5,374.32,8.16,113.04,121.2,113.04,7.44,61.92,69.36,61.92,8.32,63.2,71.52
850,,,,2.47,130,0.26,141.821112006446,143.15,,,,,,,36,44,30,18,32.1,124.1,122.95,370.48,8.16,113.04,121.2,113.04,7.84,63.12,70.96,63.12,8.32,63.28,71.6
860,,,,2.47,130,0.26,141.821112006446,151.4,,,,,,,36,44,30,18,32.1,124.1,116.25,374.16,8.16,113.04,121.2,113.04,7.68,61.84,69.52,61.84,8.32,63.68,72
870,,,,2.47,130,0.26,141.821112006446,142.89,,,,,,,36,44,30,18,32.1,124.1,123.17,370.48,8.16,113.6,121.76,113.6,7.76,63.2,70.96,63.2,8.32,63.68,72
880,,,,2.47,130,0.26,141.821112006446,148.86,,,,,,,36,44,30,18,32.1,124.1,118.23,374.08,8.16,114,122.16,114,7.6,62.16,69.76,62.16,8.32,64,72.32
890,,,,2.47,130,0.26,141.821112006446,143.19,,,,,,,36,44,30,18,32.1,124.1,122.91,370.4,8.16,113.12,121.28,113.12,7.84,62.8,70.64,62.8,8.32,64.24,72.56
900,,,,2.47,130,0.26,141.821112006446,150.38,,,,,,,36,44,30,18,32.1,124.1,117.03,373.92,8.24,113.76,122,113.76,7.52,61.36,68.88,61.36,8.32,64.32,72.64
910,,,,2.47,130,0.26,141.821112006446,141.72,,,,,,,36,44,30,18,32.1,124.1,124.19,370.4,8.16,113.04,121.2,113.04,7.84,63.44,71.28,63.44,8.32,64.32,72.64
920,,,,2.47,130,0.26,141.821112006446,148.45,,,,,,,36,44,30,18,32.1,124.1,118.55,373.84,8.16,112.96,121.12,112.96,7.6,62.24,69.84,62.24,8.32,64.48,72.8
930,,,,2.47,130,0.26,141.821112006446,137.66,,,,,,,36,44,30,18,32.1,124.1,127.85,370.32,8.16,112.96,121.12,112.96,7.76,63.04,70.8,63.04,8.32,64.48,72.8
940,,,,2.47,130,0.26,141.821112006446,149.56,,,,,,,36,44,30,18,32.1,124.1,117.68,373.68,8.16,113.04,121.2,113.04,7.6,61.68,69.28,61.68,8.24,64.56,72.8
950,,,,2.47,130,0.26,141.821112006446,137.73,,,,,,,36,44,30,18,32.1,124.1,127.78,370.24,8.16,112.96,121.12,112.96,7.84,62.8,70.64,62.8,8.32,64.56,72.88
960,,,,2.47,130,0.26,141.821112006446,129.69,,,,,,,36,44,30,18,32.1,124.1,135.71,373.6,8.24,120.72,128.96,120.72,7.68,64.64,72.32,64.64,8.32,64.64,72.96
970,,,,2.47,130,0.26,141.821112006446,138.67,,,,,,,36,44,30,18,32.1,124.1,126.92,370.24,8.16,112.96,121.12,112.96,7.76,62.96,70.72,62.96,8.32,64.64,72.96
980,,,,2.47,130,0.26,141.821112006446,146.82,,,,,,,36,44,30,18,32.1,124.1,119.88,373.44,8.16,112.88,121.04,112.88,7.68,62,69.68,62,8.24,64.64,72.88
990,,,,2.47,130,0.26,141.821112006446,136.75,,,,,,,36,44,30,18,32.1,124.1,128.7,370.16,8.16,112.96,121.12,112.96,7.84,63.04,70.88,63.04,8.32,64.64,72.96
1000,,,,2.47,130,0.26,141.821112006446,145.7,,,,,,,36,44,30,18,32.1,124.1,120.79,373.36,8.16,112.96,121.12,112.96,7.44,61.84,69.28,61.84,8.24,64.64,72.88
1010,,,,2.47,130,0.26,141.821112006446,138.13,,,,,,,36,44,30,18,32.1,124.1,127.42,370.16,8.16,113.28,121.44,113.28,7.84,62.88,70.72,62.88,8.32,64.64,72.96
1020,,,,2.47,130,0.26,141.821112006446,123.58,,,,,,,36,44,30,18,32.1,124.1,142.42,373.28,8.32,116.96,125.28,116.96,7.76,65.2,72.96,65.2,8.32,64.72,73.04
1030,,,,2.47,130,0.26,141.821112006446,116.05,,,,,,,36,44,30,18,32.1,124.1,151.66,370.16,8.16,114.56,122.72,114.56,8,67.76,75.76,67.76,8.32,64.72,73.04
1040,,,,2.47,130,0.26,141.821112006446,140.23,,,,,,,36,44,30,18,32.1,124.1,125.51,373.2,8.16,113.6,121.76,113.6,7.6,62.08,69.68,62.08,8.24,64.64,72.88
1050,,,,2.47,130,0.26,141.821112006446,135.28,,,,,,,36,44,30,18,32.1,124.1,130.1,370.08,8.16,113.28,121.44,113.28,7.76,62.8,70.56,62.8,8.32,64.64,72.96
1060,,,,2.47,130,0.26,141.821112006446,145.06,,,,,,,36,44,30,18,32.1,124.1,121.33,373.04,8.16,112.96,121.12,112.96,7.6,61.76,69.36,61.76,8.24,64.64,72.88
1070,,,,2.47,130,0.26,141.821112006446,136.08,,,,,,,36,44,30,18,32.1,124.1,129.34,370.08,8.16,112.96,121.12,112.96,7.84,62.96,70.8,62.96,8.32,64.64,72.96
1080,,,,2.47,130,0.26,141.821112006446,139.39,,,,,,,36,44,30,18,32.1,124.1,126.26,372.96,8.16,112.8,120.96,112.8,7.68,62.48,70.16,62.48,8.24,64.64,72.88
1090,,,,2.47,130,0.26,141.821112006446,131.53,,,,,,,36,44,30,18,32.1,124.1,133.81,370,8.16,112.96,121.12,112.96,7.84,62.96,70.8,62.96,8.32,64.64,72.96
1100,,,,2.47,130,0.26,141.821112006446,141.14,,,,,,,36,44,30,18,32.1,124.1,124.7,,,,,,,,,,,,
1110,,,,2.47,130,0.26,141.821112006446,133.4,,,,,,,36,44,30,18,32.1,124.1,131.94,,,,,,,,,,,,
1120,,,,2.47,130,0.26,141.821112006446,131.35,,,,,,,36,44,30,18,32.1,124.1,133.99,,,,,,,,,,,,
1130,,,,2.47,130,0.26,141.821112006446,134.81,,,,,,,36,44,30,18,32.1,124.1,130.55,,,,,,,,,,,,
1140,,,,2.47,130,0.26,141.821112006446,141.65,,,,,,,36,44,30,18,32.1,124.1,124.25,,,,,,,,,,,,
1150,,,,2.47,130,0.26,141.821112006446,110.03,,,,,,,36,44,30,18,32.1,124.1,159.96,,,,,,,,,,,,
1160,,,,2.47,130,0.26,141.821112006446,139.84,,,,,,,36,44,30,18,32.1,124.1,125.86,,,,,,,,,,,,
1170,,,,2.47,130,0.26,141.821112006446,132.79,,,,,,,36,44,30,18,32.1,124.1,132.54,,,,,,,,,,,,
1180,,,,2.47,130,0.26,141.821112006446,135.99,,,,,,,36,44,30,18,32.1,124.1,129.42,,,,,,,,,,,,
1190,,,,2.47,130,0.26,141.821112006446,129.96,,,,,,,36,44,30,18,32.1,124.1,135.43,,,,,,,,,,,,
1200,,,,2.47,130,0.26,141.821112006446,133.6,,,,,,,36,44,30,18,32.1,124.1,131.74,,,,,,,,,,,,
