N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.758055,L3 10 10 10 16 24029 10,6794772480,452984832,2.46,164.23,114.96,1.16,.03,0,0,916835.00,204078.01,1.19,0,1120913.01
20,262144,3.114657,L3 20 20 20 16 12014 20,16106127360,1073741824,5.16,344.73,54.08,42.42,7.09,22.56,4.14,966538.00,222223.00,49.51,26.70,1188761.00
30,65536,3.680473,L3 30 30 30 16 8009 30,17277911040,1151860736,4.69,312.96,59.28,68.69,7.47,43.88,7.43,1165124.00,266384.01,76.16,51.31,1431508.01
40,16384,2.330568,L3 40 40 40 16 6007 40,11466178560,764411904,4.91,327.99,57.44,70.25,7.69,43.63,7.62,724011.00,165963.01,77.94,51.25,889974.01
50,8192,2.237646,L3 50 50 50 16 4805 50,11960647680,797376512,5.34,356.34,52.56,69.97,7.68,47.16,7.64,697555.00,160280.00,77.65,54.80,857835.00
60,4096,2.077426,L3 60 60 60 16 4004 60,10789847040,719323136,5.18,346.25,54.08,70.68,7.82,56.76,7.74,648577.00,148549.01,78.50,64.50,797126.01
70,4096,3.687889,L3 70 70 70 16 3432 70,17663754240,1177583616,4.78,319.31,59.28,70.59,7.79,69.45,7.76,1184081.00,266025.01,78.38,77.21,1450106.01
80,2048,2.786664,L3 80 80 80 16 3003 80,13485342720,899022848,4.83,322.61,59.28,73.00,7.99,71.70,7.81,13922059.00,441587.01,80.99,79.51,14363646.01
90,1024,2.447030,L3 90 90 90 16 2669 90,9769820160,651321344,3.98,266.16,70.72,70.94,7.82,71.62,7.76,154941457.00,6684078.01,78.76,79.38,161625535.01
100,512,2.197300,L3 100 100 100 16 2402 100,6794772480,452984832,3.09,206.15,92.00,70.98,7.85,71.34,7.82,242611847.00,46713296.01,78.83,79.16,289325143.01
110,512,3.227113,L3 110 110 110 16 2184 110,9147002880,609800192,2.83,188.96,102.16,71.06,7.86,71.32,7.76,399690190.00,79351693.01,78.92,79.08,479041883.01
120,256,2.123702,L3 120 120 120 16 2002 120,5993840640,399589376,2.82,188.15,102.16,71.64,7.94,71.39,7.86,264309371.00,51915371.02,79.58,79.25,316224742.02
130,256,2.727916,L3 130 130 130 16 1848 130,7681443840,512096256,2.81,187.72,102.16,72.97,8.08,71.43,7.78,337080172.00,66334059.02,81.05,79.21,403414231.02
140,256,3.328285,L3 140 140 140 16 1716 140,9659351040,643956736,2.89,193.47,96.80,71.54,7.90,71.44,7.87,422564105.00,83235484.01,79.44,79.31,505799589.01
150,128,2.116900,L3 150 150 150 16 1601 150,5975301120,398353408,2.82,188.17,102.16,71.62,7.92,71.48,7.79,260467586.00,51380112.02,79.54,79.27,311847698.02
160,128,2.641565,L3 160 160 160 16 1501 160,7289118720,485941248,2.75,183.95,102.16,76.98,8.28,71.58,7.89,317063762.00,62586265.02,85.26,79.47,379650027.02
170,128,2.982583,L3 170 170 170 16 1413 170,8782648320,585509888,2.94,196.30,96.80,71.60,7.92,71.50,7.78,380787449.00,75266102.01,79.52,79.28,456053551.01
180,128,3.539245,L3 180 180 180 16 1334 180,10467409920,697827328,2.95,197.16,96.80,71.82,7.92,71.55,7.89,453009070.00,89593929.01,79.74,79.44,542602999.01
190,64,2.116727,L3 190 190 190 16 1264 190,6177461760,411830784,2.91,194.55,96.80,72.80,8.02,71.58,7.81,266781854.00,52808200.01,80.82,79.39,319590054.01
200,64,2.476802,L3 200 200 200 16 1201 200,7228354560,481890304,2.91,194.56,96.80,72.70,8.05,71.57,7.89,311684308.00,61728433.01,80.75,79.46,373412741.01
210,64,2.897960,L3 210 210 210 16 1144 210,8392143360,559476224,2.89,193.05,102.16,73.50,8.04,71.59,7.83,361348804.00,71602449.02,81.54,79.42,432951253.02
220,64,3.291930,L3 220 220 220 16 1092 220,9674588160,644972544,2.93,195.92,96.80,72.16,8.00,71.61,7.92,416031513.00,82463129.01,80.16,79.53,498494642.01
230,64,3.758352,L3 230 230 230 16 1044 230,11081448960,738763264,2.94,196.56,96.80,72.56,7.99,71.63,7.83,475828581.00,94373702.01,80.55,79.46,570202283.01
240,32,2.203099,L3 240 240 240 16 1001 240,6309242880,420616192,2.85,190.91,96.80,73.83,8.20,71.66,7.92,270687718.00,53699293.02,82.03,79.58,324387011.02
