N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
840,1,likwid-perfctr,37.0917,,78634400000.0000,5258490300.0000,2.12,2.36,141.77,157.33,129.79,112.14,164.08,0,0,0,0,0,0
840,2,likwid-perfctr,20.228,,78686000000.000,5258470000.000,3.89,4.34,259.96,289.33,70.78,60.82,302.53,0,0,0,0,0,0
840,3,likwid-perfctr,15.6837,,78732100000.0000,5258430900.0000,5.02,5.26,335.28,350.66,54.88,49.05,375.12,0,0,0,0,0,0
840,4,likwid-perfctr,13.8777,,78825300000.0000,5258538000.0000,5.68,5.74,378.92,382.66,48.56,46.14,398.78,0,0,0,0,0,0
840,5,likwid-perfctr,13.2745,,78850500000.0000,5258427600.0000,5.94,5.94,396.13,396.00,46.45,46.14,398.78,0,0,0,0,0,0
840,6,likwid-perfctr,13.1008,,78866800000.0000,5258530100.0000,6.02,5.95,401.39,396.66,45.84,46.14,398.78,0,0,0,0,0,0
840,7,likwid-perfctr,13.0546,,78849700000.0000,5258523400.0000,6.04,5.96,402.81,397.33,45.68,46.14,398.78,0,0,0,0,0,0
840,8,likwid-perfctr,13.0367,,78872000000.0000,5258483300.0000,6.05,5.96,403.36,397.33,45.62,46.14,398.78,0,0,0,0,0,0
840,9,likwid-perfctr,13.0152,,78872100000.0000,5258531200.0000,6.06,5.98,404.03,398.66,45.54,46.14,398.78,0,0,0,0,0,0
840,10,likwid-perfctr,11.7457,,78813600000.0000,5258549800.0000,6.71,6.69,447.70,446.00,41.10,41.53,443.05,0,0,0,0,0,0
840,11,likwid-perfctr,10.6773,,78798400000.0000,5258463400.0000,7.38,7.38,492.49,492.00,37.36,37.75,487.41,0,0,0,0,0,0
840,12,likwid-perfctr,9.8109,,78781500000.0000,5258446100.0000,8.03,8.04,535.98,536.00,34.33,34.61,531.63,0,0,0,0,0,0
840,13,likwid-perfctr,9.0507,,78831500000.0000,5258456700.0000,8.71,8.73,581.00,582.00,31.67,31.95,575.89,0,0,0,0,0,0
840,14,likwid-perfctr,8.4238,,78846700000.0000,5258472900.0000,9.36,9.37,624.24,624.66,29.48,29.66,620.36,0,0,0,0,0,0
840,15,likwid-perfctr,7.8593,,78828700000.0000,5258500400.0000,10.03,10.09,669.08,672.66,27.50,27.69,664.49,0,0,0,0,0,0
840,16,likwid-perfctr,7.3647,,78875900000.0000,5258469400.0000,10.71,10.67,714.01,711.33,25.77,25.96,708.78,0,0,0,0,0,0
840,17,likwid-perfctr,6.9381,,78816800000.0000,5258524700.0000,11.36,11.56,757.92,770.66,24.28,24.43,753.17,0,0,0,0,0,0
840,18,likwid-perfctr,6.6301,,78831800000.0000,5258464900.0000,11.89,11.79,793.12,786.00,23.20,23.07,797.57,0,0,0,0,0,0
