N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
120,3.79,252.66,0.30,3.93,262.00,0.31,214.42,188.30,20.0,18.0,20.8,20.8,28.8,88.3 ,20.0,18.0,20.0,20.0,27.7,85.7 ,97.72,20.4,18.8,21.0,20.9,29.2,75.52,8.32,83.84,75.12,8.24,83.36,42.32,8.32,50.64,74.75,8.25,83.00,74.75,8.25,83.00,41.62,8.25,49.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
130,3.79,252.66,0.30,3.93,262.00,0.31,214.42,189.45,20.0,18.0,20.7,20.7,28.7,88.1 ,20.0,18.0,20.0,20.0,27.7,85.7 ,97.12,21.5,20.1,21.2,20.7,29.1,76.40,8.48,84.88,74.80,8.16,82.96,42.16,8.32,50.48,74.50,8.25,82.75,74.50,8.25,82.75,41.50,8.25,49.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
140,3.80,253.33,0.30,3.93,262.00,0.31,214.42,192.58,20.0,18.0,20.6,20.6,28.6,87.9 ,20.0,18.0,20.0,20.0,27.7,85.7 ,95.55,20.5,18.7,20.7,20.7,29.0,74.72,8.24,82.96,74.64,8.24,82.88,42.00,8.32,50.32,74.37,8.25,82.62,74.37,8.25,82.62,41.37,8.25,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
150,3.81,254.00,0.30,3.93,262.00,0.31,214.42,190.12,20.0,18.0,20.6,20.6,28.6,87.8 ,20.0,18.0,20.0,20.0,27.7,85.7 ,96.78,21.5,19.8,20.7,20.7,28.9,74.48,8.24,82.72,74.48,8.16,82.64,41.84,8.24,50.08,74.12,8.25,82.37,74.12,8.25,82.37,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
160,0.94,62.66,0.03,3.93,262.00,0.31,214.42,183.51,20.0,18.0,146.1,20.6,28.6,213.2 ,20.0,18.0,20.0,20.0,27.7,85.7 ,100.27,20.6,18.6,22.3,20.6,28.9,80.80,8.56,89.36,74.32,8.16,82.48,41.76,8.24,50.00,520.50,64.00,584.50,74.12,8.25,82.37,41.25,8.25,49.50,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
170,3.83,255.33,0.30,3.93,262.00,0.31,214.42,195.50,20.0,18.0,20.5,20.5,28.4,87.5 ,20.0,18.0,20.0,20.0,27.7,85.7 ,94.12,21.4,19.6,20.6,20.5,28.8,74.24,8.24,82.48,74.08,8.08,82.16,41.60,8.24,49.84,73.87,8.25,82.12,73.87,8.25,82.12,41.12,8.12,49.24,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
180,3.82,254.66,0.30,3.93,262.00,0.31,214.42,196.90,20.0,18.0,20.5,20.5,28.5,87.5 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.45,20.6,18.5,20.6,20.5,28.7,74.24,8.16,82.40,74.00,8.16,82.16,41.52,8.24,49.76,73.87,8.12,81.99,73.87,8.25,82.12,41.12,8.25,49.37,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
190,3.84,256.00,0.31,3.93,262.00,0.31,214.42,194.12,20.0,18.0,20.5,20.5,28.4,87.3 ,20.0,18.0,20.0,20.0,27.7,85.7 ,94.79,21.3,19.4,20.8,20.5,28.7,75.12,8.24,83.36,73.92,8.08,82.00,41.44,8.24,49.68,73.75,8.12,81.87,73.75,8.12,81.87,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
200,3.84,256.00,0.31,3.93,262.00,0.31,214.42,192.94,20.0,18.0,20.5,20.5,28.4,87.3 ,20.0,18.0,20.0,20.0,27.7,85.7 ,95.37,22.1,20.0,20.6,20.4,28.6,74.24,8.24,82.48,73.76,7.92,81.68,41.36,8.24,49.60,73.62,8.12,81.74,73.62,8.12,81.74,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
210,3.87,258.00,0.31,3.93,262.00,0.31,214.42,194.19,20.0,18.0,20.4,20.4,28.1,87.0 ,20.0,18.0,20.0,20.0,27.7,85.7 ,94.75,21.5,19.2,20.9,20.4,28.6,75.36,8.24,83.60,73.68,8.00,81.68,41.36,8.24,49.60,73.62,8.12,81.74,73.62,8.12,81.74,41.00,7.75,48.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
220,3.85,256.66,0.31,3.93,262.00,0.31,214.42,194.81,20.0,18.0,20.4,20.4,28.3,87.1 ,20.0,18.0,20.0,20.0,27.7,85.7 ,94.45,22.0,19.8,20.5,20.4,28.5,73.92,8.24,82.16,73.60,7.92,81.52,41.28,8.24,49.52,73.50,8.12,81.62,73.50,8.12,81.62,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
230,3.85,256.66,0.31,3.93,262.00,0.31,214.42,197.54,20.0,18.0,20.4,20.4,28.3,87.1 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.15,21.4,19.1,20.6,20.4,28.5,74.08,8.24,82.32,73.52,8.00,81.52,41.20,8.16,49.36,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
240,3.87,258.00,0.31,3.93,262.00,0.31,214.42,191.90,20.0,18.0,20.4,20.4,28.2,86.9 ,20.0,18.0,20.0,20.0,27.7,85.7 ,95.88,21.9,19.6,20.7,20.3,28.5,74.24,8.40,82.64,73.44,7.92,81.36,41.12,8.16,49.28,73.37,8.12,81.49,73.37,8.12,81.49,40.87,8.00,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
250,3.86,257.33,0.31,3.93,262.00,0.31,214.42,196.92,20.0,18.0,20.4,20.4,28.2,87.0 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.44,21.3,19.0,20.6,20.3,28.4,74.24,8.32,82.56,73.44,8.00,81.44,41.12,8.16,49.28,73.37,8.12,81.49,73.37,8.12,81.49,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
260,3.86,257.33,0.31,3.93,262.00,0.31,214.42,190.16,20.0,18.0,20.4,20.4,28.2,86.9 ,20.0,18.0,20.0,20.0,27.7,85.7 ,96.76,21.6,19.5,21.6,20.3,28.4,77.84,8.32,86.16,73.36,7.84,81.20,41.04,8.16,49.20,73.25,8.12,81.37,73.25,8.12,81.37,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
270,3.87,258.00,0.31,3.93,262.00,0.31,214.42,196.23,20.0,18.0,20.3,20.3,28.2,86.8 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.77,21.2,18.9,22.0,20.3,28.4,79.76,8.24,88.00,73.28,7.92,81.20,41.04,8.16,49.20,73.12,8.12,81.24,73.12,8.12,81.24,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
280,3.87,258.00,0.31,3.93,262.00,0.31,214.42,191.52,20.0,18.0,24.4,20.3,28.2,90.9 ,20.0,18.0,20.0,20.0,27.7,85.7 ,96.07,21.6,19.4,23.8,20.3,28.4,86.80,8.32,95.12,73.28,7.84,81.12,40.96,8.16,49.12,89.37,8.12,97.49,73.25,8.12,81.37,40.75,8.12,48.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
290,3.84,256.00,0.31,3.93,262.00,0.31,214.42,193.72,20.0,18.0,22.3,20.3,28.3,89.0 ,20.0,18.0,20.0,20.0,27.7,85.7 ,94.98,21.2,18.8,23.4,20.3,28.4,85.52,8.24,93.76,73.20,7.92,81.12,40.96,8.16,49.12,81.25,8.12,89.37,73.12,8.12,81.24,40.62,8.50,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
300,3.87,258.00,0.31,3.93,262.00,0.31,214.42,195.97,20.0,18.0,20.3,20.3,28.1,86.7 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.89,21.6,19.3,21.4,20.3,28.3,77.44,8.32,85.76,73.20,7.84,81.04,40.96,8.16,49.12,73.12,8.12,81.24,73.12,8.12,81.24,40.62,8.12,48.74,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
310,3.89,259.33,0.31,3.93,262.00,0.31,214.42,195.76,20.0,18.0,20.3,20.3,28.0,86.6 ,20.0,18.0,20.0,20.0,27.7,85.7 ,93.99,21.1,18.8,22.4,20.3,28.3,81.20,8.32,89.52,73.12,7.92,81.04,40.96,8.16,49.12,73.12,8.12,81.24,73.00,8.12,81.12,40.62,8.00,48.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
320,0.92,61.33,0.02,3.93,262.00,0.31,196.11,181.15,20.0,18.0,150.1,22.3,28.1,218.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,101.57,21.4,19.2,24.9,20.3,28.3,91.28,8.32,99.60,73.44,7.84,81.28,40.96,8.16,49.12,536.37,64.00,600.37,81.12,8.12,89.24,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
330,3.88,258.66,0.31,3.93,262.00,0.31,196.11,194.32,20.0,18.0,24.3,20.3,28.1,90.7 ,20.0,18.0,28.0,20.0,27.7,93.7 ,94.69,21.1,18.7,22.8,20.2,28.3,82.72,8.40,91.12,73.04,7.92,80.96,40.96,8.16,49.12,89.12,8.12,97.24,73.00,8.12,81.12,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
340,3.87,258.00,0.31,3.93,262.00,0.31,196.11,193.28,20.0,18.0,24.3,20.3,28.2,90.7 ,20.0,18.0,28.0,20.0,27.7,93.7 ,95.20,21.4,19.1,22.4,20.2,28.3,81.36,8.40,89.76,73.04,7.84,80.88,40.96,8.16,49.12,89.12,8.12,97.24,73.00,8.12,81.12,40.62,8.25,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
350,3.89,259.33,0.31,3.93,262.00,0.31,196.11,192.98,20.0,18.0,24.3,20.3,28.0,90.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,95.35,21.1,18.7,24.5,20.2,28.3,89.68,8.40,98.08,72.96,7.92,80.88,40.96,8.16,49.12,89.12,8.12,97.24,73.00,8.12,81.12,40.62,7.87,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
360,3.88,258.66,0.31,3.93,262.00,0.31,196.11,188.58,20.0,18.0,24.3,20.2,28.1,90.6 ,20.0,18.0,28.0,20.0,27.7,93.7 ,97.57,21.3,19.1,25.3,20.2,28.3,92.72,8.32,101.04,72.96,7.76,80.72,40.96,8.16,49.12,89.12,8.12,97.24,72.75,8.12,80.87,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
370,3.88,258.66,0.31,3.93,262.00,0.31,196.11,190.05,20.0,18.0,26.3,20.2,28.1,92.6 ,20.0,18.0,28.0,20.0,27.7,93.7 ,96.82,21.0,18.7,27.1,20.2,28.3,99.76,8.40,108.16,72.96,7.92,80.88,40.96,8.16,49.12,97.12,8.12,105.24,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
380,3.88,258.66,0.31,3.93,262.00,0.31,196.11,188.77,20.0,18.0,26.3,20.2,28.1,92.6 ,20.0,18.0,28.0,20.0,27.7,93.7 ,97.47,21.3,19.0,25.4,20.2,28.4,93.04,8.32,101.36,72.88,7.76,80.64,41.12,8.16,49.28,97.00,8.12,105.12,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
390,3.88,258.66,0.31,3.93,262.00,0.31,196.11,188.94,20.0,18.0,28.3,20.2,28.0,94.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,97.38,21.0,18.6,26.4,20.2,28.5,97.44,8.40,105.84,72.88,7.84,80.72,41.20,8.16,49.36,105.12,8.12,113.24,72.75,8.12,80.87,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
400,3.88,258.66,0.31,3.93,262.00,0.31,196.11,184.18,20.0,18.0,24.3,20.2,28.1,90.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,99.90,21.3,19.0,26.1,20.2,28.4,95.92,8.32,104.24,72.80,7.76,80.56,41.20,8.16,49.36,89.00,8.12,97.12,72.75,8.12,80.87,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
410,3.87,258.00,0.31,3.93,262.00,0.31,196.11,187.87,20.0,18.0,26.3,20.2,28.1,92.6 ,20.0,18.0,28.0,20.0,27.7,93.7 ,97.94,21.0,18.6,27.6,20.2,28.5,102.00,8.40,110.40,72.80,7.92,80.72,41.28,8.16,49.44,97.00,8.12,105.12,72.87,8.12,80.99,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
420,3.88,258.66,0.31,3.93,262.00,0.31,196.11,181.82,20.0,18.0,28.3,20.2,28.0,94.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,101.20,21.2,18.9,28.3,20.2,28.6,104.72,8.40,113.12,72.80,7.84,80.64,41.44,8.16,49.60,105.00,8.12,113.12,72.87,8.12,80.99,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
430,3.90,260.00,0.31,3.93,262.00,0.31,196.11,182.86,20.0,18.0,28.3,20.2,28.0,94.4 ,20.0,18.0,28.0,20.0,27.7,93.7 ,100.62,21.0,18.6,28.3,20.2,28.8,104.64,8.40,113.04,72.80,7.92,80.72,41.76,8.16,49.92,105.00,8.12,113.12,72.87,8.12,80.99,40.50,8.00,48.50,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
440,3.91,260.66,0.31,3.93,262.00,0.31,196.11,186.60,20.0,18.0,24.3,20.2,27.8,90.3 ,20.0,18.0,28.0,20.0,27.7,93.7 ,98.61,21.2,18.9,26.3,20.1,28.8,97.04,8.32,105.36,72.80,7.76,80.56,41.84,8.16,50.00,89.00,8.12,97.12,72.62,8.12,80.74,40.37,7.87,48.24,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
450,3.90,260.00,0.31,3.93,262.00,0.31,196.11,185.87,20.0,18.0,28.3,20.2,27.9,94.4 ,20.0,18.0,28.0,20.0,27.7,93.7 ,98.99,20.9,18.5,26.9,20.2,29.2,99.04,8.32,107.36,72.72,7.84,80.56,42.48,8.16,50.64,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
460,3.91,260.66,0.31,3.93,262.00,0.31,196.11,183.59,20.0,18.0,28.2,20.2,27.9,94.3 ,20.0,18.0,28.0,20.0,27.7,93.7 ,100.22,21.2,18.8,28.4,20.1,29.2,105.28,8.40,113.68,72.80,7.76,80.56,42.48,8.16,50.64,104.87,8.12,112.99,72.62,8.12,80.74,40.37,8.00,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
470,3.92,261.33,0.31,3.93,262.00,0.31,196.11,182.88,20.0,18.0,28.2,20.2,27.8,94.2 ,20.0,18.0,28.0,20.0,27.7,93.7 ,100.61,20.9,18.5,28.4,20.1,29.5,105.20,8.32,113.52,72.72,7.84,80.56,43.04,8.16,51.20,104.87,8.12,112.99,72.62,8.12,80.74,40.37,7.87,48.24,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
480,0.90,60.00,0.02,3.93,262.00,0.31,196.11,178.34,20.0,18.0,150.1,20.2,28.1,216.4 ,20.0,18.0,28.0,20.0,27.7,93.7 ,103.18,21.2,18.8,25.3,20.1,29.8,92.72,8.32,101.04,72.72,7.76,80.48,43.60,8.16,51.76,536.25,64.00,600.25,72.75,8.12,80.87,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
490,3.89,259.33,0.31,3.93,262.00,0.31,196.11,177.87,20.0,18.0,28.2,20.2,28.0,94.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,103.45,20.9,18.5,28.3,20.1,30.5,104.96,8.32,113.28,72.72,7.84,80.56,44.64,8.16,52.80,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
500,3.88,258.66,0.31,3.93,262.00,0.31,196.11,177.65,20.0,18.0,28.2,20.2,28.1,94.5 ,20.0,18.0,28.0,20.0,27.7,93.7 ,103.57,21.1,18.8,28.4,20.1,31.0,105.04,8.32,113.36,72.72,7.76,80.48,45.52,8.16,53.68,104.87,8.12,112.99,72.75,8.12,80.87,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
510,3.91,260.66,0.31,3.93,262.00,0.31,196.11,173.14,20.0,18.0,28.2,20.2,27.9,94.2 ,20.0,18.0,28.0,20.0,27.7,93.7 ,106.27,21.0,18.5,27.3,20.1,31.8,100.80,8.40,109.20,72.72,7.84,80.56,46.96,8.16,55.12,104.75,8.12,112.87,72.62,8.12,80.74,40.37,8.00,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
520,3.90,260.00,0.31,3.93,262.00,0.31,196.11,171.94,20.0,18.0,28.2,20.2,27.9,94.3 ,20.0,18.0,28.0,20.0,27.7,93.7 ,107.02,21.1,18.7,28.5,20.1,32.7,105.60,8.32,113.92,72.64,7.68,80.32,48.56,8.16,56.72,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.12,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
530,3.88,258.66,0.31,3.93,262.00,0.31,196.11,169.96,20.0,18.0,28.2,20.2,28.1,94.4 ,20.0,18.0,28.0,20.0,27.7,93.7 ,108.26,20.8,18.5,28.4,20.1,33.1,105.20,8.32,113.52,72.64,7.84,80.48,49.36,8.16,57.52,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.37,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
540,3.89,259.33,0.31,3.93,262.00,0.31,196.11,169.28,20.0,18.0,28.2,20.1,28.0,94.3 ,20.0,18.0,28.0,20.0,27.7,93.7 ,108.69,21.1,18.7,28.4,20.1,33.8,105.28,8.32,113.60,72.64,7.68,80.32,50.48,8.16,58.64,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.25,48.50,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
550,3.90,260.00,0.31,3.93,262.00,0.31,196.11,167.35,20.0,18.0,28.2,20.1,27.9,94.3 ,20.0,18.0,28.0,20.0,27.7,93.7 ,109.95,20.8,18.4,28.4,20.1,34.4,105.12,8.32,113.44,72.64,7.84,80.48,51.44,8.16,59.60,104.75,8.00,112.75,72.50,8.00,80.50,40.25,8.12,48.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
560,3.92,261.33,0.31,3.93,262.00,0.31,196.11,163.25,20.0,18.0,28.2,20.1,27.8,94.1 ,20.0,18.0,28.0,20.0,27.7,93.7 ,112.71,21.0,18.7,28.4,20.1,35.2,105.44,8.32,113.76,72.64,7.68,80.32,52.96,8.16,61.12,104.75,8.00,112.75,72.50,8.00,80.50,40.25,7.87,48.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
570,2.86,190.66,0.23,2.36,157.33,0.19,163.92,163.76,20.0,18.0,28.2,20.1,38.1,104.5 ,20.0,18.0,28.0,20.0,46.1,112.1 ,112.36,20.8,18.4,28.4,20.1,35.7,105.12,8.32,113.44,72.64,7.76,80.40,53.76,8.16,61.92,104.75,8.00,112.75,72.50,8.00,80.50,58.25,7.87,66.12,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
580,2.35,156.66,0.19,2.36,157.33,0.19,163.92,162.22,20.0,18.0,28.2,20.1,46.3,112.6 ,20.0,18.0,28.0,20.0,46.1,112.1 ,113.42,20.9,18.7,28.4,20.1,36.4,105.28,8.32,113.60,72.64,7.68,80.32,54.96,8.16,63.12,104.75,8.00,112.75,72.50,8.00,80.50,72.25,8.00,80.25,104.00,8.00,112.00,72.00,8.00,80.00,72.00,8.00,80.00
