N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.928337,L2 10 10 10 16 614 10,16106127360,536870912,5.49,183.33,102.16,0,0,0,0,920856.00,392735.00,0,0,1313591.00
20,65536,2.094674,L2 20 20 20 16 307 20,11466178560,382205952,5.47,182.46,102.16,20.10,9.08,0,0,672849.00,284685.00,29.18,0,957534.00
30,32768,3.296231,L2 30 30 30 16 205 30,21579694080,719323136,6.54,218.22,87.60,21.91,8.72,17.48,7.97,1032922.00,442141.00,30.63,25.45,1475063.00
40,8192,2.161382,L2 40 40 40 16 153 40,13485342720,449511424,6.23,207.97,92.00,35.28,8.52,18.26,8.45,672401.00,288928.00,43.80,26.71,961329.00
50,8192,3.929991,L2 50 50 50 16 123 50,27179089920,905969664,6.91,230.52,83.60,34.51,8.40,18.11,8.34,1218587.00,522642.00,42.91,26.45,1741229.00
60,4096,3.398328,L2 60 60 60 16 102 60,23975362560,799178752,7.05,235.16,80.00,34.25,8.30,17.68,8.25,1069904.00,455442.00,42.55,25.93,1525346.00
70,2048,2.789453,L2 70 70 70 16 88 70,19318702080,643956736,6.92,230.85,83.60,33.75,8.26,18.76,8.24,880238.00,377251.00,42.01,27.00,1257489.00
80,1024,2.038300,L2 80 80 80 16 77 80,14578237440,485941248,7.14,238.40,80.00,35.32,8.24,21.94,8.21,653005.00,279640.00,43.56,30.15,932645.00
90,1024,3.418097,L2 90 90 90 16 68 90,20934819840,697827328,6.12,204.15,92.00,34.16,8.23,21.52,8.18,1380621.00,655099.00,42.39,29.70,2035720.00
100,1024,3.785617,L2 100 100 100 16 61 100,28913418240,963780608,7.63,254.58,73.60,33.87,8.18,20.21,8.15,9291683.00,5404344.00,42.05,28.36,14696027.00
110,512,2.772491,L2 110 110 110 16 56 110,19349176320,644972544,6.97,232.63,80.00,33.70,8.17,20.32,8.12,44243970.00,24946989.00,41.87,28.44,69190959.00
120,512,3.690341,L2 120 120 120 16 51 120,25236971520,841232384,6.83,227.95,83.60,34.07,8.16,21.21,8.14,127151642.00,69878035.00,42.23,29.35,197029677.00
130,256,2.586720,L2 130 130 130 16 47 130,16106127360,536870912,6.22,207.54,92.00,33.99,8.15,20.62,8.11,120816616.00,62477849.00,42.14,28.73,183294465.00
140,256,3.320833,L2 140 140 140 16 44 140,20183592960,672786432,6.07,202.59,92.00,33.57,8.15,20.98,8.10,170332297.00,84999500.00,41.72,29.08,255331797.00
150,256,3.894034,L2 150 150 150 16 41 150,24896962560,829898752,6.39,213.11,87.60,34.26,8.13,20.64,8.09,215265821.00,105695263.00,42.39,28.73,320961084.00
160,128,2.235263,L2 160 160 160 16 38 160,15146158080,504871936,6.77,225.86,83.60,35.31,8.15,22.29,8.11,131323489.00,64254576.00,43.46,30.40,195578065.00
170,128,2.512466,L2 170 170 170 16 36 170,18207866880,606928896,7.24,241.56,80.00,34.11,8.14,20.54,8.09,157692389.00,77158388.00,42.25,28.63,234850777.00
180,128,2.859578,L2 180 180 180 16 34 180,21656647680,721888256,7.57,252.44,73.60,34.34,8.11,20.80,8.08,187305961.00,91673296.00,42.45,28.88,278979257.00
190,128,3.472559,L2 190 190 190 16 32 190,25515540480,850518016,7.34,244.92,76.64,34.21,8.13,19.27,8.09,220726934.00,107974459.00,42.34,27.36,328701393.00
200,128,3.994611,L2 200 200 200 16 31 200,29807585280,993586176,7.46,248.73,76.64,34.82,8.16,19.49,8.09,258367499.00,126066994.00,42.98,27.58,384434493.00
210,64,2.392378,L2 210 210 210 16 29 210,17277911040,575930368,7.21,240.73,80.00,34.62,8.10,20.36,8.08,150566582.00,73054923.00,42.72,28.44,223621505.00
220,64,2.580984,L2 220 220 220 16 28 220,19891645440,663054848,7.70,256.89,73.60,34.75,8.32,19.42,8.06,173588059.00,84017508.00,43.07,27.48,257605567.00
230,64,3.101622,L2 230 230 230 16 27 230,22756515840,758550528,7.33,244.56,76.64,35.22,8.09,19.21,8.06,199085767.00,96120454.00,43.31,27.27,295206221.00
240,64,3.553177,L2 240 240 240 16 25 240,25884042240,862801408,7.28,242.82,76.64,36.31,8.39,25.12,8.07,226905802.00,109300328.00,44.70,33.19,336206130.00
250,32,2.005600,L2 250 250 250 16 24 250,14642872320,488095744,7.29,243.36,80.00,35.16,8.09,21.36,8.06,129075545.00,61807075.00,43.25,29.42,190882620.00
260,32,2.117940,L2 260 260 260 16 24 260,16486571520,549552384,7.78,259.47,73.60,36.11,8.14,21.42,8.06,145977346.00,69540834.00,44.25,29.48,215518180.00
270,32,2.514468,L2 270 270 270 16 23 270,18478878720,615962624,7.34,244.96,76.64,37.35,8.11,19.90,8.05,163875564.00,77949814.00,45.46,27.95,241825378.00
280,32,2.756231,L2 280 280 280 16 22 280,20625553920,687518464,7.48,249.43,76.64,36.02,8.09,21.13,8.06,182936259.00,86970595.00,44.11,29.19,269906854.00
