N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.902837,L3 10 10 10 16 54067 10,16106127360,536870912,5.54,184.94,102.16,0,0,0,0,910135.00,388434.00,0,0,1298569.00
20,65536,2.094442,L3 20 20 20 16 27033 20,11466178560,382205952,5.47,182.48,102.16,20.12,9.09,1.34,.80,652908.00,280259.00,29.21,2.14,933167.00
30,32768,3.147102,L3 30 30 30 16 18022 30,21579694080,719323136,6.85,228.56,83.60,21.94,8.72,17.86,8.27,979400.00,420461.00,30.66,26.13,1399861.00
40,8192,2.166019,L3 40 40 40 16 13517 40,13485342720,449511424,6.22,207.52,92.00,35.25,8.52,18.32,8.45,684617.00,291049.00,43.77,26.77,975666.00
50,8192,3.910467,L3 50 50 50 16 10813 50,27179089920,905969664,6.94,231.67,80.00,34.49,8.40,17.97,8.34,1213344.00,521515.00,42.89,26.31,1734859.00
60,4096,3.427084,L3 60 60 60 16 9011 60,23975362560,799178752,6.99,233.19,80.00,34.25,8.30,17.96,8.24,1068609.00,458307.00,42.55,26.20,1526916.00
70,2048,2.672156,L3 70 70 70 16 7724 70,19318702080,643956736,7.22,240.98,80.00,33.74,8.26,19.14,8.23,836252.00,357390.00,42.00,27.37,1193642.00
80,1024,2.032851,L3 80 80 80 16 6758 80,14578237440,485941248,7.16,239.04,80.00,35.18,8.23,22.08,8.21,633489.00,272226.00,43.41,30.29,905715.00
90,1024,3.405072,L3 90 90 90 16 6007 90,20934819840,697827328,6.14,204.93,92.00,33.46,8.20,24.71,8.18,1097119.00,480180.00,41.66,32.89,1577299.00
100,1024,3.779884,L3 100 100 100 16 5407 100,28913418240,963780608,7.64,254.97,73.60,33.27,8.17,29.74,8.16,5732473.00,3746821.00,41.44,37.90,9479294.00
110,512,2.875112,L3 110 110 110 16 4915 110,19349176320,644972544,6.72,224.32,83.60,33.13,8.16,32.00,8.14,39143657.00,24626987.00,41.29,40.14,63770644.00
120,512,3.749910,L3 120 120 120 16 4505 120,25236971520,841232384,6.72,224.33,83.60,33.09,8.14,33.16,8.14,133027302.00,77290515.00,41.23,41.30,210317817.00
130,256,2.600660,L3 130 130 130 16 4159 130,16106127360,536870912,6.19,206.43,92.00,33.09,8.13,33.03,8.12,123413435.00,64350724.00,41.22,41.15,187764159.00
140,256,3.260280,L3 140 140 140 16 3862 140,20183592960,672786432,6.18,206.35,92.00,33.00,8.14,33.03,8.11,172264798.00,85405889.00,41.14,41.14,257670687.00
150,256,3.608052,L3 150 150 150 16 3604 150,24896962560,829898752,6.89,230.01,83.60,33.13,8.11,32.89,8.10,215675039.00,105711573.00,41.24,40.99,321386612.00
160,128,2.253380,L3 160 160 160 16 3379 160,15146158080,504871936,6.71,224.05,83.60,34.20,8.15,32.92,8.10,131136655.00,64264147.00,42.35,41.02,195400802.00
170,128,2.517316,L3 170 170 170 16 3180 170,18207866880,606928896,7.22,241.09,80.00,32.80,8.11,32.79,8.09,157291720.00,77166714.00,40.91,40.88,234458434.00
180,128,2.855497,L3 180 180 180 16 3004 180,21656647680,721888256,7.58,252.80,73.60,32.86,8.11,32.79,8.09,186777890.00,91686317.00,40.97,40.88,278464207.00
190,128,3.477794,L3 190 190 190 16 2846 190,25515540480,850518016,7.33,244.55,76.64,32.76,8.10,32.74,8.08,219823141.00,107997885.00,40.86,40.82,327821026.00
200,128,3.999554,L3 200 200 200 16 2703 200,29807585280,993586176,7.45,248.42,76.64,33.22,8.13,32.72,8.09,256469199.00,126087686.00,41.35,40.81,382556885.00
210,64,2.487763,L3 210 210 210 16 2575 210,17277911040,575930368,6.94,231.50,83.60,33.00,8.08,32.65,8.07,148573285.00,73071211.00,41.08,40.72,221644496.00
220,64,2.588216,L3 220 220 220 16 2457 220,19891645440,663054848,7.68,256.18,73.60,33.02,8.30,32.71,8.07,170795163.00,84035998.00,41.32,40.78,254831161.00
230,64,3.097054,L3 230 230 230 16 2351 230,22756515840,758550528,7.34,244.92,76.64,33.47,8.07,32.58,8.05,195327875.00,96135015.00,41.54,40.63,291462890.00
240,64,3.545623,L3 240 240 240 16 2253 240,25884042240,862801408,7.29,243.34,76.64,34.18,8.35,32.59,8.06,222036155.00,109315349.00,42.53,40.65,331351504.00
250,64,3.999957,L3 250 250 250 16 2163 250,29285744640,976191488,7.32,244.05,76.64,33.08,8.07,32.55,8.06,250974185.00,123625467.00,41.15,40.61,374599652.00
260,32,2.115489,L3 260 260 260 16 2079 260,16486571520,549552384,7.79,259.77,73.60,34.13,8.11,32.60,8.06,141234027.00,69549458.00,42.24,40.66,210783485.00
270,32,2.505637,L3 270 270 270 16 2002 270,18478878720,615962624,7.37,245.82,76.64,35.31,8.08,32.53,8.05,158230447.00,77955735.00,43.39,40.58,236186182.00
280,32,2.761021,L3 280 280 280 16 1931 280,20625553920,687518464,7.46,249.00,76.64,33.82,8.07,32.53,8.05,176542001.00,86987563.00,41.89,40.58,263529564.00
290,32,3.113196,L3 290 290 290 16 1864 290,22932357120,764411904,7.36,245.53,76.64,38.89,8.06,32.48,8.04,196210480.00,96690484.00,46.95,40.52,292900964.00
300,32,3.268667,L3 300 300 300 16 1802 300,25405048320,846834944,7.77,259.07,73.60,37.57,8.08,32.54,8.05,217352769.00,107066908.00,45.65,40.59,324419677.00
310,32,3.818072,L3 310 310 310 16 1744 310,28049387520,934979584,7.34,244.88,76.64,36.83,8.14,32.44,8.04,240097630.00,118222173.00,44.97,40.48,358319803.00
320,16,2.297307,L3 320 320 320 16 1689 320,15435567360,514518912,6.71,223.96,83.60,36.03,8.29,32.48,8.04,132188810.00,65069947.00,44.32,40.52,197258757.00
330,16,2.315410,L3 330 330 330 16 1638 330,16938024960,564600832,7.31,243.84,76.64,36.65,8.16,32.42,8.04,144889434.00,71359738.00,44.81,40.46,216249172.00
340,16,2.359499,L3 340 340 340 16 1590 340,18534946560,617831552,7.85,261.84,73.60,37.00,8.15,32.49,8.04,158621453.00,78046249.00,45.15,40.53,236667702.00
350,16,2.738590,L3 350 350 350 16 1545 350,20229212160,674307072,7.38,246.22,76.64,37.45,8.15,32.40,8.03,172951130.00,85194957.00,45.60,40.43,258146087.00
360,16,2.892925,L3 360 360 360 16 1502 360,22023701760,734123392,7.61,253.76,73.60,39.30,8.40,32.39,8.03,188192484.00,92723442.00,47.70,40.42,280915926.00
370,16,3.366943,L3 370 370 370 16 1461 370,23921295360,797376512,7.10,236.82,80.00,38.26,8.18,32.44,8.04,204510776.00,100724992.00,46.44,40.48,305235768.00
380,16,3.317653,L3 380 380 380 16 1423 380,25924872960,864162432,7.81,260.47,73.60,40.38,8.28,32.41,8.03,221557231.00,109098839.00,48.66,40.44,330656070.00
390,16,3.809059,L3 390 390 390 16 1386 390,28037314560,934577152,7.35,245.35,76.64,39.36,8.22,32.41,8.03,239894691.00,118006772.00,47.58,40.44,357901463.00
400,16,3.947295,L3 400 400 400 16 1352 400,30261500160,1008716672,7.66,255.54,73.60,50.70,8.50,32.41,8.03,259262212.00,127332822.00,59.20,40.44,386595034.00
410,8,2.299208,L3 410 410 410 16 1319 410,16300154880,543338496,7.08,236.31,80.00,45.74,8.31,32.39,8.02,139554772.00,68603466.00,54.05,40.41,208158238.00
420,8,2.797926,L3 420 420 420 16 1287 420,17528311680,584277056,6.26,208.82,92.00,48.50,8.63,32.39,8.03,150200075.00,73796878.00,57.13,40.42,223996953.00
430,8,2.556983,L3 430 430 430 16 1257 430,18816660480,627222016,7.35,245.29,76.64,41.51,8.25,32.37,8.03,161483178.00,79158584.00,49.76,40.40,240641762.00
440,8,2.832966,L3 440 440 440 16 1229 440,20166641280,672221376,7.11,237.28,80.00,38.52,8.52,32.36,8.03,173361616.00,84844515.00,47.04,40.39,258206131.00
450,8,2.935613,L3 450 450 450 16 1201 450,21579694080,719323136,7.34,245.03,76.64,47.39,8.32,32.36,8.03,185818643.00,90767024.00,55.71,40.39,276585667.00
460,8,2.957357,L3 460 460 460 16 1175 460,23057258880,768575296,7.79,259.88,73.60,74.66,8.59,32.41,8.02,198408517.00,96945987.00,83.25,40.43,295354504.00
470,8,3.367350,L3 470 470 470 16 1150 470,24600775680,820025856,7.30,243.52,76.64,59.87,8.31,32.35,8.02,212337871.00,103458393.00,68.18,40.37,315796264.00
480,8,3.726253,L3 480 480 480 16 1126 480,26211684480,873722816,7.03,234.47,80.00,35.82,8.26,32.37,8.03,227589610.00,110236425.00,44.08,40.40,337826035.00
490,4,2.225149,L3 490 490 490 16 1103 490,13945712640,464857088,6.26,208.90,92.00,55.32,8.36,32.37,8.02,120761338.00,58677591.00,63.68,40.39,179438929.00
500,8,3.857873,L3 500 500 500 16 1081 500,29641438080,988047936,7.68,256.11,73.60,54.13,8.55,32.34,8.02,257915530.00,124598246.00,62.68,40.36,382513776.00
510,4,3.020183,L3 510 510 510 16 1060 510,15731581440,524386048,5.20,173.62,108.16,80.39,8.68,32.35,8.02,136347237.00,66250097.00,89.07,40.37,202597334.00
520,4,2.440387,L3 520 520 520 16 1040 520,16679019840,555967328,6.83,227.81,83.60,81.52,8.55,32.34,8.01,145910757.00,70133202.00,90.07,40.35,216043959.00
530,4,2.474873,L3 530 530 530 16 1020 530,17663754240,588791808,7.13,237.90,80.00,81.29,8.29,32.32,8.02,154810245.00,74257160.00,89.58,40.34,229067405.00
540,4,2.416841,L3 540 540 540 16 1001 540,18686504640,622883488,7.72,257.72,73.60,81.44,8.51,32.34,8.02,164511334.00,78523991.00,89.95,40.36,243035325.00
550,4,2.747886,L3 550 550 550 16 983 550,19747991040,658266368,7.18,239.55,80.00,81.16,8.26,32.32,8.02,174504147.00,83002443.00,89.42,40.34,257506590.00
560,4,2.838483,L3 560 560 560 16 965 560,20848933440,694964448,7.34,244.83,76.64,83.41,8.49,32.32,8.01,185290392.00,87614607.00,91.90,40.33,272904999.00
570,4,3.032222,L3 570 570 570 16 948 570,21990051840,733001728,7.25,241.73,76.64,81.15,8.25,32.31,8.02,196118059.00,92416867.00,89.40,40.33,288534926.00
580,4,3.037738,L3 580 580 580 16 932 580,23172066240,772402208,7.62,254.26,73.60,81.64,8.49,32.38,8.02,209002151.00,97349997.00,90.13,40.40,306352148.00
590,4,3.407626,L3 590 590 590 16 916 590,24395696640,813189888,7.15,238.63,80.00,81.33,8.27,32.30,8.01,219846924.00,102517524.00,89.60,40.31,322364448.00
600,4,3.468252,L3 600 600 600 16 901 600,25661663040,855388768,7.39,246.63,76.64,81.49,8.45,32.37,8.01,234333818.00,107819630.00,89.94,40.38,342153448.00
610,2,2.007362,L3 610 610 610 16 886 610,13485342720,449511424,6.71,223.93,87.60,81.24,8.45,32.37,8.01,123394169.00,56676406.00,89.69,40.38,180070575.00
620,2,2.159421,L3 620 620 620 16 872 620,14161741920,472058064,6.55,218.60,87.60,81.17,8.44,32.35,8.01,130508000.00,59524248.00,89.61,40.36,190032248.00
630,2,2.122571,L3 630 630 630 16 858 630,14860389120,495346304,7.00,233.36,80.00,81.34,8.44,32.32,8.00,140144003.00,62442303.00,89.78,40.32,202586306.00
640,2,2.337540,L3 640 640 640 16 845 640,15581644320,519388144,6.66,222.19,87.60,82.54,8.42,32.32,8.01,147929592.00,65481509.00,90.96,40.33,213411101.00
650,2,2.421017,L3 650 650 650 16 832 650,16325867520,544195584,6.74,224.77,83.60,81.27,8.42,32.37,8.01,159063377.00,68601120.00,89.69,40.38,227664497.00
660,2,2.272674,L3 660 660 660 16 819 660,17093418720,569780624,7.51,250.70,76.64,81.26,8.41,32.28,8.01,171265894.00,71795473.00,89.67,40.29,243061367.00
670,2,2.529895,L3 670 670 670 16 807 670,17884657920,596155264,7.06,235.64,80.00,81.25,8.41,32.28,8.00,180201046.00,75134314.00,89.66,40.28,255335360.00
680,2,2.435600,L3 680 680 680 16 795 680,18699945120,623331504,7.67,255.92,73.60,81.23,8.40,32.31,7.99,196321813.00,78525631.00,89.63,40.30,274847444.00
690,2,2.948785,L3 690 690 690 16 783 690,19539640320,651321344,6.62,220.87,83.60,81.22,8.40,32.28,8.00,208428718.00,82094073.00,89.62,40.28,290522791.00
700,2,2.685858,L3 700 700 700 16 772 700,20404103520,680136784,7.59,253.22,73.60,81.17,8.39,32.32,8.00,221219952.00,85680598.00,89.56,40.32,306900550.00
710,2,3.052467,L3 710 710 710 16 761 710,21293694720,709789824,6.97,232.52,83.60,81.00,8.40,32.31,8.00,232260315.00,89442308.00,89.40,40.31,321702623.00
720,2,2.928698,L3 720 720 720 16 751 720,22208773920,740292464,7.58,252.77,73.60,82.49,8.38,32.30,7.99,252492916.00,93256933.00,90.87,40.29,345749849.00
730,2,3.467529,L3 730 730 730 16 741 730,23149701120,771656704,6.67,222.53,83.60,81.27,8.37,32.32,8.01,274923209.00,97241874.00,89.64,40.33,372165083.00
740,2,3.265213,L3 740 740 740 16 731 740,24116836320,803894544,7.38,246.19,76.64,81.11,8.38,32.19,7.99,284786616.00,101067990.01,89.49,40.18,385854606.01
750,2,3.573377,L3 750 750 750 16 721 750,25110539520,837017984,7.02,234.23,80.00,81.16,8.36,32.40,8.00,299358002.00,105232739.01,89.52,40.40,404590741.01
760,2,3.436822,L3 760 760 760 16 711 760,26131170720,871039024,7.60,253.44,73.60,81.03,8.36,32.35,8.00,319950977.00,109489696.01,89.39,40.35,429440673.01
770,2,4.544640,L3 770 770 770 16 702 770,27179089920,905969664,5.97,199.34,96.80,82.32,8.36,32.42,8.01,317684648.00,113944507.02,90.68,40.43,431629155.02
780,2,3.686189,L3 780 780 780 16 693 780,28254657120,941821904,7.66,255.49,73.60,81.07,8.35,32.41,8.00,342216887.00,118373110.01,89.42,40.41,460589997.01
790,2,4.244716,L3 790 790 790 16 684 790,29358232320,978607744,6.91,230.54,83.60,80.99,8.35,32.33,8.00,352624555.00,123013995.01,89.34,40.33,475638550.01
800,2,4.325543,L3 800 800 800 16 676 800,30490175520,1016339184,7.04,234.96,80.00,83.24,8.34,32.34,8.00,361623042.00,127752305.01,91.58,40.34,489375347.01
810,2,4.692002,L3 810 810 810 16 667 810,31650846720,1055028224,6.74,224.85,83.60,81.09,8.35,32.36,8.00,372001306.00,132621962.01,89.44,40.36,504623268.01
820,2,4.275386,L3 820 820 820 16 659 820,32840605920,1094686864,7.68,256.04,73.60,81.03,8.33,32.36,7.99,386621538.00,137569443.01,89.36,40.35,524190981.01
830,2,4.855378,L3 830 830 830 16 651 830,34059813120,1135327104,7.01,233.82,80.00,81.09,8.33,32.31,8.00,393027373.00,142699369.01,89.42,40.31,535726742.01
840,2,4.628944,L3 840 840 840 16 644 840,35308828320,1176960944,7.62,254.26,73.60,81.06,8.32,32.37,8.00,414360542.00,147903102.01,89.38,40.37,562263644.01
850,2,5.421715,L3 850 850 850 16 636 850,36588011520,1219600384,6.74,224.94,83.60,81.05,8.32,32.36,8.00,419224416.00,153296634.01,89.37,40.36,572521050.01
860,2,5.089038,L3 860 860 860 16 629 860,37897722720,1263257424,7.44,248.22,76.64,81.05,8.32,32.31,7.98,439862365.00,158746988.01,89.37,40.29,598609353.01
870,2,5.599633,L3 870 870 870 16 621 870,39238321920,1307944064,7.00,233.57,80.00,81.14,8.35,32.36,7.99,439682375.00,164380310.01,89.49,40.35,604062685.01
880,2,5.312534,L3 880 880 880 16 614 880,40610169120,1353672304,7.64,254.80,73.60,82.34,8.31,32.37,7.99,464472846.00,170095013.01,90.65,40.36,634567859.01
890,2,6.353717,L3 890 890 890 16 607 890,42013624320,1400454144,6.61,220.41,83.60,81.09,8.31,32.31,7.99,469437084.00,176018637.01,89.40,40.30,645455721.01
900,2,5.753945,L3 900 900 900 16 601 900,43449047520,1448301584,7.54,251.70,73.60,81.05,8.31,32.38,8.00,485178012.00,181976625.01,89.36,40.38,667154637.01
910,2,6.394872,L3 910 910 910 16 594 910,44916798720,1497226624,7.02,234.12,80.00,81.07,8.30,32.36,7.99,506099475.00,188147345.01,89.37,40.35,694246820.01
920,2,5.994641,L3 920 920 920 16 588 920,46417237920,1547241264,7.74,258.10,73.60,80.97,8.30,32.34,7.99,515822613.00,194395720.01,89.27,40.33,710218333.01
930,2,7.048010,L3 930 930 930 16 581 930,47950725120,1598357504,6.80,226.78,83.60,81.04,8.29,32.38,7.99,531506892.00,200859547.01,89.33,40.37,732366439.01
940,2,6.416937,L3 940 940 940 16 575 940,49517620320,1650587344,7.71,257.22,73.60,81.11,8.29,32.35,7.98,559882662.00,207366209.01,89.40,40.33,767248871.01
950,2,7.247024,L3 950 950 950 16 569 950,51118283520,1703942784,7.05,235.12,80.00,81.19,8.29,32.29,8.00,579945625.00,214102273.01,89.48,40.29,794047898.01
960,2,7.602953,L3 960 960 960 16 563 960,52753074720,1758435824,6.93,231.28,80.00,81.73,8.28,32.34,8.00,579899691.00,220955515.01,90.01,40.34,800855206.01
970,2,8.060370,L3 970 970 970 16 557 970,54422353920,1814078464,6.75,225.06,83.60,81.01,8.28,32.35,7.99,618673667.00,227953455.01,89.29,40.34,846627122.01
980,2,7.279869,L3 980 980 980 16 552 980,56126481120,1870882704,7.70,256.99,73.60,81.00,8.28,32.34,7.99,644106718.00,235028157.01,89.28,40.33,879134875.01
990,2,8.251171,L3 990 990 990 16 546 990,57865816320,1928860544,7.01,233.76,80.00,81.07,8.27,32.29,7.99,660636344.00,242342415.01,89.34,40.28,902978759.01
1000,2,7.757111,L3 1000 1000 1000 16 541 1000,59640719520,1988023984,7.68,256.28,73.60,81.58,8.35,32.34,7.99,692049597.00,249738143.01,89.93,40.33,941787740.01
1010,2,9.445429,L3 1010 1010 1010 16 535 1010,61451550720,2048385024,6.50,216.86,87.60,81.06,8.28,32.29,7.99,718044840.00,257396566.01,89.34,40.28,975441406.01
1020,2,9.698745,L3 1020 1020 1020 16 530 1020,63298669920,2109955664,6.52,217.54,87.60,85.20,8.34,32.38,8.00,735800569.00,265137780.01,93.54,40.38,1000938349.01
1030,2,10.746687,L3 1030 1030 1030 16 525 1030,65182437120,2172747904,6.06,202.17,92.00,81.90,8.27,32.32,8.00,766937384.00,273063658.02,90.17,40.32,1040001042.02
1040,2,9.006961,L3 1040 1040 1040 16 520 1040,67103212320,2236773744,7.44,248.33,76.64,82.18,8.26,32.29,7.99,834631808.00,280974634.01,90.44,40.28,1115606442.01
1050,2,10.153535,L3 1050 1050 1050 16 515 1050,69061355520,2302045184,6.80,226.72,83.60,80.98,8.26,32.36,7.98,846537284.00,289218132.01,89.24,40.34,1135755416.01
1060,2,9.158375,L3 1060 1060 1060 16 510 1060,71057226720,2368574224,7.75,258.62,73.60,80.97,8.26,32.41,7.99,876774251.00,297499680.01,89.23,40.40,1174273931.01
1070,2,10.603010,L3 1070 1070 1070 16 505 1070,73091185920,2436372864,6.89,229.78,83.60,81.24,8.34,32.37,8.00,890041890.00,306074368.01,89.58,40.37,1196116258.01
1080,2,10.252587,L3 1080 1080 1080 16 500 1080,75163593120,2505453104,7.33,244.37,76.64,81.07,8.25,32.43,7.99,922531030.00,314718670.01,89.32,40.42,1237249700.01
1090,2,11.489541,L3 1090 1090 1090 16 496 1090,77274808320,2575826944,6.72,224.18,83.60,80.90,8.25,32.34,8.00,929955874.00,323600294.01,89.15,40.34,1253556168.01
1100,2,10.328672,L3 1100 1100 1100 16 491 1100,79425191520,2647506384,7.68,256.32,73.60,80.98,8.25,32.35,7.99,957514952.00,332511127.01,89.23,40.34,1290026079.01
1110,2,11.764481,L3 1110 1110 1110 16 487 1110,81615102720,2720503424,6.93,231.24,80.00,80.98,8.25,32.36,7.98,972179617.00,341732680.01,89.23,40.34,1313912297.01
1120,2,11.817994,L3 1120 1120 1120 16 483 1120,83844901920,2794830064,7.09,236.48,80.00,83.13,8.24,32.47,7.99,978139213.00,351058214.01,91.37,40.46,1329197427.01
1130,2,12.874788,L3 1130 1130 1130 16 478 1130,86114949120,2870498304,6.68,222.95,83.60,80.91,8.24,32.35,8.00,1013573106.00,360588399.01,89.15,40.35,1374161505.01
1140,2,11.675583,L3 1140 1140 1140 16 474 1140,88425604320,2947520144,7.57,252.45,73.60,80.97,8.24,32.33,7.99,1053938309.00,370180898.01,89.21,40.32,1424119207.01
1150,2,14.032713,L3 1150 1150 1150 16 470 1150,90777227520,3025907584,6.46,215.63,87.60,81.23,8.24,32.39,8.00,1031795268.00,380142828.01,89.47,40.39,1411938096.01
