,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,16.93,319.43,CPU bound,16.93,319.43,,319.33,268.73,60.1,32.0,5.2,8.9,0.0,60.1 ,60.1,32.0,5.0,8.0,0.0,60.1 ,71.45,41.0,51.2,5.2,16.9,0.0,33.36,8.24,41.60,16.88,16.88,33.76,0,0,0,33.25,8.25,41.50,17.87,17.87,35.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,16.93,319.43,CPU bound,16.93,319.43,,319.33,285.05,60.1,32.0,5.2,9.1,0.0,60.1 ,60.1,32.0,5.0,8.0,0.0,60.1 ,67.36,41.0,51.5,5.2,16.8,0.0,33.20,8.16,41.36,16.80,16.72,33.52,0,0,0,33.12,8.12,41.24,18.12,18.12,36.24,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
110,16.93,319.43,CPU bound,16.93,319.43,,319.46,291.74,60.1,32.0,5.2,9.2,0.0,60.1 ,60.1,32.0,5.0,8.0,0.0,60.1 ,65.81,40.1,50.8,5.2,16.7,0.3,33.12,8.16,41.28,16.72,16.72,33.44,.56,.24,.80,33.12,8.12,41.24,18.37,18.37,36.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
120,16.93,319.43,CPU bound,16.93,319.43,,319.33,282.64,60.1,32.0,5.1,9.4,0.0,60.1 ,60.1,32.0,5.0,8.0,0.0,60.1 ,67.93,40.9,51.1,5.1,16.7,0.7,32.96,8.16,41.12,16.72,16.72,33.44,1.52,.48,2.00,33.00,8.12,41.12,18.62,18.75,37.37,.12,.12,.24,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
130,16.93,319.43,CPU bound,16.93,319.43,,319.33,273.75,60.1,32.0,5.1,9.5,9.7,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,70.14,40.1,50.5,5.2,16.9,2.3,33.20,8.16,41.36,16.88,16.88,33.76,4.40,1.84,6.24,32.87,8.12,40.99,0,19.12,19.12,19.12,7.25,26.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
140,16.93,319.43,CPU bound,16.93,319.43,,319.46,271.61,60.1,32.0,5.1,8.2,9.0,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,70.69,40.5,50.8,5.1,16.7,3.7,32.88,8.16,41.04,16.72,16.72,33.44,6.32,3.60,9.92,32.87,8.12,40.99,0,16.37,16.37,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
150,16.93,319.43,CPU bound,16.93,319.43,,319.46,291.14,60.1,32.0,5.1,8.2,9.0,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,65.95,40.0,50.3,5.2,16.7,4.9,33.20,8.08,41.28,16.72,16.72,33.44,8.24,4.96,13.20,32.75,8.12,40.87,0,16.37,16.37,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
160,16.93,319.43,CPU bound,16.93,319.43,,319.33,269.90,60.1,32.0,5.1,8.2,9.0,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,71.14,40.7,50.6,5.4,18.7,7.0,35.28,8.08,43.36,18.64,18.64,37.28,10.32,7.36,17.68,32.75,8.12,40.87,0,16.25,16.25,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
170,16.93,319.43,CPU bound,16.93,319.43,,319.46,291.84,60.1,32.0,5.1,8.1,9.0,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,65.79,39.9,50.2,5.1,17.6,6.7,32.72,8.16,40.88,17.60,17.60,35.20,10.96,7.20,18.16,32.62,8.12,40.74,0,16.25,16.25,16.25,8.25,24.50,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
180,16.93,319.43,CPU bound,16.93,319.43,,319.46,280.94,60.1,32.0,5.1,8.1,8.9,60.1 ,60.1,32.0,5.0,8.0,8.8,60.1 ,68.34,40.6,50.4,5.1,18.7,7.5,32.72,8.08,40.80,18.80,18.72,37.52,12.48,7.84,20.32,32.62,8.12,40.74,0,16.25,16.25,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
190,16.93,319.43,CPU bound,16.93,319.43,,310.55,291.82,60.1,32.0,5.1,16.1,9.0,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.80,39.8,50.0,5.1,28.0,9.1,32.64,8.08,40.72,28.00,28.00,56.00,16.56,8.08,24.64,32.62,8.12,40.74,16.00,32.25,48.25,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,16.93,319.43,CPU bound,16.93,319.43,,310.67,275.39,60.1,32.0,5.1,16.3,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,69.72,40.4,50.2,5.2,29.8,9.1,33.52,8.16,41.68,29.84,29.84,59.68,16.64,8.08,24.72,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,16.93,319.43,CPU bound,16.93,319.43,,310.67,293.05,60.1,32.0,5.1,16.3,8.9,62.3 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.52,39.6,49.9,5.2,31.2,9.4,33.20,8.08,41.28,31.20,31.20,62.40,17.44,8.08,25.52,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,16.93,319.43,CPU bound,16.93,319.43,,310.67,277.61,60.1,32.0,5.1,16.3,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,69.16,40.4,50.1,5.2,32.1,9.0,32.96,8.32,41.28,32.08,32.08,64.16,16.48,8.08,24.56,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,16.93,319.43,CPU bound,16.93,319.43,,310.67,292.11,60.1,32.0,5.1,16.3,8.9,62.3 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.73,39.7,49.9,5.3,32.5,9.3,34.08,8.08,42.16,32.48,32.48,64.96,17.36,8.08,25.44,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,16.93,319.43,CPU bound,16.93,319.43,,310.55,269.60,60.1,32.0,5.1,16.2,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,71.22,40.4,50.0,5.2,32.5,9.0,33.44,8.32,41.76,32.48,32.48,64.96,16.56,8.08,24.64,32.50,8.12,40.62,16.25,32.50,48.75,16.25,7.87,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,16.93,319.43,CPU bound,16.93,319.43,,310.67,292.48,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.64,39.6,49.8,5.2,32.5,9.0,33.12,8.08,41.20,32.48,32.48,64.96,16.48,8.08,24.56,32.37,8.12,40.49,16.25,32.37,48.62,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,16.93,319.43,CPU bound,16.93,319.43,,310.55,282.36,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,68.00,40.3,50.0,5.3,32.5,9.3,34.64,8.08,42.72,32.48,32.48,64.96,17.36,8.08,25.44,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,16.93,319.43,CPU bound,16.93,319.43,,310.55,293.61,60.1,32.0,5.1,16.2,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.39,39.6,49.7,5.6,32.4,9.0,36.72,8.08,44.80,32.48,32.40,64.88,16.48,8.08,24.56,32.50,8.00,40.50,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,16.93,319.43,CPU bound,16.93,319.43,,310.67,289.00,60.1,32.0,5.1,16.2,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,66.44,40.2,49.9,5.3,32.4,9.0,34.08,8.08,42.16,32.40,32.40,64.80,16.56,8.08,24.64,32.50,8.00,40.50,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,16.93,319.43,CPU bound,16.93,319.43,,310.55,293.54,60.1,32.0,5.1,16.3,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.41,39.6,49.7,6.0,32.4,9.0,40.16,8.08,48.24,32.40,32.40,64.80,16.56,8.08,24.64,32.50,8.00,40.50,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,16.93,319.43,CPU bound,16.93,319.43,,310.55,288.54,60.1,32.0,5.1,16.3,8.9,62.2 ,60.1,32.0,5.0,16.0,8.8,61.8 ,66.54,40.1,49.8,6.0,32.4,9.0,39.84,8.08,47.92,32.40,32.40,64.80,16.40,8.08,24.48,32.50,8.00,40.50,16.25,32.50,48.75,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,16.93,319.43,CPU bound,16.93,319.43,,310.55,293.03,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.52,39.8,49.6,5.5,32.4,9.0,35.76,8.16,43.92,32.40,32.40,64.80,16.48,8.08,24.56,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,16.93,319.43,CPU bound,16.93,319.43,,310.67,257.52,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,74.56,40.9,49.8,5.4,32.4,9.3,34.80,8.24,43.04,32.40,32.40,64.80,17.28,8.08,25.36,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,16.93,319.43,CPU bound,16.93,319.43,,310.55,292.52,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.64,39.9,49.6,5.7,32.4,9.2,37.12,8.32,45.44,32.40,32.32,64.72,16.96,8.08,25.04,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,16.93,319.43,CPU bound,16.93,319.43,,310.67,292.34,60.1,32.0,5.1,16.2,8.8,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.68,40.1,49.7,5.7,32.4,9.1,37.76,8.24,46.00,32.40,32.32,64.72,16.56,8.08,24.64,32.37,8.00,40.37,16.25,32.37,48.62,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,16.93,319.43,CPU bound,16.93,319.43,,310.67,292.08,60.1,32.0,5.1,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.74,39.8,49.6,5.9,32.3,9.3,38.88,8.32,47.20,32.32,32.32,64.64,17.12,8.08,25.20,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,16.93,319.43,CPU bound,16.93,319.43,,310.55,267.29,60.1,32.0,5.0,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,71.83,40.1,49.7,6.1,32.3,9.2,40.48,8.48,48.96,32.32,32.32,64.64,16.88,8.08,24.96,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,16.93,319.43,CPU bound,16.93,319.43,,310.67,294.52,60.1,32.0,5.0,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.19,39.6,49.5,5.9,32.3,9.1,39.12,8.40,47.52,32.32,32.32,64.64,16.72,8.08,24.80,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,16.93,319.43,CPU bound,16.93,319.43,,310.55,282.91,60.1,32.0,5.0,16.2,8.9,62.1 ,60.1,32.0,5.0,16.0,8.8,61.8 ,67.87,40.2,49.7,5.8,32.3,9.2,38.16,8.48,46.64,32.32,32.32,64.64,17.12,8.08,25.20,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,16.93,319.43,CPU bound,16.93,319.43,,310.67,292.97,60.1,32.0,5.0,16.1,8.8,62.0 ,60.1,32.0,5.0,16.0,8.8,61.8 ,65.54,39.8,49.5,6.1,32.3,9.1,40.56,8.48,49.04,32.32,32.32,64.64,16.72,8.08,24.80,32.12,8.00,40.12,16.12,32.12,48.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,16.93,319.43,CPU bound,16.93,319.43,,310.55,285.06,60.1,32.0,5.0,16.1,8.9,62.0 ,60.1,32.0,5.0,16.0,8.8,61.8 ,67.36,40.3,49.6,7.1,32.3,9.2,48.48,8.56,57.04,32.32,32.32,64.64,17.12,8.08,25.20,32.12,8.00,40.12,16.12,32.12,48.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,16.93,319.43,CPU bound,16.93,319.43,,283.18,288.90,60.1,32.0,5.0,16.2,9.7,62.9 ,60.1,32.0,11.0,16.0,8.8,67.8 ,66.46,40.0,49.5,7.1,32.3,9.2,47.76,8.72,56.48,32.32,32.32,64.64,16.96,8.08,25.04,32.37,8.00,40.37,16.25,32.37,48.62,16.12,10.12,26.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
420,16.93,319.43,CPU bound,16.93,319.43,,283.06,290.15,60.1,32.0,6.0,16.1,8.8,62.9 ,60.1,32.0,11.0,16.0,8.8,67.8 ,66.17,40.3,49.6,7.2,32.3,9.1,48.88,8.80,57.68,32.32,32.24,64.56,16.80,8.08,24.88,40.25,8.00,48.25,16.12,32.12,48.24,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
430,16.93,319.43,CPU bound,16.93,319.43,,283.18,291.46,60.1,32.0,5.0,16.2,8.9,62.1 ,60.1,32.0,11.0,16.0,8.8,67.8 ,65.88,39.8,49.5,6.4,32.3,9.2,43.04,8.48,51.52,32.32,32.24,64.56,17.12,8.08,25.20,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
440,16.93,319.43,CPU bound,16.93,319.43,,283.06,282.77,60.1,32.0,5.0,16.2,8.9,62.1 ,60.1,32.0,11.0,16.0,8.8,67.8 ,67.90,40.3,49.6,6.2,32.3,9.2,40.64,8.56,49.20,32.24,32.24,64.48,16.96,8.08,25.04,32.37,8.00,40.37,16.25,32.37,48.62,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
450,16.93,319.43,CPU bound,16.93,319.43,,283.18,291.32,60.1,32.0,7.0,16.1,9.3,64.4 ,60.1,32.0,11.0,16.0,8.8,67.8 ,65.91,39.9,49.4,7.2,32.3,9.2,49.04,8.72,57.76,32.24,32.24,64.48,17.04,8.08,25.12,48.25,8.00,56.25,16.12,32.12,48.24,16.12,9.12,25.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
460,16.93,319.43,CPU bound,16.93,319.43,,283.18,283.09,60.1,32.0,10.0,16.2,12.2,70.4 ,60.1,32.0,11.0,16.0,8.8,67.8 ,67.82,40.2,49.5,10.4,32.3,9.1,74.24,8.72,82.96,32.24,32.24,64.48,16.72,8.08,24.80,72.37,8.00,80.37,16.25,32.37,48.62,16.12,14.75,30.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
470,16.93,319.43,CPU bound,16.93,319.43,,283.18,284.70,60.1,32.0,9.0,16.1,8.9,66.0 ,60.1,32.0,11.0,16.0,8.8,67.8 ,67.44,39.8,49.4,8.7,32.2,9.1,60.72,8.72,69.44,32.24,32.24,64.48,16.72,8.08,24.80,64.25,8.00,72.25,16.12,32.12,48.24,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
480,16.93,319.43,CPU bound,16.93,319.43,,283.18,277.22,60.1,32.0,5.0,16.1,12.7,65.8 ,60.1,32.0,11.0,16.0,8.8,67.8 ,69.26,40.3,49.5,5.6,32.3,9.2,36.72,8.40,45.12,32.24,32.24,64.48,16.88,8.08,24.96,32.12,8.00,40.12,16.12,32.12,48.24,16.12,16.12,32.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
490,16.93,319.43,CPU bound,16.93,319.43,,283.18,268.94,60.1,32.0,7.0,16.1,8.9,63.9 ,60.1,32.0,11.0,16.0,8.8,67.8 ,71.39,39.8,49.4,7.6,32.2,9.5,52.48,8.64,61.12,32.24,32.24,64.48,17.84,8.08,25.92,48.25,8.00,56.25,16.12,32.12,48.24,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
500,16.93,319.43,CPU bound,16.93,319.43,,283.18,285.47,60.1,32.0,11.0,16.2,8.9,68.2 ,60.1,32.0,11.0,16.0,8.8,67.8 ,67.26,40.2,49.5,8.2,32.2,9.2,57.28,8.64,65.92,32.24,32.24,64.48,17.12,8.08,25.20,80.37,8.00,88.37,16.25,32.37,48.62,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
510,16.93,319.43,CPU bound,16.93,319.43,,283.06,205.51,60.1,32.0,7.0,16.1,10.6,65.7 ,60.1,32.0,11.0,16.0,8.8,67.8 ,93.43,40.2,49.4,11.2,32.2,9.2,80.16,9.52,89.68,32.24,32.24,64.48,17.04,8.08,25.12,48.25,8.00,56.25,16.12,32.12,48.24,16.12,10.75,26.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
520,16.93,319.43,CPU bound,16.93,319.43,,283.18,266.02,60.1,32.0,11.0,16.2,11.6,70.8 ,60.1,32.0,11.0,16.0,8.8,67.8 ,72.18,40.0,49.5,10.9,32.2,9.2,78.80,8.64,87.44,32.24,32.24,64.48,16.88,8.08,24.96,80.25,8.00,88.25,16.25,32.37,48.62,16.12,13.12,29.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
530,16.93,319.43,CPU bound,16.93,319.43,,283.18,272.61,60.1,32.0,11.0,16.2,11.3,70.5 ,60.1,32.0,11.0,16.0,8.8,67.8 ,70.43,39.9,49.4,11.2,32.2,9.4,81.20,8.64,89.84,32.24,32.24,64.48,17.68,8.00,25.68,80.25,8.00,88.25,16.25,32.37,48.62,16.12,12.37,28.49,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
540,16.93,319.43,CPU bound,16.93,319.43,,283.06,280.45,60.1,32.0,11.0,16.1,13.2,72.3 ,60.1,32.0,11.0,16.0,8.8,67.8 ,68.46,40.1,49.5,11.2,32.2,9.2,81.20,8.64,89.84,32.24,32.24,64.48,17.12,8.00,25.12,80.25,8.00,88.25,16.00,32.12,48.12,16.00,17.50,33.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
550,16.93,319.43,CPU bound,16.93,319.43,,283.06,282.09,60.1,32.0,11.0,16.1,11.1,70.2 ,60.1,32.0,11.0,16.0,8.8,67.8 ,68.06,39.7,49.4,11.2,32.2,9.2,81.04,8.64,89.68,32.24,32.24,64.48,17.12,8.00,25.12,80.25,8.00,88.25,16.00,32.12,48.12,16.00,12.00,28.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
560,16.93,319.43,CPU bound,16.93,319.43,,283.06,277.30,60.1,32.0,11.0,16.1,10.9,70.0 ,60.1,32.0,11.0,16.0,8.8,67.8 ,69.24,40.2,49.4,11.3,32.2,9.5,81.76,8.64,90.40,32.24,32.24,64.48,17.76,8.00,25.76,80.25,8.00,88.25,16.00,32.12,48.12,16.00,11.62,27.62,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
570,16.93,319.43,CPU bound,16.93,319.43,,283.18,257.82,60.1,32.0,11.0,16.1,11.9,71.0 ,60.1,32.0,11.0,16.0,8.8,67.8 ,74.47,40.2,49.6,11.2,32.2,9.3,80.72,8.56,89.28,32.24,32.24,64.48,17.28,8.00,25.28,80.25,8.00,88.25,16.00,32.12,48.12,16.00,14.12,30.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
580,16.93,319.43,CPU bound,16.93,319.43,,283.18,279.68,60.1,32.0,11.0,16.2,12.8,72.1 ,60.1,32.0,11.0,16.0,8.8,67.8 ,68.65,39.9,49.4,11.2,32.2,9.4,81.04,8.56,89.60,32.24,32.24,64.48,17.44,8.00,25.44,80.25,8.00,88.25,16.25,32.37,48.62,16.12,16.37,32.49,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
590,16.93,319.43,CPU bound,16.93,319.43,,283.18,260.20,60.1,32.0,11.0,16.1,12.7,71.7 ,60.1,32.0,11.0,16.0,8.8,67.8 ,73.79,40.2,49.6,11.3,32.2,9.5,81.68,8.56,90.24,32.24,32.24,64.48,17.76,8.00,25.76,80.25,8.00,88.25,16.00,32.12,48.12,16.00,16.00,32.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
600,16.93,319.43,CPU bound,16.93,319.43,,283.18,279.60,60.1,32.0,11.0,16.2,9.4,68.7 ,60.1,32.0,11.0,16.0,8.8,67.8 ,68.67,40.1,49.4,11.2,32.2,9.4,80.88,8.56,89.44,32.24,32.24,64.48,17.44,8.00,25.44,80.25,8.00,88.25,16.25,32.37,48.62,16.12,9.50,25.62,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
610,16.93,319.43,CPU bound,16.93,319.43,,283.06,259.74,60.1,32.0,11.0,16.1,14.8,73.9 ,60.1,32.0,11.0,16.0,8.8,67.8 ,73.92,40.2,49.6,11.2,32.2,9.6,81.04,8.56,89.60,32.24,32.16,64.40,18.08,8.00,26.08,80.25,8.00,88.25,16.00,32.12,48.12,16.00,21.50,37.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
620,16.93,319.43,CPU bound,16.93,319.43,,283.18,261.90,60.1,32.0,11.0,16.1,13.8,72.9 ,60.1,32.0,11.0,16.0,8.8,67.8 ,73.31,41.0,49.4,11.2,32.2,9.5,80.72,8.56,89.28,32.24,32.24,64.48,17.68,8.00,25.68,80.25,8.00,88.25,16.00,32.12,48.12,16.00,19.00,35.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
