N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1100,1,likwid-perfctr,55.2553,,177369500000.0000,11848946500.0000,3.21,3.26,214.44,217.33,82.08,87.84,200.36,0,0,0,0,0,0
1100,2,likwid-perfctr,30.1608}],,,,5.89,6.06,392.85,404.00,44.80,45.53,386.55,0,0,0,0,0,0
1100,3,likwid-perfctr,21.8282,,177681500000.0000,11848783500.0000,8.14,8.39,542.82,559.33,32.42,33.44,526.31,0,0,0,0,0,0
1100,4,likwid-perfctr,18.4376,,177554000000.0000,11848739200.0000,9.63,9.87,642.64,658.00,27.39,28.33,621.24,0,0,0,0,0,0
1100,5,likwid-perfctr,16.9573,,177712500000.0000,11848743800.0000,10.48,10.58,698.74,705.33,25.19,25.59,687.76,0,0,0,0,0,0
1100,6,likwid-perfctr,16.2758,,177731700000.0000,11848782400.0000,10.92,11.03,728.00,735.33,24.18,23.89,736.70,0,0,0,0,0,0
1100,7,likwid-perfctr,16.0543,,177721100000.0000,11848715500.0000,11.07,11.06,738.04,737.33,23.85,23.84,738.25,0,0,0,0,0,0
1100,8,likwid-perfctr,16.0084,,177693200000.0000,11848777300.0000,11.10,11.08,740.16,738.66,23.78,23.84,738.25,0,0,0,0,0,0
1100,9,likwid-perfctr,16.007,,177677000000.000,11848861000.000,11.10,11.09,740.23,739.33,23.78,23.84,738.25,0,0,0,0,0,0
1100,10,likwid-perfctr,16.0843}],,,,11.05,11.06,736.67,737.33,23.89,23.84,738.25,0,0,0,0,0,0
