N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 410 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 205 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 137 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 102 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 82 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 68 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 59 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 51 80,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 46 90,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 41 100,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 37 110,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 34 120,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 32 130,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 29 140,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 27 150,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 26 160,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 24 170,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 23 180,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 22 190,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 20 200,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 20 210,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 19 220,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 18 230,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 17 240,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 16 250,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 16 260,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 15 270,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 15 280,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 14 290,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 14 300,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 13 310,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 13 320,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 330,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 340,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 350,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 350,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 350,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 350,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 350,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 350,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 350,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 350,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 350,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 350,,,,,,,,,,,,,,
450,,,L2 450 450 450 16 12 350,,,,,,,,,,,,,,
460,,,L2 460 460 460 16 12 350,,,,,,,,,,,,,,
470,,,L2 470 470 470 16 12 350,,,,,,,,,,,,,,
480,,,L2 480 480 480 16 12 350,,,,,,,,,,,,,,
490,,,L2 490 490 490 16 12 350,,,,,,,,,,,,,,
500,,,L2 500 500 500 16 12 350,,,,,,,,,,,,,,
510,,,L2 510 510 510 16 12 350,,,,,,,,,,,,,,
520,,,L2 520 520 520 16 12 350,,,,,,,,,,,,,,
530,,,L2 530 530 530 16 12 350,,,,,,,,,,,,,,
540,,,L2 540 540 540 16 12 350,,,,,,,,,,,,,,
550,,,L2 550 550 550 16 12 350,,,,,,,,,,,,,,
560,,,L2 560 560 560 16 12 350,,,,,,,,,,,,,,
570,,,L2 570 570 570 16 12 350,,,,,,,,,,,,,,
580,,,L2 580 580 580 16 12 350,,,,,,,,,,,,,,
590,,,L2 590 590 590 16 12 350,,,,,,,,,,,,,,
600,,,L2 600 600 600 16 12 350,,,,,,,,,,,,,,
610,,,L2 610 610 610 16 12 350,,,,,,,,,,,,,,
620,,,L2 620 620 620 16 12 350,,,,,,,,,,,,,,
630,,,L2 630 630 630 16 12 350,,,,,,,,,,,,,,
640,,,L2 640 640 640 16 12 350,,,,,,,,,,,,,,
650,,,L2 650 650 650 16 12 350,,,,,,,,,,,,,,
660,,,L2 660 660 660 16 12 350,,,,,,,,,,,,,,
670,,,L2 670 670 670 16 12 350,,,,,,,,,,,,,,
680,,,L2 680 680 680 16 12 350,,,,,,,,,,,,,,
690,,,L2 690 690 690 16 12 350,,,,,,,,,,,,,,
700,,,L2 700 700 700 16 12 350,,,,,,,,,,,,,,
710,,,L2 710 710 710 16 12 350,,,,,,,,,,,,,,
720,,,L2 720 720 720 16 12 350,,,,,,,,,,,,,,
730,,,L2 730 730 730 16 12 350,,,,,,,,,,,,,,
740,,,L2 740 740 740 16 12 350,,,,,,,,,,,,,,
750,,,L2 750 750 750 16 12 350,,,,,,,,,,,,,,
760,,,L2 760 760 760 16 12 350,,,,,,,,,,,,,,
770,,,L2 770 770 770 16 12 350,,,,,,,,,,,,,,
780,,,L2 780 780 780 16 12 350,,,,,,,,,,,,,,
790,,,L2 790 790 790 16 12 350,,,,,,,,,,,,,,
800,,,L2 800 800 800 16 12 350,,,,,,,,,,,,,,
810,,,L2 810 810 810 16 12 350,,,,,,,,,,,,,,
820,,,L2 820 820 820 16 12 350,,,,,,,,,,,,,,
830,,,L2 830 830 830 16 12 350,,,,,,,,,,,,,,
840,,,L2 840 840 840 16 12 350,,,,,,,,,,,,,,
850,,,L2 850 850 850 16 12 350,,,,,,,,,,,,,,
860,,,L2 860 860 860 16 12 350,,,,,,,,,,,,,,
870,,,L2 870 870 870 16 12 350,,,,,,,,,,,,,,
880,,,L2 880 880 880 16 12 350,,,,,,,,,,,,,,
890,,,L2 890 890 890 16 12 350,,,,,,,,,,,,,,
900,,,L2 900 900 900 16 12 350,,,,,,,,,,,,,,
910,,,L2 910 910 910 16 12 350,,,,,,,,,,,,,,
920,,,L2 920 920 920 16 12 350,,,,,,,,,,,,,,
930,,,L2 930 930 930 16 12 350,,,,,,,,,,,,,,
940,,,L2 940 940 940 16 12 350,,,,,,,,,,,,,,
950,,,L2 950 950 950 16 12 350,,,,,,,,,,,,,,
960,,,L2 960 960 960 16 12 350,,,,,,,,,,,,,,
970,,,L2 970 970 970 16 12 350,,,,,,,,,,,,,,
980,,,L2 980 980 980 16 12 350,,,,,,,,,,,,,,
990,,,L2 990 990 990 16 12 350,,,,,,,,,,,,,,
1000,,,L2 1000 1000 1000 16 12 350,,,,,,,,,,,,,,
1010,,,L2 1010 1010 1010 16 12 350,,,,,,,,,,,,,,
1020,,,L2 1020 1020 1020 16 12 350,,,,,,,,,,,,,,
1030,,,L2 1030 1030 1030 16 12 350,,,,,,,,,,,,,,
1040,,,L2 1040 1040 1040 16 12 350,,,,,,,,,,,,,,
1050,,,L2 1050 1050 1050 16 12 350,,,,,,,,,,,,,,
1060,,,L2 1060 1060 1060 16 12 350,,,,,,,,,,,,,,
1070,,,L2 1070 1070 1070 16 12 350,,,,,,,,,,,,,,
1080,,,L2 1080 1080 1080 16 12 350,,,,,,,,,,,,,,
1090,,,L2 1090 1090 1090 16 12 350,,,,,,,,,,,,,,
1100,,,L2 1100 1100 1100 16 12 350,,,,,,,,,,,,,,
1110,,,L2 1110 1110 1110 16 12 350,,,,,,,,,,,,,,
