N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.571390,L2 10 10 10 16 614 10,27917287424,2147483648,7.81,601.30,31.12,0,0,0,0,94683.00,184351.00,0,0,279034.00
20,262144,2.236488,L2 20 20 20 16 307 20,19874709504,1528823808,8.88,683.58,27.44,19.86,8.91,0,0,61938.00,115624.00,28.77,0,177562.00
30,131072,3.617485,L2 30 30 30 16 205 30,37404803072,2877292544,10.33,795.38,23.28,20.88,8.70,17.58,8.52,94905.00,186154.00,29.58,26.10,281059.00
40,32768,2.582721,L2 40 40 40 16 153 40,23374594048,1798045696,9.04,696.18,26.64,34.39,8.52,18.29,8.45,70918.00,134234.00,42.91,26.74,205152.00
50,16384,2.419681,L2 50 50 50 16 123 50,23555211264,1811939328,9.73,748.83,24.80,33.93,8.39,17.84,8.34,63057.00,123857.00,42.32,26.18,186914.00
60,8192,2.249660,L2 60 60 60 16 102 60,20778647552,1598357504,9.23,710.48,26.24,33.57,8.32,18.24,8.26,59727.00,115869.00,41.89,26.50,175596.00
70,8192,3.315224,L2 70 70 70 16 88 70,33485750272,2575826944,10.09,776.96,23.84,33.29,8.26,18.90,8.23,88658.00,170916.00,41.55,27.13,259574.00
80,4096,2.646210,L2 80 80 80 16 77 80,25268944896,1943764992,9.54,734.54,25.20,33.39,8.24,20.27,8.21,70366.00,136954.00,41.63,28.48,207320.00
90,4096,3.741090,L2 90 90 90 16 68 90,36287021056,2791309312,9.69,746.11,24.80,33.08,8.21,20.34,8.18,101499.00,193054.00,41.29,28.52,294553.00
100,2048,2.580030,L2 100 100 100 16 61 100,25058295808,1927561216,9.70,747.10,24.80,33.10,8.18,19.86,8.15,7623611.25,9934018.00,41.28,28.01,17557629.25
110,1024,2.066428,L2 110 110 110 16 56 110,16769286144,1289945088,8.11,624.23,30.16,33.00,8.17,19.22,8.11,83666801.14,96219848.00,41.17,27.33,179886649.14
120,1024,3.062778,L2 120 120 120 16 51 120,21872041984,1682464768,7.14,549.32,34.00,33.11,8.16,20.10,8.02,195676245.44,206481723.00,41.27,28.12,402157968.44
130,1024,3.937162,L2 130 130 130 16 47 130,27917287424,2147483648,7.08,545.43,34.00,33.07,8.15,19.56,7.98,275159151.19,272771901.00,41.22,27.54,547931052.19
140,512,2.467755,L2 140 140 140 16 44 140,17492447232,1345572864,7.08,545.26,34.00,32.64,8.13,19.60,8.00,173983450.27,170819578.00,40.77,27.60,344803028.27
150,512,3.059850,L2 150 150 150 16 41 150,21577367552,1659797504,7.04,542.44,34.64,33.00,8.14,18.43,7.95,214274029.26,210584413.00,41.14,26.38,424858442.26
160,512,3.916847,L2 160 160 160 16 38 160,26253340672,2019487744,6.70,515.58,36.00,32.71,8.13,20.91,7.99,260645251.25,256004822.00,40.84,28.90,516650073.25
170,256,2.222539,L2 170 170 170 16 36 170,15780151296,1213857792,7.09,546.15,34.00,32.94,8.12,19.26,7.95,156398740.24,153749543.00,41.06,27.21,310148283.24
180,256,2.658486,L2 180 180 180 16 34 180,18769094656,1443776512,7.05,543.07,34.00,32.93,8.10,20.95,7.98,185950589.24,182701134.00,41.03,28.93,368651723.24
190,256,3.074297,L2 190 190 190 16 32 190,22113468416,1701036032,7.19,553.30,33.44,33.03,8.11,18.44,7.96,219297079.25,215174316.00,41.14,26.40,434471395.25
200,256,3.673962,L2 200 200 200 16 31 200,25833240576,1987172352,7.03,540.87,34.64,33.02,8.10,19.62,7.86,257626783.29,251231821.00,41.12,27.48,508858604.29
210,128,2.088510,L2 210 210 210 16 29 210,14974189568,1151860736,7.16,551.52,33.44,32.87,8.10,19.78,7.89,149420277.30,145548456.00,40.97,27.67,294968733.30
220,128,2.368977,L2 220 220 220 16 28 220,17239426048,1326109696,7.27,559.77,33.44,32.98,8.08,18.36,7.84,172781756.33,167464175.00,41.06,26.20,340245931.33
230,128,2.720794,L2 230 230 230 16 27 230,19722313728,1517101056,7.24,557.59,33.44,33.02,8.09,18.31,7.89,198055972.35,191535011.00,41.11,26.20,389590983.35
240,128,3.288940,L2 240 240 240 16 25 240,22432836608,1725602816,6.81,524.66,35.36,33.17,8.10,21.84,7.88,226421043.39,217790552.00,41.27,29.72,444211595.39
