N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1140,1,9.0,27.2448,,172187100000.0000,13263858400.0000,6.32,6.34,486.84,487.69,39.44,45.68,420.31,0,0,0,0,0,0
1140,2,9.0,14.4599,,172362000000.0000,13263777000.0000,11.92,11.97,917.28,920.76,20.93,24.02,799.33,0,0,0,0,0,0
1140,3,9.0,12.0695,,172352400000.0000,13263897700.0000,14.28,14.71,1098.96,1131.53,17.47,18.22,1053.78,0,0,0,0,0,0
1140,4,9.0,11.0001,,172371500000.0000,13263810500.0000,15.67,16.06,1205.79,1235.38,15.92,15.86,1210.59,0,0,0,0,0,0
1140,5,9.0,10.47,,172330000000.00,13263810000.00,16.46,16.71,1266.84,1285.38,15.16,14.68,1307.90,0,0,0,0,0,0
1140,6,9.0,10.2737,,172392600000.0000,13263860300.0000,16.78,17.00,1291.05,1307.69,14.87,14.68,1307.90,0,0,0,0,0,0
1140,7,9.0,10.2684,,172406400000.0000,13263794900.0000,16.79,16.68,1291.71,1283.07,14.86,14.68,1307.90,0,0,0,0,0,0
1140,8,9.0,10.2765}],,,,16.77,16.68,1290.70,1283.07,14.88,14.68,1307.90,0,0,0,0,0,0
1140,9,9.0,10.3117}],,,,16.72,16.77,1286.29,1290.00,14.93,14.68,1307.90,0,0,0,0,0,0
1140,10,9.0,10.3357,,172399400000.0000,13263803800.0000,16.68,16.24,1283.30,1249.23,14.96,14.68,1307.90,0,0,0,0,0,0
1140,11,9.0,9.5378}],,,,18.07,18.39,1390.66,1414.61,13.81,13.35,1438.20,0,0,0,0,0,0
1140,12,9.0,8.7756,,172352700000.0000,13263880600.0000,19.64,19.90,1511.45,1530.76,12.70,12.24,1568.62,0,0,0,0,0,0
1140,13,9.0,8.0113,,172403100000.0000,13263828700.0000,21.52,21.41,1655.64,1646.92,11.60,11.30,1699.11,0,0,0,0,0,0
1140,14,9.0,7.4899,,172417400000.0000,13263863900.0000,23.02,23.60,1770.90,1815.38,10.84,10.49,1830.31,0,0,0,0,0,0
1140,15,9.0,7.0111,,172402900000.0000,13263809300.0000,24.59,25.74,1891.83,1980.00,10.15,9.79,1961.18,0,0,0,0,0,0
1140,16,9.0,6.5993,,172373700000.0000,13263867000.0000,26.12,26.64,2009.89,2049.23,9.55,9.18,2091.50,0,0,0,0,0,0
1140,17,9.0,6.1752,,172411500000.0000,13263835500.0000,27.92,29.10,2147.92,2238.46,8.94,8.64,2222.22,0,0,0,0,0,0
1140,18,9.0,5.7893,,172405300000.0000,13263865200.0000,29.78,31.33,2291.10,2410.00,8.38,8.16,2352.94,0,0,0,0,0,0
1140,19,9.0,5.4681,,172409100000.0000,13263860800.0000,31.53,33.30,2425.68,2561.53,7.92,7.73,2483.82,0,0,0,0,0,0
1140,20,9.0,5.3166,,172417300000.0000,13263853600.0000,32.43,33.00,2494.80,2538.46,7.70,7.34,2615.80,0,0,0,0,0,0
