N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.264311,L3 10 10 10 16 68813 10,13958643712,1073741824,6.16,474.20,40.80,0,0,0,0,11594.00,27959.00,0,0,39553.00
20,262144,2.133710,L3 20 20 20 16 34406 20,19874709504,1528823808,9.31,716.50,27.04,20.08,9.10,0,0,11152.00,25892.00,29.18,0,37044.00
30,131072,3.298533,L3 30 30 30 16 22937 30,37404803072,2877292544,11.33,872.29,22.00,21.31,8.71,0,0,15673.00,36403.00,30.02,0,52076.00
40,32768,2.207345,L3 40 40 40 16 17203 40,23374594048,1798045696,10.58,814.57,23.68,34.51,8.52,6.05,6.04,27873.00,45355.00,43.03,12.09,73228.00
50,16384,2.215399,L3 50 50 50 16 13762 50,23555211264,1811939328,10.63,817.87,23.68,33.93,8.39,17.50,17.49,49633.00,27544.00,42.32,34.99,77177.00
60,16384,3.877224,L3 60 60 60 16 11469 60,41557295104,3196715008,10.71,824.48,23.36,33.71,8.33,17.31,17.30,40962.00,48042.00,42.04,34.61,89004.00
70,8192,2.927905,L3 70 70 70 16 9830 70,33485750272,2575826944,11.43,879.74,22.00,33.30,8.26,17.10,17.09,35515.00,58744.00,41.56,34.19,94259.00
80,4096,2.224222,L3 80 80 80 16 8601 80,25268944896,1943764992,11.35,873.90,22.00,33.34,8.22,16.98,16.98,142530.00,164182.00,41.56,33.96,306712.00
90,4096,3.255065,L3 90 90 90 16 7646 90,36287021056,2791309312,11.14,857.52,22.56,33.28,8.20,16.84,16.84,7013965.00,6229576.00,41.48,33.68,13243541.00
100,2048,2.221569,L3 100 100 100 16 6881 100,25058295808,1927561216,11.27,867.65,22.32,32.90,8.17,16.75,16.75,25408746.00,23570809.00,41.07,33.50,48979555.00
110,2048,3.167459,L3 110 110 110 16 6256 110,33538572288,2579890176,10.58,814.49,23.68,32.80,8.16,16.66,16.65,83119532.00,79720312.00,40.96,33.31,162839844.00
120,1024,2.141785,L3 120 120 120 16 5734 120,21872041984,1682464768,10.21,785.54,24.56,32.75,8.14,16.64,16.63,77885317.00,77086890.00,40.89,33.27,154972207.00
130,1024,2.826939,L3 130 130 130 16 5293 130,27917287424,2147483648,9.87,759.64,25.60,32.77,8.14,16.59,16.58,119060067.00,118868306.00,40.91,33.17,237928373.00
140,1024,3.486639,L3 140 140 140 16 4915 140,34984894464,2691145728,10.03,771.84,24.88,32.75,8.12,16.60,16.59,165657189.00,164805729.00,40.87,33.19,330462918.00
150,512,2.202768,L3 150 150 150 16 4587 150,21577367552,1659797504,9.79,753.50,25.92,32.62,8.11,16.58,16.57,109187608.00,108339799.00,40.73,33.15,217527407.00
160,512,2.856045,L3 160 160 160 16 4301 160,26253340672,2019487744,9.19,707.08,27.36,32.65,8.11,18.60,18.59,154572913.00,161438453.00,40.76,37.19,316011366.00
170,512,3.587022,L3 170 170 170 16 4048 170,31560302592,2427715584,8.79,676.80,28.64,32.50,8.10,19.36,19.34,199886983.00,201963805.00,40.60,38.70,401850788.00
180,256,2.136525,L3 180 180 180 16 3823 180,18769094656,1443776512,8.78,675.75,28.64,32.47,8.09,20.73,20.70,124450220.00,121655828.00,40.56,41.43,246106048.00
190,256,2.812523,L3 190 190 190 16 3622 190,22113468416,1701036032,7.86,604.80,32.00,32.48,8.08,25.57,25.52,148841848.00,143388098.00,40.56,51.09,292229946.00
200,256,3.296941,L3 200 200 200 16 3441 200,25833240576,1987172352,7.83,602.73,32.00,32.43,8.07,28.27,28.20,173145868.00,167375490.00,40.50,56.47,340521358.00
210,128,2.042085,L3 210 210 210 16 3277 210,14974189568,1151860736,7.33,564.06,34.24,32.41,8.07,30.51,30.45,101454322.00,96979935.00,40.48,60.96,198434257.00
220,128,2.363760,L3 220 220 220 16 3128 220,17239426048,1326109696,7.28,561.01,34.88,32.40,8.07,31.42,31.32,113918109.00,111581932.00,40.47,62.74,225500041.00
230,128,2.763847,L3 230 230 230 16 2992 230,19722313728,1517101056,7.13,548.90,35.52,32.37,8.06,32.11,32.02,132182127.00,127633672.00,40.43,64.13,259815799.00
240,128,3.087480,L3 240 240 240 16 2867 240,22432836608,1725602816,7.26,558.90,34.88,32.44,8.07,32.36,32.23,147151732.00,145110079.00,40.51,64.59,292261811.00
250,128,3.548775,L3 250 250 250 16 2752 250,25380978688,1952382976,7.15,550.15,35.52,32.36,8.06,32.37,32.30,171078294.00,164115238.00,40.42,64.67,335193532.00
260,128,3.815037,L3 260 260 260 16 2647 260,28576723968,2198209536,7.48,576.19,33.68,32.34,8.05,32.35,32.24,189324345.00,184700548.00,40.39,64.59,374024893.00
270,64,2.115745,L3 270 270 270 16 2548 270,16015028224,1231925248,7.56,582.26,33.04,32.31,8.05,32.34,32.23,104966230.00,103486502.00,40.36,64.57,208452732.00
280,64,2.381497,L3 280 280 280 16 2457 280,17875480064,1375036928,7.50,577.38,33.68,32.31,8.04,32.33,32.21,119586059.00,115493909.00,40.35,64.54,235079968.00
290,64,2.595182,L3 290 290 290 16 2373 290,19874709504,1528823808,7.65,589.09,33.04,32.29,8.05,32.32,32.22,130747236.00,128366199.00,40.34,64.54,259113435.00
300,64,2.890947,L3 300 300 300 16 2294 300,22017708544,1693669888,7.61,585.84,33.04,32.28,8.04,32.31,32.17,144249458.00,142157487.00,40.32,64.48,286406945.00
310,64,3.254142,L3 310 310 310 16 2220 310,24309469184,1869959168,7.46,574.63,33.68,32.27,8.04,32.30,32.18,161993802.00,156932078.00,40.31,64.48,318925880.00
320,64,3.576897,L3 320 320 320 16 2150 320,26754983424,2058075648,7.47,575.37,33.68,32.31,8.04,32.29,32.16,178363002.00,172697658.00,40.35,64.45,351060660.00
330,64,3.878477,L3 330 330 330 16 2085 330,29359243264,2258403328,7.56,582.29,33.04,32.26,8.04,32.28,32.18,194083297.00,189459392.00,40.30,64.46,383542689.00
340,32,2.120278,L3 340 340 340 16 2024 340,16063620352,1235663104,7.57,582.78,33.04,32.25,8.04,32.27,32.14,106084175.00,103633320.00,40.29,64.41,209717495.00
