,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,8.51,654.61,0.36,12.64,972.30,0.33,913.90,911.63,14.6,8.0,5.1,8.9,0.0,22.0 ,14.6,8.0,5.0,8.0,0.0,21.0 ,21.06,10.9,8.0,5.2,16.8,0.2,33.28,8.16,41.44,16.80,16.80,33.60,.32,.16,.48,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,8.39,645.38,0.36,12.64,972.30,0.33,914.28,883.29,14.6,8.0,5.1,9.0,0.0,22.2 ,14.6,8.0,5.0,8.0,0.0,21.0 ,21.74,10.9,8.1,5.1,16.7,1.2,32.88,8.16,41.04,16.72,16.72,33.44,2.40,.96,3.36,32.87,8.12,40.99,18.12,8.12,26.24,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
110,8.26,635.38,0.35,12.64,972.30,0.33,914.28,846.62,14.6,8.0,5.1,9.2,0.0,22.3 ,14.6,8.0,5.0,8.0,0.0,21.0 ,22.68,10.7,7.8,5.1,16.7,3.4,32.80,8.16,40.96,16.72,16.72,33.44,6.24,2.96,9.20,32.75,8.12,40.87,18.37,8.12,26.49,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
120,8.12,624.61,0.35,12.64,972.30,0.33,914.28,802.07,14.6,8.0,5.1,9.3,0.0,22.5 ,14.6,8.0,5.0,8.0,0.0,21.0 ,23.94,10.9,7.9,5.1,16.6,4.9,32.72,8.16,40.88,16.64,16.64,33.28,8.80,4.40,13.20,32.75,8.12,40.87,18.62,8.12,26.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
130,7.96,612.30,0.34,12.64,972.30,0.33,644.29,775.98,14.6,8.0,5.1,4.1,9.6,26.8 ,14.6,8.0,5.0,8.0,8.8,29.8 ,24.74,11.5,7.7,5.1,16.7,5.8,32.80,8.16,40.96,16.72,16.72,33.44,10.56,5.12,15.68,32.62,8.12,40.74,0,8.12,8.12,19.00,7.25,26.25,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
140,9.26,712.30,0.40,12.64,972.30,0.33,644.29,779.47,14.6,8.0,5.1,4.1,9.0,26.2 ,14.6,8.0,5.0,8.0,8.8,29.8 ,24.63,11.2,7.7,5.1,16.6,6.5,32.72,8.16,40.88,16.56,16.56,33.12,11.68,6.08,17.76,32.62,8.12,40.74,0,8.12,8.12,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
150,9.29,714.61,0.40,12.64,972.30,0.33,644.29,777.85,14.6,8.0,5.1,4.0,9.0,26.1 ,14.6,8.0,5.0,8.0,8.8,29.8 ,24.68,11.4,7.6,5.1,17.0,7.2,32.56,8.08,40.64,17.04,17.04,34.08,12.56,7.04,19.60,32.50,8.12,40.62,0,8.12,8.12,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
160,9.30,715.38,0.40,12.64,972.30,0.33,644.02,710.15,14.6,8.0,5.1,4.1,9.0,26.1 ,14.6,8.0,5.0,8.0,8.8,29.8 ,27.04,11.1,8.0,5.1,18.3,8.2,32.64,8.08,40.72,18.32,18.32,36.64,14.16,8.08,22.24,32.50,8.12,40.62,0,8.12,8.12,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
170,9.30,715.38,0.40,12.64,972.30,0.33,644.29,691.73,14.6,8.0,5.1,4.0,8.9,26.0 ,14.6,8.0,5.0,8.0,8.8,29.8 ,27.76,11.5,8.1,5.1,19.6,8.7,32.48,8.08,40.56,19.68,19.60,39.28,15.60,8.08,23.68,32.50,8.12,40.62,0,8.12,8.12,16.25,8.00,24.25,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
180,9.32,716.92,0.40,12.64,972.30,0.33,644.29,678.02,14.6,8.0,5.1,4.0,8.9,26.1 ,14.6,8.0,5.0,8.0,8.8,29.8 ,28.32,10.9,7.9,5.1,20.8,9.1,32.48,8.08,40.56,20.80,20.72,41.52,16.56,8.08,24.64,32.50,8.12,40.62,0,8.12,8.12,16.25,8.12,24.37,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
190,4.82,370.76,0.21,7.92,609.23,0.33,507.93,618.54,14.6,8.0,5.1,7.6,9.0,29.6 ,14.6,8.0,5.0,16.0,8.8,37.8 ,31.04,11.8,7.9,5.1,25.5,9.2,32.48,8.08,40.56,25.52,25.44,50.96,16.88,8.08,24.96,32.37,8.12,40.49,15.25,8.12,23.37,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,4.68,360.00,0.20,7.92,609.23,0.33,507.93,607.11,14.6,8.0,5.1,8.1,8.9,30.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,31.63,11.3,7.8,5.1,28.2,9.1,32.48,8.08,40.56,28.24,28.16,56.40,16.72,8.08,24.80,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,4.68,360.00,0.20,7.92,609.23,0.33,507.72,575.63,14.6,8.0,5.1,8.1,8.9,30.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.35,11.9,7.8,5.1,30.4,9.2,32.40,8.08,40.48,30.48,30.40,60.88,16.88,8.08,24.96,32.37,8.12,40.49,16.12,8.00,24.12,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,4.68,360.00,0.20,7.92,609.23,0.33,507.72,564.36,14.6,8.0,5.1,8.1,8.9,30.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.02,11.8,7.7,5.1,31.4,9.0,32.40,8.08,40.48,31.44,31.28,62.72,16.48,8.08,24.56,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,4.68,360.00,0.20,7.92,609.23,0.33,507.93,557.39,14.6,8.0,5.1,8.1,8.9,30.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.45,12.3,7.8,5.1,32.1,9.1,32.40,8.08,40.48,32.08,32.00,64.08,16.72,8.08,24.80,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,4.69,360.76,0.20,7.92,609.23,0.33,507.93,557.36,14.6,8.0,5.1,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.45,11.9,7.7,5.1,32.3,9.0,32.48,8.08,40.56,32.32,32.24,64.56,16.40,8.08,24.48,32.37,8.12,40.49,16.12,8.12,24.24,16.25,7.87,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,4.69,360.76,0.20,7.92,609.23,0.33,507.93,553.29,14.6,8.0,5.1,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.70,12.2,7.7,5.1,32.3,9.1,32.40,8.08,40.48,32.40,32.32,64.72,16.88,8.08,24.96,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,4.69,360.76,0.20,7.92,609.23,0.33,507.93,578.73,14.6,8.0,5.0,8.1,8.9,30.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.18,12.3,7.6,5.1,32.3,9.0,32.40,8.08,40.48,32.32,32.24,64.56,16.56,8.08,24.64,32.37,8.12,40.49,16.12,8.12,24.24,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,4.70,361.53,0.20,7.92,609.23,0.33,507.72,586.91,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.71,12.3,7.7,5.0,32.3,9.0,32.32,8.08,40.40,32.32,32.24,64.56,16.40,8.08,24.48,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,4.69,360.76,0.20,7.92,609.23,0.33,507.93,574.87,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.40,11.9,7.6,5.0,32.3,9.1,32.32,8.08,40.40,32.32,32.24,64.56,16.72,8.08,24.80,32.37,8.00,40.37,16.12,8.00,24.12,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,4.70,361.53,0.20,7.92,609.23,0.33,507.93,592.39,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.41,12.3,7.6,5.0,32.3,9.0,32.32,8.08,40.40,32.32,32.24,64.56,16.40,8.08,24.48,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,4.70,361.53,0.20,7.92,609.23,0.33,507.72,584.95,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.82,11.8,7.5,5.0,32.2,9.0,32.32,8.08,40.40,32.32,32.16,64.48,16.32,8.08,24.40,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,4.70,361.53,0.20,7.92,609.23,0.33,507.93,576.59,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.30,12.5,7.6,5.0,32.2,9.1,32.32,8.08,40.40,32.32,32.16,64.48,16.64,8.08,24.72,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,4.70,361.53,0.20,7.92,609.23,0.33,507.72,578.01,14.6,8.0,5.0,8.1,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.22,12.2,7.5,5.0,32.2,9.1,32.32,8.08,40.40,32.32,32.16,64.48,16.64,8.08,24.72,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,4.70,361.53,0.20,7.92,609.23,0.33,507.93,581.52,14.6,8.0,5.0,8.0,8.8,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.02,12.5,7.5,5.0,32.2,9.0,32.24,8.08,40.32,32.24,32.16,64.40,16.56,8.08,24.64,32.25,8.00,40.25,16.12,8.00,24.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,4.70,361.53,0.20,7.92,609.23,0.33,507.93,583.45,14.6,8.0,5.0,8.0,8.8,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.91,12.2,7.5,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.16,64.40,16.48,8.08,24.56,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,4.70,361.53,0.20,7.92,609.23,0.33,507.93,579.49,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.13,12.6,7.5,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.16,64.40,16.48,8.08,24.56,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,4.70,361.53,0.20,7.92,609.23,0.33,507.93,582.56,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.96,12.1,7.5,5.0,32.2,9.0,32.24,8.00,40.24,32.24,32.16,64.40,16.56,8.08,24.64,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,4.71,362.30,0.20,7.92,609.23,0.33,507.72,586.55,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.73,12.1,7.5,5.0,32.2,9.1,32.24,8.00,40.24,32.24,32.16,64.40,16.64,8.08,24.72,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,4.70,361.53,0.20,7.92,609.23,0.33,507.93,579.45,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.13,12.1,7.4,5.0,32.2,9.1,32.32,8.08,40.40,32.24,32.16,64.40,16.80,8.08,24.88,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,4.71,362.30,0.20,7.92,609.23,0.33,507.93,579.11,14.6,8.0,5.0,8.0,8.9,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.15,12.5,7.5,5.0,32.2,9.1,32.24,8.08,40.32,32.24,32.16,64.40,16.80,8.08,24.88,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,4.70,361.53,0.20,7.92,609.23,0.33,507.72,584.05,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.87,12.0,7.4,5.0,32.2,9.2,32.32,8.00,40.32,32.24,32.08,64.32,17.12,8.08,25.20,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,4.71,362.30,0.20,7.92,609.23,0.33,507.93,588.00,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.65,12.4,7.4,5.0,32.2,9.2,32.24,8.00,40.24,32.24,32.16,64.40,16.96,8.08,25.04,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,4.70,361.53,0.20,7.92,609.23,0.33,507.93,578.90,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.17,11.9,7.4,5.0,32.2,9.1,32.24,8.08,40.32,32.24,32.08,64.32,16.80,8.08,24.88,32.25,8.00,40.25,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,4.71,362.30,0.20,7.92,609.23,0.33,507.93,572.76,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.52,12.6,7.4,5.1,32.2,9.3,32.32,8.08,40.40,32.24,32.08,64.32,17.28,8.08,25.36,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,4.71,362.30,0.20,7.92,609.23,0.33,507.72,570.21,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.67,12.1,7.4,5.1,32.1,9.3,32.40,8.08,40.48,32.24,32.08,64.32,17.20,8.08,25.28,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,4.72,363.07,0.20,7.92,609.23,0.33,507.93,585.36,14.6,8.0,5.0,8.0,8.9,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,32.80,12.5,7.4,5.0,32.2,9.3,32.32,8.08,40.40,32.24,32.08,64.32,17.12,8.00,25.12,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,4.72,363.07,0.20,7.92,609.23,0.33,507.72,578.89,14.6,8.0,5.0,8.0,8.8,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.17,12.0,7.4,5.1,32.1,9.2,32.32,8.08,40.40,32.16,32.08,64.24,16.88,8.00,24.88,32.12,8.00,40.12,16.12,8.00,24.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,4.72,363.07,0.20,7.92,609.23,0.33,507.93,580.65,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.07,12.5,7.4,5.0,32.1,9.2,32.32,8.08,40.40,32.16,32.08,64.24,17.04,8.00,25.04,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,4.72,363.07,0.20,7.92,609.23,0.33,507.93,569.39,14.6,8.0,5.0,8.0,12.4,33.5 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.72,12.2,7.3,5.1,32.1,9.2,32.40,8.16,40.56,32.16,32.08,64.24,17.04,8.00,25.04,32.12,8.00,40.12,16.12,8.00,24.12,16.12,15.37,31.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,4.72,363.07,0.20,7.92,609.23,0.33,507.93,565.73,14.6,8.0,5.0,8.0,8.9,30.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.94,13.1,7.4,5.1,32.2,9.4,32.64,8.16,40.80,32.16,32.16,64.32,17.52,8.00,25.52,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,4.72,363.07,0.20,7.92,609.23,0.33,507.93,576.74,14.6,8.0,5.0,8.0,8.9,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.29,12.3,7.3,5.1,32.1,9.4,32.48,8.16,40.64,32.16,32.08,64.24,17.52,8.08,25.60,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,4.72,363.07,0.20,7.92,609.23,0.33,507.93,556.75,14.6,8.0,5.0,8.0,10.7,31.8 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.49,13.6,7.3,5.1,32.1,9.5,32.64,8.16,40.80,32.16,32.08,64.24,17.68,8.00,25.68,32.12,8.00,40.12,16.12,8.00,24.12,16.12,11.12,27.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,4.72,363.07,0.20,7.92,609.23,0.33,507.72,569.25,14.6,8.0,5.0,8.0,9.6,30.7 ,14.6,8.0,5.0,16.0,8.8,37.8 ,33.73,12.4,7.3,5.1,32.1,9.4,32.72,8.08,40.80,32.16,32.08,64.24,17.60,8.00,25.60,32.12,8.00,40.12,16.00,8.00,24.00,16.00,10.12,26.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,4.71,362.30,0.20,7.92,609.23,0.33,507.93,564.12,14.6,8.0,5.0,8.0,11.3,32.3 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.04,12.9,7.3,5.1,32.1,9.6,32.88,8.08,40.96,32.16,32.08,64.24,18.08,8.00,26.08,32.25,8.00,40.25,16.00,8.00,24.00,16.12,12.37,28.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,4.72,363.07,0.20,7.92,609.23,0.33,507.72,563.07,14.6,8.0,5.0,8.0,12.0,33.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.10,12.0,7.3,5.1,32.1,9.7,33.04,8.00,41.04,32.16,32.08,64.24,18.32,8.00,26.32,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.25,30.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,4.72,363.07,0.20,7.92,609.23,0.33,507.72,562.66,14.6,8.0,5.0,8.0,13.5,34.5 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.12,12.7,7.3,5.3,32.1,9.7,34.24,8.00,42.24,32.16,32.08,64.24,18.40,8.00,26.40,32.12,8.00,40.12,16.00,8.00,24.00,16.00,18.12,34.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,4.72,363.07,0.20,7.92,609.23,0.33,507.93,560.39,14.6,8.0,5.0,8.0,12.2,33.3 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.26,12.1,7.3,5.3,32.1,9.9,34.40,8.00,42.40,32.16,32.08,64.24,19.04,8.00,27.04,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.87,30.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,4.72,363.07,0.20,7.92,609.23,0.33,507.72,557.44,14.6,8.0,5.0,8.0,11.9,33.0 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.44,12.4,7.3,5.2,32.1,10.0,33.52,8.08,41.60,32.16,32.08,64.24,19.20,8.00,27.20,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.12,30.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,4.72,363.07,0.20,7.92,609.23,0.33,507.72,550.27,14.6,8.0,5.0,8.0,8.9,29.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.89,12.5,7.3,5.9,32.1,10.2,39.12,8.08,47.20,32.16,32.08,64.24,19.76,8.00,27.76,32.12,8.00,40.12,16.00,8.00,24.00,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
590,4.72,363.07,0.20,7.92,609.23,0.33,507.93,550.05,14.6,8.0,6.0,8.0,12.7,34.8 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.91,12.6,7.3,5.4,32.1,10.2,34.88,8.08,42.96,32.16,32.08,64.24,19.84,8.00,27.84,40.12,8.00,48.12,16.00,7.87,23.87,16.00,16.12,32.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
600,4.71,362.30,0.20,7.92,609.23,0.33,507.93,551.15,14.6,8.0,5.0,8.0,12.0,33.1 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.84,12.2,7.3,5.5,32.1,10.3,35.76,8.08,43.84,32.16,32.08,64.24,20.00,8.00,28.00,32.25,8.00,40.25,16.00,8.00,24.00,16.12,14.25,30.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
610,4.71,362.30,0.20,7.92,609.23,0.33,507.93,548.94,14.6,8.0,5.0,8.0,10.9,31.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.98,12.5,7.3,5.2,32.1,10.4,33.20,8.08,41.28,32.16,32.08,64.24,20.32,8.00,28.32,32.25,8.00,40.25,16.00,8.00,24.00,16.12,11.37,27.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
620,4.72,363.07,0.20,7.92,609.23,0.33,507.93,549.61,14.6,8.0,5.0,8.0,13.8,34.9 ,14.6,8.0,5.0,16.0,8.8,37.8 ,34.93,12.1,7.3,5.2,32.1,10.5,33.20,8.08,41.28,32.16,32.00,64.16,20.64,8.00,28.64,32.12,8.00,40.12,16.00,8.00,24.00,16.00,19.00,35.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
